,Unnamed: 0,press,reporter,title,content,분석결과
10,767,서울경제,김경훈,'박근혜 탄핵 돼도 싸' 홍준표 발언 꺼낸 신동근 '홍준표가 홍준표했단 말 나올 수도',"viewer  홍준표 무소속 의원/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });""권력은 영원하지 않다""면서 문재인 대통령을 향해 이명박·박근혜 두 전직 대통령에 대한 사면을 촉구한 홍준표 무소속 의원의 발언을 두고 신동근 더불어민주당 의원이 ""박근혜 (전 대통령이) 탄핵돼도 싸다고 하더니 이제는 탄핵이 부당했다고 주장하는 건가""라고 홍 의원을 정조준했다.
신 의원은 18일 자신의 페이스북에 올린 글을 통해 ""홍준표 의원이 박근혜 전 대통령 탄핵이 통치 행위에 대한 부당한 수사와 사법적 판결이었다고 주장하고 나왔다""면서 이렇게 목소리를 높였다.
그러면서 신 의원은 ""이명박, 박근혜 두 전직 대통령의 사면을 주장하기 위해 논거로 내세운 것으로 보인다""며 ""참 어처구니가 없다. 국민의힘 내부에서 홍 의원의 복당에 대해 주저하는 이유는 홍 의원 자체에 있다는 걸 진짜 모르시나 보다""라고 날을 세웠다.
아울러 신 의원은 ""2017년 3월 29일 홍준표 (당시) 경남지사가 한국신문방송편집인협회 초청 세미나에서 박근혜 전 대통령에 대해 했던 발언을 상기시켜 드리겠습니다""면서 '춘향이인 줄 알았는데 향단이였다', '우파의 대표를 뽑아 대통령을 만들어놨더니 허접하고 단순한 여자였다', '탄핵당해도 싸다' 등 홍 의원이 박 전 대통령 탄핵 당시 했던 발언을 열거했다.
   viewer  신동근 더불어민주당 의원/연합뉴스 (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  여기에 덧붙여 신 의원은 ""이렇게 말씀하신 게 있는데 이제 와서 탄핵이 부당했다는 주장에 일관성이나 진정성이 느껴지겠나""라며 ""홍준표가 홍준표했다는 말이 나오기 십상""이라고 비판의 수위를 끌어올렸다.
앞서 홍 의원은 이날 ""문재인 대통령은 대통령의 통치 행위도 수사대상이 되고 사법심사의 대상이 된다는 관례를 만들었다""면서 ""문 대통령은 퇴임 후 누가 후임 대통령이 되더라도 그게 변명할 수 없는 부메랑이 될 것""이라고 박 전 대통령에 대한 사면을 주장했다.
그러면서 홍 의원은 ""(노무현 대통령 취임 초기 당시 민정수석이었던 문 대통령이) 박지원만 구속하고 사실상 송금을 지시한 DJ는 조사조차 하지 않은 것은 그것을 대통령의 통치 행위로 판단했기 때문이었을 것""이라고도 적었다.
홍 의원은 또한 ""대통령의 통치 행위는 위법 여부를 떠나 사법심사의 대상이 안 되는 게 판례였고 법조상식이었다""면서 ""이 때문에 DJ는 대북 송금 사건에서 조사도 받지 않고 처벌도 받지 않았다""고 해석했다.
아울러 홍 의원은 ""그런데 문 대통령은 대부분 통치 행위였던 박근혜 전 대통령을 검찰을 이용해 여론몰이로 구속하고, 또다시 검찰을 이용해 이명박 전 대통령도 증거 없이 구속했다""며 ""박 전 대통령은 수사 대상도 아닌 대통령의 통치 행위를 범죄로 몰았고, 이 전 대통령은 오직 노무현 전 대통령을 자진(自盡)하게 했다는 사적 감정으로 정치 보복을 한 것""이라고 주장했다./김경훈 기자 styxx@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
11,889,서울경제,구경우,"홍준표 “文, 권력 영원하지 않아…이명박·박근혜 사면하라”","viewer googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });야권 대선주자인 홍준표 무소속 의원이 17일 문재인 대통령을 향해 “이명박, 박근혜 전 대통령을 사면하라”고 촉구했다.홍 의원은 이날 페이스북을 통해 “시간이 지나면 텅 비는 모래시계처럼 권력은 영원하지 않다”면서 “레임덕(임기 말 권력 누수 현상)을 막으려고 몸부림 치면 칠수록 권력은 더 깊은 수렁으로 빠지게 된다”고 설명했다. 그러면서 “섭리로 받아들이시고 마무리 국민통합 국정에만 전념하라”라고 조언했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  홍 의원은 이어 “온누리에 부처님의 가피(加被·자비로 힘을 주는 일)가 펼쳐지는 초파일이 다가온다”며 “자신의 업보로 될 두 전직 대통령도 이제 사면 하시고 마지막으로 늦었지만 화해와 화합의 국정을 펼치시길 기대한다. 지켜보겠다”고 강조했다.지난 1월에 홍 의원은 이명박, 박근혜 두 전직 대통령을 사면이 아닌 석방해야 한다고 주장한 바 있다. 하지만 이날은 “사면하라”고 주장했다. 문재인 대통령이 국민 화합을 위해 매듭을 풀라는 것으로 해석된다./구경우 기자 bluesquare@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
12,933,서울경제,김남균,홍준표 '김종인은 복장(福將)…운 좋아서 이겼다',"viewer  홍준표 무소속 의원./연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });홍준표 무소속 의원이 16일 김종인 전 국민의힘 비상대책위원장을 ‘복장(福將)’이라 평가했다. 국민의힘이 지난 4·7 재보궐선거에서 압승한 건 운이 좋았기 때문이지 김 전 위원장이 잘해서가 아니라는 뜻이다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });홍 의원은 이날 자신의 소셜네트워크서비스(SNS)를 통해 “지난 1년 동안 김종인 비대위 체제는 국민들의 신망을 받지 못한 체제였다. 그러나 김 전 위원장은 지장·용장·덕장도 아닌 복장이었기 때문에 운 좋게 이긴 것이다”고 밝혔다.홍 의원은 전날 발표된 여론조사 결과를 언급하며 “보궐선거 압승의 원인은 (유권자들은) 야당의 정책 보고 찍었다 3％, 야당의 인물 보고 찍었다 3％, 야당의 활동 보고 찍었다 1％”라며 “야당에 대한 적극적인 지지도는 도합 7％에 불과했다”고 했다. 이어 “이번 보궐선거의 압승 원인은 여당과 청와대의 부동산 정책 잘못이 43%, 그 외 대부분은 문재인 정권 실정과 폭정이 정권에 등을 돌리게 된 원인이었다”고 했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  앞서 엠브레인·케이스탯·코리아리서치·한국리서치 등 여론조사 전문업체 4곳이 지난 12~14일 전국 18세 이상 1,010명을 대상으로 실시한 공동 조사(표본 오차 95%·신뢰 수준에 ±3.1％포인트)에 따르면 국민의힘이 재보궐선거에서 승리한 주된 이유로 응답자 61%가 ‘더불어민주당이 잘못해서’라고 답했다. 국민의힘을 지지한다고 밝힌 응답자의 81％도 ‘여당이 못해서 이겼다’고 했다. ‘야당이 잘해서 이겼다’고 답한 비율은 6％에 불과했다.이에 홍 의원은 “(4·7재보궐선거는) 얼마든지 대선 때는 다를 수 있다는 것을 보여준 국민들의 분노 투표였다”고 했다. 그러면서 “또다시 당의 정체성이 불분명하고 가마니 전략으로 반사적 이익만 노리면 국민들이 용납하지 않을 것이다. 두 번의 행운은 없다”고 덧붙였다.자세한 여론 조사 결과는 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다./김남균 기자 south@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
13,970,서울경제,김경훈,文대통령 퇴임 후 걱정한 홍준표 '행복한 노후 보낸 대통령은 DJ밖에 없어',"viewer  홍준표 무소속 의원/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });연일 문재인 정부와 여권을 향해 날카롭게 대립각을 세우고 있는 홍준표 무소속 의원이 ""역대 대통령 중 행복한 노후를 보낸 분은 DJ(김대중 전 대통령)밖에 없었다""면서 문재인 대통령의 퇴임 이후를 걱정했다. 
홍 의원은 16일 자신의 페이스북에 올린 글을 통해 ""대한민국 대통령 잔혹사는 끝임없이 계속 되고 있다""며 역대 대통령의 사례를 들면서 이렇게 적었다. 
그러면서 홍 의원은 ""초대 대통령 이승만은 4.19 혁명으로 하야했고 윤보선 대통령은 5.16 쿠데타로 하야를 당했다""며 ""박정희 대통령은 피격되어 서거했고 최규하 대통령은 신군부에 쫓겨 나갔다""고 했다. 
홍 의원은 또한 ""전두환·노태우 대통령은 군사 반란 등으로 사형선고 까지 받았고, YS(김영삼 전 대통령)는 IMF사태로 퇴임 후 곤욕을 치루었다""면서 ""노무현 대통령은 비극적인 자진(自盡)을 했고 이명박·박근혜 대통령은 문 정권의 정치 보복으로 아직도 영어의 몸이 되어 있다""고 상황을 짚었다. 
아울러 홍 의원은 ""문재인 대통령도 이제 퇴임을 앞두고 있다""며 ""이렇듯이 대한민국 대통령 잔혹사는 끊임 없이 계속되고 있는데 다음 정권에도 그런 일이 일어나지 않는다는 보장이 있을까?""라고 했다. 
여기에 덧붙여 홍 의원은 ""이런 불행한 최후를 맞는 대한민국 대통령을 하겠다고 오늘도 열심히 뛰는 사람들은 자신만은 예외가 될 수 있다고 믿어서일까""라며 글을 마무리했다. /김경훈 기자 styxx@sedaily.com (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
14,1051,서울경제,조권형,홍준표 “일시 외출했던 집 사람 귀가 막으면 국민들 용납치 않을 것”,"viewer  2일 부산 기장군 기장시장에서 무소속 홍준표 의원과 국민의힘 박형준 부산시장 후보가 시민을 만나 지지를 당부하며 이동하고 있다./부산=연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });홍준표 무소속 의원이 국민의힘을 향해 “외부 사람도 합당 하고, 영입 하자고 외치는 마당에 일시 외출했던 자기 집 사람의 귀가도 막는다면 당원과 국민들이 이를 용납치 않을 것”이라고 15일 말했다.홍 의원은 이날 소셜네트워크서비스(SNS)에 “복당 문제는 당과 대립각을 세워 풀어갈 생각이 전혀 없다”며 “자연스럽게 해결 되기를 기대 한다”며 이같이 밝혔다. 홍 의원은 “소위 자기 계파 보스는 복당을 찬성하고 있는데 특정 소수계파 의원들 몇명이 자기 보스의 생각과는 달리 암묵적으로 반대 활동을 한다”며 “비대위가 끝났음에도 전임 비대위원장(김종인)이 데리고 온 일부 측근들이 아직도 사퇴 하지 않고 남아서 복당을 반대하고 있다”고 지적했다. 홍 의원은 이를 두고 ‘염량세태(炎凉世態)’라고도 일컫었다. 염량세태는 뜨거웠다가 차가워지는 세태라는 뜻으로, 권세가 있을 때에는 아첨하여 좇고 권세가 떨어지면 푸대접하는 세속의 형편을 말한다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  홍 의원은 지난해 총선에서 대구 수성을 지역에 출마하며 미래통합당(현 국민의힘)을 탈당했다. 당시 홍 의원은 통합당 공천관리위원회의 ‘험지 출마 요구’에 이를 포기하고 경남 양산을을 선택했다. 하지만 경남 양산을 공천에서도 배제되자 대구 수성을 출마를 택했다./조권형 기자 buzz@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
15,1056,서울경제,강지수,복당 외친 홍준표 '권세 떨어지니 푸대접…외출한 집사람 귀가도 막나',"viewer  홍준표 무소속 의원 /국회사진기자단googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });홍준표 무소속 의원의 복당을 놓고 국민의힘 내부에서 의견이 분분한 가운데 홍 의원은 15일 “외부인도 합당하는 마당에 자기 집사람의 귀가도 막는다면 국민들이 용납지 않을 것”이라고 복당 희망 의사를 분명히 밝혔다.홍 의원은 이날 자신의 페이스북을 통해 “소위 자기 계파 보스는 복당을 찬성하고 있는데 특정 소수 계파 의원들 몇 명이 보스의 생각과는 달리 암묵적으로 반대활동을 하고, 비대위가 끝났음에도 전임 비대위원장이 데리고 온 일부 측근들이 아직도 사퇴하지 않고 남아서 복당을 반대하고 있다”며 “외부 사람도 합당하고, 영입하자고 외치는 마당에 일시 외출했던 자기 집사람의 귀가도 막는다면 당원과 국민들이 이를 용납지 않을 것”이라고 강조했다. 그러면서 “염량세태(炎凉世態·권세가 있을 땐 아첨하고 권세가 떨어지면 푸대접하는 세상 인심)”라며 현 상황을 꼬집으면서도 “당과 대립각을 세워 풀어갈 생각이 전혀 없다. 자연스럽게 해결되기를 기대한다”고 적었다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  /강지수 인턴기자 jisukang@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
16,1185,서울경제,구경우,"홍준표, 윤석열 향해 “청년실업, 노동경직성 풀어야 해결”","viewer  홍준표 무소속 의원./연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });홍준표 무소속 의원이 13일 “비정규직 문제는 노동경직성, 강성노조 눈치보는 정책 때문”이라며 “노동유연성이 있어야 청년실업이 해결된다”고 설명했다. 야권 유력 대권주자인 윤석열 전 검찰총장이 최근 노동문제 전문가를 만나 청년 문제를 논의했다. 이 말을 들은 또 다른 야권 대선주자인 홍 의원이 청년실업 문제에 대한 해법을 제시한 것이다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });홍 의원은 이날 페이스북에 글을 올려 “청년 비정규직이면 어찌 결혼, 출산할 수 있겠나. 참 좋은 말이다. 저는 문재인 대통령이 한 말인 줄 알았다”고 설명을 시작했다. 최근 윤 전 총장은 정승국 중앙승가대 사회복지학과 교수를 만나 “청년들이 비정규직이면 어떻게 연애를 하고, 결혼을 하고, 출산을 할 수 있겠는가”라며 이 문제를 풀 해법을 논의했다고 알려졌다.이에 대해 홍 의원은 “비정규직은 노동의 유연성이 확보 되지 않을 때 나타나는 노동시장의 기현상”이라며 “오늘날 메르켈의 독일이 제조업 활성화와 경제 성장을 거듭하고 있는 것은 메르켈 총리 이전의 좌파 정권이었던 슈뢰더 총리의 노동 개혁으로 노동의 유연성이 확보 되어 경제가 살아난 것”이라고 말했다. 그러면서 “이윤추구를 제1의 목표로 하는 기업에게 해고의 자유도 주지 않고 노동의 경직성만 강요하는 노동시장 정책이 비정규직 양산을 초래했는데 그 원인을 해소해줄 생각은 하지 않고 강성노조의 눈치만 보면서 결과 평등만 기업에게 강요한다면 기업은 비정규직을 양산할 수밖에 없고. 기업 경영보다 부동산 임대시장으로 눈을 돌리면서 종국적으로 청년실업 문제도 더욱더 심각해진다”고 강조했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  홍 의원은 “지금 대한민국이 바로 그러하다”며 “고용 대란이 일어났는데 이를 공무원 증원만으로 막으려고 하는 것은 망한 그리스로 가는 지름길”이라고 덧붙였다. 이어 “비정규직 문제는 강성노조 횡포 억제와 노동의 유연성 확보에 그 해결의 실마리를 찾아야 한다”고 말했다.   viewer  윤석열 전 검찰총장./연합뉴스/구경우 기자 bluesquare@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
17,1191,서울경제,강지수,홍준표 '文정부 종북정책이 북핵 완성 가져와…조급한 통일론 벗어나야',"viewer  지난 2일 부산 기장군 기장시장 앞에서 홍준표 무소속 의원이 박형준 부산시장을 지지하는 연설을 하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });홍준표 무소속 의원이 13일 “김대중, 노무현 정부의 햇볕 정책은 북의 핵 능력 강화만을 가져왔고 문재인 정부의 종북 정책은 핵 능력 완성을 가져왔다”고 날을 세웠다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });홍 의원은 이날 페이스북을 통해 “이제 우리는 제3의 대북정책을 세워야 할 때”라며 “남북 군사력 균형을 바탕으로 서로 불가침, 불간섭하고 조급한 통일론보다 동서독의 교훈대로 각자 체제 아래서 어떤 체제가 국민과 인민들을 위한 체제인지 체제경쟁 정책으로 전환해야 할 때가 아닌가 생각해 본다”고 말했다. 그러면서 “정권마다 바뀌는 대북정책의 혼선으로 얼마나 많은 국민적 갈등을 초래 했느냐”고 일침을 가했다.   viewer  이준석 전 국민의힘 최고위원 /연합뉴스 (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  한편 이준석 전 국민의힘 최고위원은 이날 KBS라디오 ‘최경영의 최강시사’에 출연해 홍 의원이 복당하는 것이 옳다는 의견을 냈다. 홍 의원은 지난 21대 총선 때 당의 공천에 반발해 무소속으로 출마해 당선된 뒤 아직 복당하지 않았다. 이 전 최고위원은 홍 의원의 복당 문제를 질문받자 “이는 간단한 문제로 홍준표 의원은 당에서 2번 대표를 지내는 등 당의 가치와 다른 생각을 하고 있는 분이 아니다”라며 “복당하는 게 옳다”고 강조했다.이 전 최고위원은 “최근 20대, 30대 지지층이 당으로 편입되기 시작되는 그런 상황 속에서 과거 홍 대표가 말을 직설적으로 해 젊은 지지층을 이탈시켰다는 평가를 받고 있다”면서도 “홍 대표가 원래 적응력이 뛰어난 분이다. 그러니까 좀 다른 모습을 보여주면 그것은 우려할 바가 아니라고 본다”고 했다. 또 “홍 대표가 김종인 위원장에 대해 그전까지 비판했지만 선거 결과가 나온 뒤에는 깔끔하게 ‘김종인 위원장 역할이 컸고 앞으로도 어떤 행보를 해주셨으면 좋겠다’고 허심탄회하게 말했다”며 “따라서 그런 부분에 대한 (염려는) 좀 덜어냈다”고 설명했다./강지수 인턴기자 jisukang@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
18,1204,서울경제,구경우,"이준석 “홍준표 복당이 옳아, 다른 모습 보여줄 것”","viewer  이준석 전 미래통합당 최고위원/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });이준석 전 국민의힘 최고위원이 13일 홍준표 무소속 의원(전 자유한국당 대표)이 복당하는 것이 옳다는 의견을 냈다. 홍 의원은 지난 21대 총선 때 당의 공천에 반발해 무소속으로 출마해 당선된 뒤 아직 복당하지 않았다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });이 전 최고위원은 이날 KBS라디오 ‘최경영의 최강시사’에서 무소속 홍준표 의원 복당 문제를 질문받자 “이는 간단한 문제로 홍준표 의원은 당에서 2번 대표를 지내는 등 당의 가치와 다른 생각을 하고 있는 분이 아니다”라며 “복당하는 게 옳다”고 답했다.이에 진행자가 “초선 의원들이 좀 반대한다는 이야기가 있다”고 하자 이 전 최고위원은 “최근 20대, 30대 지지층이 당으로 편입되기 시작되는 그런 상황 속에서 과거 홍 대표가 말을 직설적으로 해 젊은 지지층을 이탈시켰다는 평가를 받고 있다”고 설명했다. 그러면서도 “홍 대표가 원래 적응력이 뛰어난 분이다”며 “그러니까 좀 다른 모습을 보여주면 그것은 우려할 바가 아니다고 본다”고 밝혔다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  앞서 홍 의원은 본인의 SNS 계정에 “굳이 따진다면 원칙보수, 정통보수라고는 할수 있다”며 자신을 강성보수로 분류하는 것이 틀렸다고 말했다. 홍 의원이 과거부터 위기에 처한 당을 구하기 위해 강성발언을 했다고 주장한 바 있다. 그러면서 본인은 ‘강성보수’가 아닌 ‘국익 우선주의’에 가깝다며 정책도 좌우파를 가리지 않는다고 설명하기도 했다.이 전 최고위원은 “홍 대표가 김종인 위원장에 대해 그전까지 비판했지만 선거 결과가 나온 뒤에는 깔끔하게 김종인 위원장 역할이 컸고 앞으로도 어떤 행보를 해주셨으면 좋겠다‘고 허심탄회하게 말했다”며 “따라서 그런 부분에 대한 (염려는) 좀 덜어냈다”고 말했다.   viewer  홍준표 무소속 의원/연합뉴스/구경우 기자 bluesquare@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
19,1284,서울경제,조권형,국민의힘 청년 비대위원 “홍준표가 페북 차단…어린 후배 비판조차 불편”,"viewer  김재섭 국민의힘 비상대책위원. /김재섭 페이스북googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });김재섭(34) 국민의힘 비상대책위원이 홍준표 무소속 의원으로부터 소셜네트워크서비스(SNS)에서 차단 당했다고 12일 주장했다.김 비대위원은 이날 국회 본관에서 열린 국민의힘 비상대책회의에서 “홍준표 의원에게 페이스북에서 차단 당했다”며 “비대위 임기 시작쯤 하여 홍준표 의원을 비판한 적이 있었는데, 그 이유 때문인지 저는 비대위원 내내 홍준표 의원의 메시지를 언론을 통해서만 확인할 수 있었다”고 밝혔다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });김 비대위원은 이같은 경험을 들어 홍 의원의 복당에 대한 반대 입장을 내놓았다. 그는 “한참 어린 후배 정치인의 비판조차 불편해하며 페이스북까지 차단하는 홍준표 의원을 야권의 화합, 다양한 목소리 존중이라는 명분으로 우리당으로 복당시키자는 의견이 맞는지 진지하게 되묻고 싶다”고 말했다.앞서 김 비대위원은 지난해 4월29일 MBC 라디오 ‘이승원의 세계는 그리고 우리는’에 청년비상대책위원 자격으로 출연해 ‘홍준표 전 대표의 행동이나 발언들 어떻게 보느냐’는 질문을 받고 “부적절하다고 생각이 드는 게 예컨대 지금 말 그대로 당밖에 있으신 분이 마치 여기가 내가 여기 터줏대감이다 라는 식으로 말씀하신다”면서 “실제로 그 전에 있는 황교안 대표도 과가 분명히 있는 분이시지만 그분을 뜨내기라는 식으로, 혹은 김종인 대표님의 비대위에 대해서도 굉장히 원색적인 비난들을 하는 걸 보면서 당내에 있는 활동하시는 분들도 굉장히 불편해하시고 저 역시도 그것이 꼭 적절하지 않은 발언이라고 생각하고 있다”고 밝혔다. 이어 “청년비대위 공식적인 입장은 거기에 대해서 논의된 바는 없는데 개인적인 입장을 밝히라고 그러면 저는 홍준표 대표의 복당은 적절치 않다고 생각하고 있다”며 “분명히 당에 기여한 내용이 있지만 지금 당이 많이 어려워진 상황에서 그렇게 계속 당을 흔들고 당이 나아가야 되는 지향점을 자꾸 흐리는 것은 약간 당에 대해서 도움이 안 된다고 생각하고 있고 그런 부분에 있어서 또 복당이 이뤄지는 것이 적절치 않다, 이렇게 보고 있다”고 덧붙였다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  이날 김 비대위원은 홍 의원의 복당 명분도 궁색하다고 비판했다. 그는 “홍준표 의원의 복당 명분을 들어볼 것 같으면 건전한 경쟁의 링을 만들고 더 큰 화합을 위해 정당의 문을 활짝 열자는 것”이라면서 “홍준표 의원의 복당으로 야권의 더 큰 화합을 명분을 들기에는 그 명분이 궁색하다”고 지적했다. 그는 “홍준표 의원에게 화합이라는 수식어는 어울리지 않는다”며 “홍준표 의원이 당시 우리당의 대표로 있던 2018년 지방선거에서 우리당은 야권단일화 실패하여 역대 가장 처참한 패배를 맞이했을뿐더러, 2017년 대선 정국에서도 안철수 대표와 단일화를 이루라는 국민의 열망을 거부한 채 분열의 정치 서막을 열었다”고 지적했다.김 비대위원은 홍 의원이 전날 페이스북에 쓴 ‘적장자’라는 용어도 도마에 올렸다. 그는 “복당에 반대하는 초선의원들을 향해 적장자를 운운하는 것은 21세기 국정운영 철학과 정치적 이데올로기로 뭉치는 민주적 정당에서 대단히 시대착오적 발언이라고 생각한다”며 “우리당은 당원 힘으로 움직이는 민주정당이고 혈통으로 운영되지 않는다. 따라서 홍준표 의원의 복당은 개인적 친족의 관계가 아니라 우리당의 쇄신과 발전이라는 대의를 통해 고민해야 한다”고 요구했다.전날 홍 의원은 SNS에 “오늘 아침 어느 퇴역 언론인과 통화를 하면서 저보고 강성보수라고 하길래 그러면 나를 강성보수로 모는 사람들은 눈치보수냐고 반문한 일이 있었다”며 “굳이 따진다면 원칙보수 정통보수라고는 할수 있다”고 밝혔다. 이어 “복당 문제에 대해서도 일부 계파 초선의원들이 반대한다고 하길래 대선후보 경선때 나를 반대하고 다른 후보 진영에서 일하면 되지 한국 보수의 적장자인 나를 굳이 들어오는것 조차 반대할 이유가 있느냐고도 했다”며 “참 어이없는 일들이 계속 벌어지고 있다”고 목소리를 높였다./조권형 기자 buzz@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >",중립
