,Unnamed: 0,date,title,press,reporter,content
548,548,2021-03-13 3:00,"이낙연, 올해 6번째 부산 찾아 “김영춘 밀어달라”",동아일보,한상준 기자 ,"

더불어민주당 이낙연 상임선거대책위원장이 12일 부산을 찾아 가덕도 신공항 특별법을 앞세워 김영춘 후보 지원 사격에 나섰다. 이 위원장은 올해 들어 부산을 여섯 차례 찾았다. 이 위원장은 이날 민주당 부산시당에서 열린 ‘상임선대위원장-부산지역 선대위원장 연석회의’에 참석해 “부산시장 선거는 공교롭게도 가덕도 신공항을 처음 추진했던 노무현 대통령의 꿈을 이어받은 후보와, 가덕도 신공항 계획을 중단시켰던 이명박 정부의 사람이 대결하게 됐다”며 “누가 부산의 꿈을, 부산의 미래를 앞당길 것인가는 이 대진표만으로도 이미 자명해졌다고 생각한다”고 말했다. 이번 부산시장 선거는 사실상 김 후보와 국민의힘 박형준 후보의 양자 대결로 치러진다. 이 위원장은 또 “(선출된 시장의 잔여 임기인) 짧은 1년을 황금처럼 쓴다는 마음으로 가덕도 신공항 초기 진도를 앞당길 수 있는 김 후보에게 일을 맡겨 주시기를 바란다”며 “중앙당도 문재인 정부와 최선을 다해서 ‘김영춘 동지’와 협력하면서 가덕도 신공항 공정을 앞당길 수 있도록 노력하겠다”고 말했다. 김 후보도 “절망에 빠진 위기의 도시 부산을 살려내는 경제 시장을 뽑아야 한다. 가장 중요한 마중물은 공항”이라고 했다. 한상준 기자 alwaysj@donga.com  
"
579,579,2021-03-10 3:00,대표직 마친 이낙연 ‘대선 출정식’… 보선 성적표가 첫 분수령,동아일보,김지현 기자 ,"

“우선은 4·7 재·보궐선거에서 승리하도록 최선을 다하겠다.” 더불어민주당 이낙연 대표가 한 달 앞으로 다가온 재·보궐선거 승리 의지를 거듭 강조하며 9일 당 대표직에서 물러났다. 지난해 8월 29일 당 대표 취임 이후 192일 만이다. 당 대표 취임 당시 각종 여론조사에서 이 대표의 지지율은 20%를 넘나들며 선두를 지켰다. 그러나 현재 이 대표의 지지율은 10%대로 바뀌었고, 윤석열 전 검찰총장과 이재명 경기도지사에 이어 3위로 내려갔다. 이에 따라 이 대표는 4·7 재·보궐선거 승리를 발판 삼아 지지율 반등에 나선다는 계획이다. 여권 관계자는 “선거에 직접 출마한 후보들 못지않게 이 대표로서도 정치 인생을 걸어야 하는 선거”라며 “특히 서울시장 선거 결과에 따라 이 대표 지지율이 부활하느냐, 아니면 대선까지 물 건너가느냐가 달렸다”고 했다. 이 대표는 이날 오후 국회에서 열린 퇴임기념 기자회견에서 “앞으로 문재인 정부의 성공과 대한민국 발전을 위해 어느 곳에서 무엇을 하든 제 역할과 책임을 다하겠다”며 4·7 재·보궐선거 승리를 첫 목표로 내세웠다. 특히 서울시장 선거를 앞두고 야권에서 주장하는 ‘정권 심판론’을 겨냥해 “보궐선거이기 때문에 임기가 길지 않다. 그 짧은 임기 동안 정부와 매번 싸우는 정권 심판론자들에게 맡기는 것이 현명한가, 정부와 협력하고 얻을 건 얻으면서 발전을 위해 노력하는 길을 선택할 것인가에 대한 시민들의 현명한 판단을 기대한다”고 했다. 이 대표는 대표 재임 시절의 성과 중 하나로 지난달 국회를 통과한 부산 가덕도 신공항 특별법을 강조했다. 이 대표는 “2030년 부산 엑스포를 유치하고 성공시키려면 번듯한 국제공항이 있어야 한다는 것은 상식에 속하는 일”이라며 예비타당성조사 면제 논란을 반박했다. 이 대표는 기자회견에 앞서 이날 서울 여의도 한 호텔에서 ‘민주당 국민생활기준 2030 범국민특별위원회’ 주최로 열린 토론회에서 기조연설을 통해 △아동수당 지급 확대 △만 5세 전면의무교육 시행 △온종일 초등학교제 △유치원 무상급식 등을 담은 돌봄국가책임제를 제안했다. 2월 교섭단체 대표연설에서 발표한 신복지제도의 첫 정책이다. 이날 행사에는 민주당 의원 83명이 참석했다. 민주당 관계자는 “이 대표의 퇴임 날 열린 대선 출정식”이라며 “지지율 1위는 내줬지만 여전히 유력 대선 주자라는 점을 강조하는 세 과시에 나선 것”이라고 말했다. 이날 오전 국회에서 열린 당무위원회에는 이 대표의 대선 경쟁자인 이재명 경기도지사가 이례적으로 참석해 눈길을 끌었다. 그동안 당무위에 거의 참석한 적이 없던 이 지사는 이날 회의 후 기자들과 만나 “저도 당무위원이기 때문에 이 대표의 마지막 당무위에 그동안 고생했다는 말씀을 드리러 왔다”고 설명했다. 이 지사는 “일부 다른 의견이 있을 수 있지만 거대 여당을 이끄는 정말 어려운 일을 잘해내셨다”며 “그것 때문에 본인이 혹여라도 손실을 봤을 수 있지만 국민과 당을 위한 헌신이라 생각한다”고 평가했다. 이를 두고 여권에서는 “연초부터 자신의 대표 정책인 ‘기본소득’을 놓고 이 대표와 신경전을 이어왔던 이 지사가 대권을 딱 1년 남긴 날 국회를 찾아 자신의 존재감을 과시한 것”이라고 했다. 한 여당 의원은 “윤 전 총장이라는 공동의 적이 떠올랐으니 일단 내부 갈등은 피하자는 의도도 있어 보인다”고 해석했다. 실제로 이 지사는 윤 전 총장에 대해 “지지율은 바람 같은 것이어서 언제 또 어떻게 갈지 모르는 것 아니겠느냐”며 “구태정치를 하지 말고 미래지향적 정치를 해주시면 국민과 국가, 본인에게도 도움이 될 것”이라고 꼬집었다. 이 대표도 기자회견에서 정치인으로서 윤 전 총장의 장단점을 묻는 질문에 “그분을 잘 모른다. 검찰총장 임명장을 받고 총리실에 인사하러 오셨던 게 접촉한 전부”라고 답했다. 윤 전 총장의 지지율에 대해서도 “국민의 마음은 늘 움직이는 것”이라고 말했다.김지현 기자 jhk85@donga.com  
"
592,592,2021-03-09 3:00,윤석열에 긴장하는 與… 이재명-이낙연 구도 흔들리나,동아일보,박민우 기자 ,"

윤석열 전 검찰총장이 차기 대선 구도의 핵심 변수로 부상하면서 여권 주자들의 경쟁에도 적잖은 영향을 미칠 것으로 보인다. 당장 지난해부터 지속된 이재명 경기도지사와 더불어민주당 이낙연 대표의 ‘이(李)-이(李) 구도’에 변화의 조짐이 보이면서 ‘제3후보론’도 한층 힘을 받을 가능성도 제기된다. 민주당 관계자는 8일 “윤 전 총장의 지지율이 계속 고공 행진을 한다면 대선 레이스의 관심이 ‘윤 전 총장을 꺾을 후보가 누구인가’에 쏠릴 가능성이 있다”며 “여기에 4·7 재·보궐선거 결과에 따라 본격적인 다자(多者) 구도에 접어들 수도 있다”고 말했다. 1년 전보다 지지율이 크게 하락한 이 대표는 4월 보궐선거 상임선대위원장을 맡으며 총력전에 나섰다. 이 대표가 선거를 승리로 이끌 경우 지지율 반등을 기대할 수 있지만 패배할 경우 이 지사와의 격차 좁히기가 어려워질 수 있기 때문이다. 윤 전 총장이 반문(반문재인) 진영 결집에 나선다면 이에 맞춰 여권에서도 친문(친문재인) 결집을 앞세운 후보가 떠오를 가능성도 있다. 당장 지난해 말 이른바 ‘추-윤 갈등’으로 윤 전 총장과 대립각을 세웠던 추미애 전 법무부 장관은 최근 부동산 문제 등에 대해 목소리를 내며 대선 레이스를 앞두고 예열에 나섰다. 한 중진 의원은 “정세균 국무총리가 윤 전 총장의 퇴임 전부터 공개적인 질책에 나선 것도 이런 흐름과 무관하지 않다”고 말했다.  ‘윤석열 효과’는 당장 여권의 입법 활동에도 영향을 미치고 있다. 윤 전 총장의 사퇴 명분이 된 중대범죄수사청(중수청)의 경우 민주당은 ‘3월 발의, 6월 입법’이라는 당초 목표에서 한발 물러선 상황이다. 민주당 핵심 관계자는 “언론 관련 6개 법안도 일부 보완할 점이 있어 상임위 처리 전에 조금 더 논의하는 시간을 가질 것”이라고 말했다. 박민우 기자 minwoo@donga.com  
"
593,593,2021-03-09 3:00,윤석열 ‘바람’-이재명 ‘확장성’-이낙연 ‘결집력’이 승부 가른다,동아일보,"전주영 기자 , 유성열 기자 ","

20대 대통령 선거가 9일로 정확히 1년 앞으로 다가왔지만 대선 구도는 더 짙은 안갯속으로 빠져들고 있다. ‘징계 정국’을 지난 뒤 10%대로 내려앉았던 윤석열 전 검찰총장의 대선주자 지지율은 사퇴한 직후 8일 발표된 각종 여론조사에선 최고치를 경신하는 결과들이 잇따라 나왔고, 여야의 정당 지지율도 한 주를 걸러 엎치락뒤치락하는 양상. 과거 대선과 비교할 때 이례적인 ‘변동성 장세’가 지속돼 예측불허의 경쟁이 당분간 이어질 것으로 전망된다. 지난주 윤 전 총장 사퇴 파동과 대선 출마 가능성을 놓고 기싸움을 벌였던 정치권은 이날 수직 상승한 윤 전 총장의 대선주자 지지율을 놓고 원인 분석에 들어갔다. 한국사회여론연구소(KSOI)가 TBS 의뢰로 윤 전 총장 사퇴 다음 날(5일) 실시한 대선 후보 적합도 조사에선 윤 전 총장이 32.4%를 얻어 직전 조사(14.6%)의 두 배 이상으로 지지율이 올라갔다(표본오차 95% 신뢰수준에 ±3.1%포인트·자세한 내용은 중앙선거여론조사심의위원회 홈페이지 참조). 문화일보·리얼미터가 6, 7일 실시한 대선 후보 선호도 조사에서도 윤 전 총장이 28.3%, 이재명 경기지사는 22.4%로 나타났다(표본오차 95% 신뢰수준에 ±3.1%포인트·자세한 내용은 중앙선거여론조사심의위원회 홈페이지 참조). 더불어민주당은 이날 공식 반응을 내놓지 않았지만 내부에선 “악재에 대응해야 한다”는 반응도 나왔다. 강훈식 의원은 이날 KBS 라디오에서 “본인을 검증하며 떨어지는 것도 분명히 있을 것”이라고 했다. 국민의힘에선 김종인 비상대책위원장이 “윤 전 총장이 별의 순간을 잡은 것같다”고 평가하면서도 “(지금은) 당장 만날 이유가 하나도 없다”고 말했다. D-1년을 기점으로 한 여론조사들에선 이재명 경기지사의 확장성과 민주당 이낙연 대표에 대한 표의 결집력이 변수로 떠올랐다. KSOI 조사에서 이 지사는 전체 지지율은 2위(24.1%)였지만 지역별로 대구경북 지지율(18.6%)이 오히려 직전 조사(12.5%)보다 크게 올라갔다. 호남 지역 지지율(35.2%)이 가장 높은 이 대표는 ‘윤석열 변수’가 몰아치는 와중에도 지난 조사에 비해 친문(친문재인) 지지층(문재인 대통령의 국정 운영을 긍정적으로 평가한 답변자) 결집 양상(25.9%→34%)이 더 나타났다. 여권 관계자는 “향후 이 지사가 비문(비문재인), 반문(반문재인)으로의 확장을 얼마나 하느냐, 이 대표가 확실한 친문 및 호남주자로 자리매김하느냐가 대선판의 핵심 변수”라고 분석했다.  또 신흥 친문 주자가 부상하지 않고 문 대통령의 국정 지지도가 유지된다면, 이 지사와 이 대표 투톱 간에 막판 문심(文心)을 얻는 사람이 승리한다는 얘기도 나온다. 친문과 비문의 제휴와 결합이 40대를 제외한 모든 연령층에서 가장 높은 지지율을 얻은 윤 전 총장의 ‘바람’을 차단할 수 있다는 해석이다. 특히 윤 전 총장의 중도층 지지율은 1월 같은 조사에선 13%였지만 이번 조사에선 35%로 급등하기도 했다. 김형준 명지대 정치학과 교수는 “윤 전 총장의 뚜렷한 저항 메시지와 한국토지주택공사(LH) 임직원의 신도시 땅 투기 의혹 등 전국적 상황이 가져온 시너지 효과”라고 분석했다.  하지만 정치권에선 이런 지지율 구도가 지속될 것이라고 보는 사람은 많지 않다. 서울시장 보궐선거 결과에 따라 균형추가 한쪽으로 급속하게 쏠릴 가능성이 높고, ‘정치 초보’인 윤 전 총장이 정계에 연착륙할지에 대한 의구심이 많아서다. 김 교수는 “여권 주자가 뚜렷한 자기 메시지를 내놓고 윤 전 총장이 본인의 새로운 이미지를 유지하지 못한다면 대선 구도는 얼마든지 요동칠 수 있다”고 말했다. 전주영 aimhigh@donga.com·유성열 기자 
"
614,614,2021-03-06 3:00,"이낙연 “윤석열, 비상식적 처신” 비판… 김종인 “야권 인물” 기대감",동아일보,"강성휘 기자 , 전주영 기자 ","

            더불어민주당은 윤석열 전 검찰총장 사퇴 다음 날인 5일에도 윤 전 총장을 향해 십자포화를 쏟아부었다. 반면 야당은 윤 전 총장의 정계 진출에 대한 기대감을 내보이면서도 향후 야권 구도에 어떤 변수가 될지 등을 두고 고민에 빠진 모습이다. 민주당 이낙연 대표는 5일 당 최고위원회의에서 윤 전 총장의 사퇴와 관련해 “공직자로서 상식적이지 않은 뜬금없는 처신”이라고 비판했다. 이어 “본인 스스로가 검찰총장 재임 시절부터 선택적 수사와 선택적 기소 논란으로 검찰의 정치적 중립성에 대한 격렬한 시비를 일으키더니 사퇴도 그렇게 했다”며 “윤 전 총장의 정치 진입은 기정사실로 받아들여지고 있다”고 덧붙였다. 다른 지도부 의원들도 거들었다. 김태년 원내대표는 “(윤 전 총장은) 권력욕에 취해 검찰총장의 직위를 이용한 최악의 총장으로 기록될 것”이라고 했다. 이 밖에도 “결국 소모품으로 이용만 당하고 사라진 이회창, 황교안 전 총리의 전철을 밟을 것”(노웅래 최고위원) “‘별의 순간’을 달콤하게 꿈꿀지 모르겠으나 어느 순간부터 정신 번쩍 들게 하는 ‘벌의 순간’이 도래할 것”(신동근 최고위원) 등 윤 전 총장을 향한 날 선 발언이 이어졌다. 이런 민주당의 반응은 윤 전 총장을 ‘검찰개혁의 반대자’로 각인시키겠다는 의도다.  반면 국민의힘 김종인 비상대책위원장은 이날 윤 전 총장에 대해 “이 정부 하고 정면충돌해서 나온 사람 아니냐. 야권에 속할 수밖에 없다고 본다. 야인이 됐으니 야권 인물이 될 수 있다”고 환영 메시지를 보냈다. 하지만 윤 전 총장의 국민의힘 입당에 대해서는 “두고 봐야 알지 단적으로 말할 수 없다”며 확답을 피했다. 이어 “(국민의힘이) 국민의 호응을 많이 받는다 생각하면 본인도 (입당을) 생각할 것이라 본다”고 덧붙였다. 국민의당 안철수 대표 역시 이날 기자들과 만난 자리에서 “(윤 전 총장이) 정치를 할지 안 할지는 본인의 결심에 따를 문제이지만 정권 교체에 도움을 주는 역할을 해주면 좋겠다”고 말하면서도 윤 전 총장을 만날 의향이 있느냐는 질문에는 대답하지 않았다.강성휘 yolo@donga.com·전주영 기자 
"
617,617,2021-03-06 3:00,‘문재인의 대선 길’ 벤치마킹하는 이낙연,동아일보,김지현 기자 ,"

차기 대선을 1년 앞두고 8일 당 대표직에서 물러나는 더불어민주당 이낙연 대표가 앞으로 한 달간 4·7 재·보궐선거 총력 지원에 나선다. 동시에 저서 출간, TV 예능 프로그램 출연 등을 이어가며 본격적인 대선 행보에도 착수할 예정이다. 박광온 민주당 사무총장, 오영훈 비서실장 등 이 대표 측근 의원들은 5일 회동을 갖고 이 대표의 선거 지원 방식 등에 대해 논의했다. 이 대표는 김태년 원내대표 등과 함께 공동 상임선대위원장을 맡는다. 앞서 이 대표는 “(국회가 있는) 여의도로 출근하지 않고 바로 선거 현장으로 뛰기 시작할 것”, “서울도 부산도 ‘후보보다 이낙연이 더 뛰더라’라는 말을 듣고 싶다” 등 의지를 밝힌 바 있다. 한 중진 의원은 “4월 재·보선 결과에 자신의 정치 운명이 달려 있는 이 대표가 후보들보다도 솔직히 더 절박한 심정 아니겠냐”고 했다.  여권에서는 이 대표가 2016년 1월 당 대표직에서 사퇴한 뒤 그해 4월 총선 승리를 이끌어냈던 문재인 대통령의 행보를 벤치마킹할 것이라는 전망도 나온다. 당시 2016년 총선을 앞두고 문 대통령은 국민의당과의 분당(分黨), 비문(비문재인) 진영의 공격 등 최대 위기에 직면한 상황이었다. 여권 관계자는 “당시 문 대통령의 상황처럼 최근 이 대표도 ‘사면 발언’ 후폭풍으로 이재명 경기도지사와 지지율 격차가 벌어지는 등 위기감이 커졌다는 점이 흡사하다”며 “이 대표가 문재인 정부의 연속성을 강조하며 문 대통령과 비슷한 방식으로 ‘대선 후보의 길’을 걸으려 할 것으로 보인다”고 말했다.  책 출간 역시 마찬가지다. 이 대표는 최근까지 공동 집필한 저서를 4월 재·보선 이후 출간할 계획이다. 책에는 이 대표의 유년기와 기자 시절, 정치인 시절을 비롯해 최근 현안 등에 대한 고민 등이 담긴 것으로 알려졌다. 문 대통령도 2017년 1월 ‘대한민국이 묻는다’ 출간을 기점으로 대선 레이스의 가속 페달을 밟았다. 이 대표 측근들이 서울 마포구 광흥창에 별도 사무실을 마련해 모이고 있는 것도 문 대통령 대선 캠프 핵심 조직이었던 ‘광흥창팀’과 유사하다.  본격적인 대선 준비에 앞서 이 대표는 국무총리 시절부터 이어졌던 ‘엄중 낙연’이라는 이미지에서 탈피하려는 노력에도 적극 나서고 있다. 여당 관계자는 “이 대표가 최근 보좌진에게 ‘나 때문에 고생이 많다’고 문자메시지를 보내는 등 주변과의 스킨십을 부쩍 늘리고 있다”고 했다.  이 대표가 이날 한 예능 프로그램에 출연해 아이들과 소통에 나선 것도 이런 행보의 일환이다. 이 대표는 평균 10세 어린이 6명과 반말로 인터뷰를 갖는 예능에 출연했다. 이 대표 측은 “2월 초 미리 촬영한 것”이라며 “어린이 MC들의 동심 가득한 질문 세례에 이 대표도 처음엔 당황했지만 ‘낙연이 대신 연이라고 불러줘’라고 말하는 등 아이들과 눈높이를 맞췄다”고 설명했다. 아울러 이 대표는 소셜네트워크서비스(SNS)에 동네 빵집과 만두가게 등을 직접 찾아 친환경 용기에 음식을 포장해 가는 모습을 올리는 등 자신이 처음 제안한 ‘한 끼 포장’ 캠페인도 꾸준히 이어가고 있다.김지현 기자 jhk85@donga.com  
"
635,635,2021-03-04 3:00,대선급 선대위 꾸린 與… 이낙연-김태년 선대위원장 맡아,동아일보,박민우 기자 ,"

더불어민주당이 3일 중앙선거대책위원회를 구성하며 본격적인 4·7 재·보궐선거 대응체제로의 전환에 나섰다. 내년 대선 출마를 위해 8일 대표직에서 물러나는 이낙연 대표가 김태년 원내대표와 함께 공동 선대위원장을 맡는다. 민주당은 이날 국회에서 열린 당 최고위원회의에 앞서 4·7 재·보궐선거 중앙선대위 구성을 의결했다. 이 대표는 “김 원내대표와 제가 책임을 맡고 거당적으로 선거를 지원하기로 결정했다”며 “이제 당은 본격적인 선거체제로 진입한다”고 밝혔다. 그러면서 “당의 모든 역량을 후보자 지원과 지역 발전 공약 수립 등 선거 지원에 총동원할 것”이라고 강조했다. 민주당은 10일 선대위 첫 회의 개최를 고려 중이다.  이 대표는 선대위원장과 함께 ‘가덕도신공항 특별위원회’도 직접 지휘하기로 했다. 가덕도 신공항 공약을 앞세워 부산 표심을 공략하겠다는 취지다. 특위 간사를 맡은 민주당 최인호 수석대변인은 기자들과 만나 “(가덕도 신공항에 대한) 사전타당성조사를 올해 추석 전에 완료하고 올해 안에 예비타당성조사(예타) 면제를 추진하겠다”며 향후 계획을 밝혔다. 부산시장 선거에 출마한 민주당 김영춘 후보도 “민주당 부산시장이 하루빨리 가세해서 그 이후 과정도 더 압축적으로 신속하게 추진해야겠다”고 말했다.  민주당은 이번 선거가 내년 대선의 전초전 성격인 만큼 당 차원의 총력 지원에 나서기로 했다. 선대위 역시 대선 수준으로 꾸려졌다. 공동 선대위원장에는 당 최고위원 전원과 기동민 서울시당 위원장, 박재호 부산시당 위원장, 박정 경기도당 위원장(서울 선거지원단장), 김정호 의원(부산 선거지원단장) 등 11명이 이름을 올렸다. 선거대책본부장은 박광온 사무총장, 정책비전본부장은 홍익표 정책위의장, 의원선거지원본부장은 김영진 원내수석부대표, 종합상황실장 겸 전략본부장은 정태호 전략기획위원장이 각각 맡기로 했다. 박민우 기자 minwoo@donga.com 
"
649,649,2021-03-03 3:00,울산 찾은 이낙연 “공공의료원 예타 면제”,동아일보,박민우 기자 ,"

더불어민주당 이낙연 대표가 4·7 재·보궐선거를 앞두고 울산을 방문해 공공의료원 건립 예비타당성조사(예타) 면제를 약속했다. 가덕도 신공항에 이어 또 지역 현안 사업에 예타 면제를 약속한 것이다. 민주당 내에서는 철도 등 광역교통 인프라에 대해서도 예타를 면제하는 법안이 발의됐다. 예타가 현 정부에서 사실상 유명무실해지고 있다는 지적이 나온다. 부산 가덕도 신공항 특별법이 국회 본회의를 통과한 26일, 민주당 최종윤 의원은 사업시행자가 80% 이상 재원을 부담하는 광역교통시설과 광역버스운송 사업을 예타 대상에서 제외하는 내용의 국가재정법 개정안을 발의했다.  이낙연 대표는 2일 울산 남구청장 재선거와 울주군의원 보궐선거가 치러지는 울산을 찾아 “송철호 울산시장과 함께 울산 공공의료원을 반드시 유치하고 그를 위해 예타 면제도 추진하겠다”고 밝혔다. 울산에서는 4월 7일 남구청장 선거가 예정돼 있다. 야당은 “가덕도 신공항에 이어 또다시 재·보궐선거 지역에 예타 면제를 선물했다”고 비판했다.  이날 울산에 이어 부산시장 보궐선거 후보 선출 경선대회가 열린 가덕도를 방문한 이 대표는 “가덕도 신공항을 앞으로 8년 안에 완공하고 2030 엑스포까지 성공시키겠다”고 강조했다. 이 대표의 부산행은 올해 들어서만 네 번째로 지난달 25일 문재인 대통령의 가덕도 방문에 동행한 지 닷새 만이다. 4월 선거와 내년 3월 대선을 앞두고 연간 수천억 원의 예산이 소요되는 국가재정사업에 예타가 남발되면서 ‘재정 낭비’에 대한 우려가 커지고 있다. 김소영 서울대 경제학부 교수는 “재원이 (어느 정도) 확보됐다고 해서 예타를 면제한다는 것은 말이 안 된다”며 “민간투자 비율이 80% 이상이라 하더라도 20%에 대해서는 예타가 반드시 필요하다”고 말했다. 박민우 기자 minwoo@donga.com 
"
668,668,2021-03-01 3:00,“이번 추경은 이낙연표 추경” 치켜세운 丁총리,동아일보,김지현 기자 ,"

            “이번 추가경정예산(추경)안은 한마디로 ‘이낙연표 추경’이다.” 정세균 국무총리가 28일 국회에서 열린 고위 당정청 협의회에서 더불어민주당 이낙연 대표를 한껏 치켜세웠다. 4차 재난지원금 지급을 위한 추경 규모를 확정하기 위해 열린 이날 회의에서 정 총리는 “정부는 신속하고 넓고 두터운 지원이 필요하다는 당의 요구를 수용해 20조 원 수준의 추가 지원방안을 마련했다”며 이같이 말했다. 이어 “(이 대표가) 정말 큰 열정으로 푸시해 주셔서 우리가 합의에 이른 것 같다”며 “국가 부채 증가 수준을 생각하지 않을 수 없었지만, 당장 민생 회복이 최우선이라는 데 당정이 의견을 같이했다”고 했다. 정 총리의 ‘이낙연표 추경’이란 표현에 좌중에 웃음이 터졌고 이 대표도 반색했다.  이 대표는 최근 고위 당정청 협의회에서 4차 재난지원금 지급 대상 및 규모를 두고 홍남기 경제부총리 겸 기획재정부 장관, 김상조 대통령정책실장과 갈등을 빚어왔다. 이 대표도 이날 “홍 부총리와 김 실장이 애를 많이 써줘 전례 없는 재난지원이 이뤄지게 된 것을 고맙게 생각한다”며 갈등을 봉합하려는 모습을 보였다. 다만 홍 부총리는 이날 비공개 회의 내내 특별한 발언을 하지 않은 것으로 전해졌다.  정 총리는 모두발언 말미에 “이날 회의가 공개적으로는 이 대표가 함께하는 마지막 회의일 것”이라며 “그동안 이 대표가 잘 이끌어줘 고위공직자범죄수사처(공수처) 출범, 경제민주화 추진 등 많은 결실을 볼 수 있었다”고 칭찬을 이어갔다. 대권주자인 이 대표는 민주당의 대권·당권 분리 규정에 따라 이달 9일 전에 당 대표직을 내려놔야 한다. 여권 내 또 다른 대권주자로 꼽히는 정 총리는 발언 도중 이 대표를 바라보며 “혹시 이 대표가 또 변심하면 상황이 달라질 수는 있겠지만요”라고 농담을 건네 회의장에 또 한 차례 웃음이 터졌다. 김지현 기자 jhk85@donga.com 
"
705,705,2021-02-25 3:00,"이낙연, 홍남기 면전서 “정말 나쁜 사람” 비판",동아일보,최혜령 기자 ,"

더불어민주당 이낙연 대표가 4차 재난지원금을 두고 이견을 빚었던 홍남기 경제부총리 겸 기획재정부 장관(사진)을 향해 면전에서 “정말 나쁜 사람”이라고 비판한 사실이 뒤늦게 알려졌다. 두 사람은 국무총리와 국무조정실장으로 호흡을 맞춘 바 있지만 신종 코로나바이러스 감염증(코로나19) 지원책을 놓고 결국 얼굴을 붉히는 사이가 된 것이다. 24일 복수의 여권 관계자들에 따르면 이 대표는 14일 열린 고위 당정청 회의에서 작심하고 홍 부총리와 김상조 대통령정책실장을 몰아세웠다. 당시 회의에서는 4차 재난지원금의 규모를 두고 “12조 원 이상은 어렵다”는 기재부와 “그 정도로는 부족하다”는 민주당이 강하게 격돌했다.  이 자리에서 이 대표는 홍 부총리를 향해 “정말 나쁜 사람”이라며 “지금 소상공인들이 저렇게 힘든데 재정 걱정을 하고 있다”고 했다. 또 홍 부총리 편을 든 김 실장을 향해서는 “애국은 혼자 하는 것이 아니다”고도 말했다. 홍 부총리와 김 실장이 재정 건전성을 앞세웠지만 소상공인과 자영업자들의 어려움을 돕는 것 역시 나라를 위하는 길이라는 의미다.  또 이 대표는 2일 교섭단체 대표연설 뒤 벌어진 일에 대해서도 강한 유감을 표한 것으로 알려졌다. 이 대표는 연설에서 “추가경정예산(추경) 편성에서 맞춤형 지원과 전 국민 지급을 함께 정부와 협의하겠다”고 말했다. 그러나 연설 직후 홍 부총리는 페이스북을 통해 “(선별, 보편 지급을) 한꺼번에 모두 하겠다는 것은 받아들이기 어렵다”고 공개 반발했다.  이를 두고 이 대표는 당시 고위 당정청 회의에서 “여당 대표가 여러 의견을 듣고 고심 끝에 꺼낸 제안을 어떻게 (연설 직후) 몇시간 만에 페이스북으로 반박할 수 있느냐”고 한 것으로 알려졌다. 이에 홍 부총리는 굳은 표정으로 “재정당국자로서 어쩔 수 없었다. 죄송하다”고 답했다고 한다.  당시 회의 내용이 뒤늦게 알려지면서 여권 내에서는 “그토록 가까웠던 두 사람의 사이가 재정 주도권을 두고 결국 멀어졌다”는 말이 나왔다. 이 대표는 총리 시절 홍 부총리에 대해 주변에 “무슨 일이라도 믿고 맡길 수 있는 준비된 관료” “사심이 없는 사람” 등의 표현을 쓰며 극찬했고, 문재인 대통령에게 직접 경제부총리로 천거하기도 했다. 최혜령 기자 herstory@donga.com 
"
