,Unnamed: 0,date,title,press,reporter,content
599,599,2021.04.05 15:14,"민주당, ‘오세훈 고발장’ 접수···박형준은 수사의뢰 “허위사실 공표 등”",경향신문,박홍두 기자 phd@kyunghyang.com,"더불어민주당이 5일 국민의힘 오세훈, 박형준 서울·부산시장 후보들에 대한 법적 조치에 착수했다.민주당 법률위원장인 김회재 의원과 홍승권 중앙선대위 대변인은 이날 서울중앙지검에 오 후보에 대한 형사 고발장을 접수하고 박 후보에 대해선 수사를 의뢰했다고 이날 밝혔다.김회재 의원은 이날 오후 국회에서 기자회견을 열고 “오 후보가 2005년 6월 내곡동 땅 측량 현장에 가지 않았다는 취지의 허위 주장을 이어가고 있다”며 “당선될 목적으로 허위사실을 공표한 오 후보를 상대로 추가 고발장을 낼 것”이라고 밝혔다.민주당은 오 후보에 대해선 “내곡동 땅 측량 현장 입회를 목격했다는 다수의 구체적 증언이 나옴에 따라 허위사실 공표죄가 성립한다”고 설명했다.앞서 민주당은 지난달 17일에도 허위사실 공표 혐의로 오 후보를 검찰에 고발했다. ‘내곡동 땅의 존재와 위치를 몰랐고, 내곡동 보상으로 오히려 손해를 봤다’는 취지의 오 후보 발언이 허위사실 공표에 해당한다고 판단했다.김 의원은 “반복적이고 악의적인 허위사실 공표로 선거에 악영향을 미치고 있는 만큼 검찰은 이른 시일 내에 수사에 임해주길 요청한다”면서 “오 후보는 당장 서울시장 후보직에서 물러나고, 정계 은퇴를 선언하라”고 말했다.박 후보에 대해선 “오후 4시까지 엘시티(LCT) 특혜 의혹, 미등기 호화빌라 재산 은폐 의혹, 국회 사무총장 시절 지인 특혜 의혹 등 의혹에 대한 신속한 해명을 요구했으나 박 후보가 이에 응하지 않아 수사의뢰를 했다”고 설명했다."
600,600,2021.04.05 15:09,민주당 “오세훈·박형준 허위사실 유포로 ‘당선무효 가능성’ 높다”,경향신문,박홍두 기자 phd@kyunghyang.com,"더불어민주당은 5일 오세훈, 박형준 국민의힘 서울·부산시장 후보를 향해 “두 후보의 허위사실 유포와 관련된 선거법 위반 행위는 당선 무효형 가능성이 매우 높다는 당 법률위원회의 보고가 있었다”고 밝혔다.최인호 민주당 수석대변인은 이날 중앙선대위 회의 후 기자들과 만나 “이러한 선거법 위반 혐의와 향후 전개될 여러 사안들을 감안했을 때, 서울·부산 시정에서 또 다른 야당발 공백이 있는 것 아니냐는 그런 우려가 커지고 있다는 것에 대해서도 (중앙선대위 내에서) 공감하는 분위기”라고 전했다.최 수석대변인은 “박 후보는 국가정보원 사찰 의혹과 관련해 전혀 보고받지 않았다고 해서 시민단체에 고발당했고 부동산 땅 등에 대해서도 고소·고발이 예고된 상황”이라고 말했다.이어 “오 후보도 내곡동과 관련해 처음엔 땅의 존재도 모른다고 했으나, 여러 보도·증언에 따르면 실제 현장에 분명히 있었다는 것”이라며 “실제 현장에 있었냐 없었냐는 내곡동 땅에 대한 특혜 보상 의혹에 대해 맞냐 안 맞냐를 단언할 수 있는 가장 중요한 포인트”라고 말했다.최 수석대변인은 그러면서 “박 후보의 또 여러 가지 해명이 거짓말로 드러났다라고 하면 그것 때문에 당선이 됐다고 했을 때 나중에 사법당국, 법원의 판결이 당선 무효형에 이를 수 있는 매우 중대한 법률 위반이라고 판단할 가능성도 매우 높다는 법률위원회의 보고가 있었다”고 말했다. 최 수석대변인은 “그분들 스스로 거짓 해명을 자초한 일에 대해 여러 판단들이 냉엄하게 있지 않겠느냐고 본다”고 주장했다."
607,607,2021.04.05 08:44,"박영선·오세훈, 오늘 마지막 TV토론 격돌···‘거짓말 의혹이냐, 정권심판론이냐’",경향신문,박홍두 기자 phd@kyunghyang.com,"4·7 서울시장 보궐선거에 나선 박영선 더불어민주당 후보와 오세훈 국민의힘 후보가 5일 오후 2시 선거를 앞두고 마지막 TV토론에서 격돌한다. 박 후보는 ‘오 후보 거짓말 의혹’에, 오 후보는 ‘정권심판론’에 힘을 실을 방침이라 치열한 격전이 예상된다.박, 오 후보는 이날 오후 2시 방송기자클럽이 주최하는 ‘후보자 초청 토론회’에서 맞붙는다. TV토론으로서만 세번째 격돌이다. 이날 토론은 4·7 보궐선거일 이전에 실시되는 마지막 토론이다.한 시간 반 동안 진행되는 이날 토론은 접전이 예상된다.박 후보 측은 오 후보의 내곡동 땅 의혹을 둘러싼 의혹들을 집중 공략할 계획이다. 박 후보 측은 처가의 내곡동 땅을 몰랐다거나 측량 현장에 가지 않았다고 했던 오 후보의 거짓말이 드러났다며 후보직 사퇴를 요구하고 있다. 박 후보 측은 나아가 오 후보가 사퇴하지 않을 경우 ‘중대결심’까지 거론하며 승부수를 던졌다.오 후보는 당시 내곡동에서 생태탕 식당을 운영했던 A씨의 증언이 달라졌다며 “허무맹랑한 주장”이라고 일축하고 있다. 오 후보는 “박 후보도 이제는 좀 이성을 되찾고, 비전과 정책 위주의 토론을 하는 게 유권자에 대한 도리 아닌가”라며 “이 선거는 고 박원순 전 서울시장의 불미스러운 일이 계기가 돼서 치러지는 선거 아닌가”라고 역공했다.두 후보는 이날도 서울 집중유세전을 이어갔다.박 후보는 전통적으로 당 지지세가 강한 서남권을 돌 예정이다. 강서구에서 출발해 금천, 관악, 동작, 영등포를 가로지르며 표심에 호소한다는 계획이다.반면 오 후보는 ‘스마일 이모티콘’을 연상시키는 동선으로 막바지 유세를 이어간다. 강서구 등촌역·양천구 목동역·영등포구 대림역 순으로 차량 유세를 한 뒤 송파구 잠실주공 5단지 앞, 강동구 천호역에서 마무리 유세를 한다."
610,610,2021.04.04 21:05,유세동선으로 본 박영선· 오세훈 선거전략,경향신문,심진용,"유세 동선으로 본 박영선·오세훈의 선거 전략4·7 서울시장 보궐선거에서 박영선 더불어민주당 후보와 오세훈 국민의힘 후보의 발걸음이 바빠지고 있다. 공식 선거 운동 시작일인 지난달 25일부터 선거일을 사흘 남긴 4일 현재까지 두 후보는 서울 전역을 훑으며 강행군 중이다. 지난 11일간의 유세 동선을 살펴본 결과, 유독 비강남 일정이 두드러지는 건 오 후보였다. 오 후보는 강남 이외의 지역을 집중 공략해 압승을 노리는 모습이었다. 특히 오 후보는 청년층 표심에 집중하는 일정도 많았다. 박 후보는 특정 지역에 집중되지는 않았지만 전통적 강세 지역인 강북을 여러 차례 찾으며 표를 다지는 모습이었다. 박 후보는 현안에 따라 대응하면서 갑작스레 ‘용산도시기억전시관’ 등의 일정을 추가하기도 했다.오 후보는 선거 기간 ‘비강남 지역’을 집중적으로 찾았다. 유세 첫날 강북 지역 9개 자치구를 V자로 훑었다. 공식선거일 첫날부터 4일까지 45차례 주요 유세 중 관악·구로·금천구 등 서남권(13회)과 강북·노원·도봉구 등 동북권(13회) 등 비강남권 일정이 전체의 절반을 훌쩍 넘는다. 서남권과 동북권은 지난해 총선에서 국민의힘 총득표율이 40.4%였던 열세 지역이다. 반면 서초·강남·송파구 등 ‘강남 3구’ 유세는 7차례에 그쳤다.오 후보는 비강남 지역 유세에서 부동산 개발 민심 공략에 집중했다. 선거 운동 첫날 그는 은평구 유세에서 “지난 10년간 서울지역에서 가장 변화에 뒤처진 곳이 서북권”이라고 했고, 박영선 후보의 정치적 고향인 구로구를 찾은 지난달 26일에는 “자기 지역구를 역대 최악의 양극화를 만들어 놓고 부끄러운 줄 알아야 한다”며 박 후보를 직격했다. ‘강남북 균형 발전’이란 명분으로 강북 지역 재개발을 강조한 발언들이었다.강남 유세에선 청년층에 공을 들였다. 지난달 28일 코엑스몰 유세에서는 30대 청년이 연단에 올라 오 후보를 지지하는 ‘7분 연설’로 화제를 모으기도 했다. 오 후보 측 핵심 관계자는 이날 통화에서 “비강남·청년 표심 공략에 특히 공을 많이 들였다”면서 “그간 취약했던 동남권 등에서도 지금은 우리가 크게 앞서고 있는 것으로 보인다”고 말했다.박영선 후보는 동요한 부동산 민심 탓에 산토끼와 집토끼를 동시에 잡으려 지역을 가리지 않고 유세를 벌였다. 지지층 결집을 위한 깜짝 일정도 눈에 띄었다.박 후보는 지난달 25일 과거 자신의 국회의원 지역구였던 구로구와 인접 지역인 영등포구 유세를 시작으로 26일 서북권의 서대문구와 마포구, 27일 동북권의 중랑구, 28일 동남권의 서초·강남구를 시계방향으로 순회했다. 3일에는 송파구 잠실역, 강남구 코엑스몰 등 강남권 일대를 돌았다. 민주당 강세 지역으로 분류되는 노원·도봉구는 4일에야 찾았다.박 후보는 갑작스레 일정을 변경해 의미 있는 장소를 찾기도 했다. 지난 1일 양천구 거리유세 일정을 취소하고 용산도시기억전시관을 찾았다. 오 후보가 전날 관훈토론회에서 한 용산참사 관련 발언이 문제가 되자 일정을 잡아 참사 당시 시장이었던 오 후보를 비판한 것이다. 2일 사전투표를 한 뒤에는 광화문광장에 위치한 ‘세월호기억공간’을 방문하려다 공간이 폐쇄돼 발길을 돌리기도 했다. 사전투표 기간 민주당 지지층을 결집시키려는 의도로 보인다.박 후보는 3일 잠실역과 코엑스몰 등 유동인구가 많은 지역을 중심으로 유세를 진행하다 비대면 예정이던 광진구 집중유세에도 집중 참여했다. 최대한 많은 유권자들과 만나 지지율 열세를 만회하기 위한 시도로 풀이된다."
611,611,2021.04.04 21:03,"오세훈 “재개발, 동시다발로 안 해…박, 흑색선전으로 승부해”",경향신문,박순봉 기자  gabgu@kyunghyang.com,"오세훈 국민의힘 서울시장 후보 인터뷰오세훈 국민의힘 서울시장 후보는 4일 재건축·재개발을 “순차적으로 순서를 정해서 하는 방법을 동원할 것”이라고 밝혔다. 정부·여당과 부동산정책 기조가 다른 점에 대해선 “(더불어민주당 구청장과 시의원 등과) 최대한 자주 대화하며 견해차를 좁히겠다”고 했다. 오 후보는 이날 서울 서초구 반포한강공원에서 진행한 경향신문 인터뷰에서 최근 20대에서의 높은 지지율을 “문재인 정부의 위선적 행태 때문”이라고 말했다. 오 후보는 민주당이 제기하는 ‘내곡동 의혹’과 관련해 “허무맹랑한 흑색선전”이라며 “유권자들이 영향을 받지 않으셨으면 좋겠다”고 말했다. 오 후보는 당내 경선 중이었던 지난 2월 경향신문 인터뷰 때보다 여유 있고 자신감에 찬 모습이었다. 바쁜 일정 탓에 서면 인터뷰도 추가했다.- 재건축·재개발 공약을 많이 내놨다. 난개발 우려도 나온다.“재건축·재개발을 서두른다고 해서 난개발이 되는 건 아니다. 다만 주변 부동산 가격을 자극할 염려는 있다. 그렇기 때문에 행정의 노하우가 필요하다. 시의회와 협조해서 진행 속도와 물량을 조절해야 할 필요는 있다. ‘동시다발적으로 다 한다’ 이거는 상당히 부동산 시장을 자극할 가능성이 있어 보이기 때문에 순차적으로 순서를 정해서 하는 방법을 동원할 것이다.”- 예를 들어 목동, 여의도 등 지역별로 순서를 나눈다는 것인가.“어느 지역이 먼저 될지 모르지만 같은 동네에도 단지별로 순서를 정해야 주변 전셋값이나 월세, 집값을 자극하지 않을 수 있을 것이다. 한 지구 내에서도 순차적으로 하는 방법, 이런 것들을 최대한 도모해야 될 것이다.”- 후보의 정책 방향과 현 정부의 기조가 달라 대립이 예상된다.“최대한 자주 대화하면서 견해차를 좁히겠다. 국무회의에 참석하게 되면 정부의 주택정책에 대해 문제를 제기할 생각이다. 중앙정부뿐만 아니라 서울의 시의원·구청장·국회의원들과도 충분히 대화할 생각이다. 내년도에 선거를 앞두고 있는 상황을 감안하면, 여야를 떠나 공감대가 이루어질 가능성도 상당히 높다고 생각한다.”- 20대에서 보수 정당 지지세가 강해졌다.“청년들의 문재인 정권에 대한 기대가 실망을 넘어서서 배신감, 그다음에 분노에까지 이르게 된 것이다.”- 청년 민심을 잡아둘 방안은.“안철수 후보(국민의당 대표)와 서울시를 공동경영한다는 약속을 지키겠다. 그런 모습이 정치사적으로 처음 아니겠나. 청년들이 새로운 정치에 대한 갈망, 갈증이 있는데 그런 모습을 보면서 저희를 지지해주지 않을까 기대하고 있다.”- 서울시 공동경영 방식은.“당선되면 바로 공동운영 준비에 나서겠다. ‘나눠먹기식’이 되지는 않을 거다. ‘이런 것이 연립정부이고, 새 정치’라는 걸 느낄 수 있는 형태로 하겠다.”- 여권에서 ‘거짓말 후보’라는 등 네거티브 공세가 심해졌다.“제가 기억하는 부분에 대해선 거짓 없이 말씀드렸다. 민주당에서 굉장히 허무맹랑한 흑색선전을 가지고 승부하려고 한다. 정정당당하게 서울시의 정책과 비전으로 겨뤘으면 좋겠다.”"
626,626,2021.04.03 19:04,"민주당, 주말에도 ‘오세훈·박형준 의혹’ 총공세···“중대 결심 할 수밖에”",경향신문,박홍두 기자 phd@kyunghyang.com,"더불어민주당은 4·7 재·보궐선거 사전투표 마지막날이자 주말인 3일에도 국민의힘 후보들에 대한 의혹들과 관련해 총공세를 펼쳤다. 그 중에서도 오세훈 국민의힘 서울시장 후보를 향해선 내곡동 땅 특혜 의혹을 집중 공격하면서 본인이 사퇴하지 않을 경우 “중대 결심 할 수밖에 없다”고 거듭 밝혔다.신영대 민주당 중앙선대위 대변인은 이날 서면 브리핑을 통해 “오세훈, 박형준 후보는 자신의 비리와 특혜, 거짓을 덮기 위해 1년간 행정력을 낭비할 후보”라며 “각종 부동산 관련 의혹으로 얼룩진 국민의힘 두 후보에게 서울과 부산의 희망을 기대하는 것은 어불성설”이라고 말했다.신 대변인은 “오 후보도 관훈토론회에서 전면 무상급식 반대하는 입장을 냈는데 오 후보 측의 무상급식 철회 움직임이 본격화되고 있다”고 주장하기도 했다.이날도 박영선 후보 캠프는 내곡동 셀프보상 의혹을 계속 제기하며 비판했다.강선우 캠프 대변인은 논평에서 “내곡동 땅 셀프보상의 본질은 ‘오세훈이 알았느냐, 몰랐느냐’다”라며 “오 후보는 선글라스 쓰고 백바지를 입고 내곡동 처가의 땅을 찾아 측량하고 생태탕도 먹었다. 그 땅이 본인 시장 재직 시절에 그린벨트에서 풀렸고 36억5천만원을 보상받았다. 이게 진실”이라고 했다.오 후보에게 사퇴를 촉구하면서 ‘중대 결심’을 언급했던 박 후보 캠프 전략기획본부장인 진성준 의원은 이날 입장문을 내고 “오 후보의 이해충돌 의혹과 거짓해명에 대해 법적·정치적으로 엄중한 책임을 물을 중대한 구상을 갖고 있다”고 밝혔다.야권 일부에서 ‘중대 결심이 박 후보 사퇴 아니냐’는 해석이 나오자 “박 후보 사퇴설을 내뱉는 도덕 불감증과 몰상식이 도를 넘었다”면서 “도둑이 매를 드는 격”이라고 반박했다.신동근 최고위원은 사회관계망(SNS) 글을 통해 박형준 후보 부부의 성추문 거짓 폭로 교사 의혹에 대한 보도를 거론하면서 “뉴스타파에 의하면 유재중 전 의원에 대한 성추문 거짓 폭로를 기획한 사람은 박형준 후보의 부인과 박형준 캠프 관계자가 유력하다”고 주장한 뒤 “최소한의 금도조차 없는 파렴치한”이라고 말했다."
639,639,2021.04.02 20:43,"박영선 “청년 반값 데이터”…오세훈 “DMC, 영상 메카로”",경향신문,김상범,"종로서 첫 일정, 각각 동·서 순회박 “오, 내곡동 방문 증언 나왔다”오 “박, 돈 흔들며 찍어달라는 것”박영선 더불어민주당·오세훈 국민의힘 서울시장 후보는 4·7 재·보궐 선거 사전투표가 개시된 2일 ‘막판 표심’을 잡기 위한 강행군을 이어갔다. 박·오 후보는 모두 서울의 ‘정치 1번지’인 종로구에서 첫 일정을 시작해 각각 동·서 방면을 돌며 시민들의 지지를 호소했다.박 후보는 오전 종로구청을 찾아 사전투표를 했다. 그는 “서울의 정직한 미래에 투표해주십사 하는 마음”이라고 말했다.박 후보는 이날 남대문과 뚝섬유원지 일대에서 유세를 한 뒤 동대문구로 이동해 풍물시장·경동시장·청과물시장 등을 돌며 재래시장 표심을 공략했다. 남대문 유세에선 “적벽대전의 새바람이 불고 있다”며 전세 역전을 자신했다. “깨치고 나아가 끝내 이기리라”라며 노무현 전 대통령의 상징이 된 노래 ‘상록수’를 부르기도 했다. 박 후보는 19~24세 청년에게 매달 데이터 5기가를 사용할 수 있는 바우처를 지급하는 ‘청년 반값 데이터요금’ 공약도 발표했다. 전날 청년들의 대중교통 할인요금 적용을 약속하는 등 반여권 정서가 강한 20대를 향해 ‘맞춤형’ 공약을 잇따라 내놓은 것이다.오 후보를 향한 ‘내곡동 공세’도 이어갔다. 박 후보는 “오 후보가 시장 재임 시절 내곡동 그린벨트 해제를 몰랐다는 것은 앞뒤가 맞지 않는 얘기”라고 주장했다. 박영선 캠프 관계자들은 국회 기자회견에서 오 후보를 2005년 6월 내곡동에서 봤다는 음식점 사장 언론 인터뷰를 언급하면서 “(내곡동 땅을 모른다는) 오 후보의 주장은 완전히 파탄났다”며 사퇴를 촉구했다.오 후보는 이날 광화문에서 출근길 인사를 한 뒤 당의 취약지인 마포·양천·구로 등 ‘서부벨트’를 집중 공략했다. 그는 상암DMC 유세에서 “마이스(MICE·전시컨벤션)와 영상·영화산업의 본거지가 돼 대한민국 심장이자 엔진 같은 역할을 하도록 일으켜 세울 것”이라며 개발 이슈로 민심 잡기에 나섰다.오 후보는 20대 유권자들과 함께 단상에 올라 ‘청년 표심’을 재차 다졌다. 그는 “다시 젊은이들이 좌절하지 않는 대한민국을 만들기 위해 제가 서울시에서 초석을 놓겠다”고 말했다. 박 후보의 청년 공약을 두고는 “본인들의 불공정과 부정에 분노해 등돌린 젊은이들에게 돈을 흔들며 찍어달라는 의사표시 아닌가”라고 비난했다. 동묘벼룩시장에서는 박원순 전 시장이 벌인 창신·숭인 도시재생사업을 두고 “혈세를 써서 이 일대가 변한 것이 없다”고 비판했다."
646,646,2021.04.02 10:47,"김종인 ""오세훈, 내 예상보다 더 높은 지지율 수치 나올 것""",경향신문,박용하 기자 yong14h@kyunghyang.com,"김종인 국민의힘 비상대책위원장이 2일 “전반적인 분위기를 보니 (오세훈 후보 지지율)추세가 대단히 높아지는 것 같다”며 서울시장 선거에 자신감을 드러냈다.김 위원장은 이날 국회에서 기자들과 만나 “정확하게 얘기할 수 없지만, 내가 예상했던 것보다 더 높은 지지율 수치가 나오지 않을까 싶다”며 이같이 밝혔다. 그는 앞서 오세훈 국민의힘 후보가 박영선 더불어민주당 후보에 5~7% 지지율 격차로 승리할 것이라며 최근의 여론조사 추세에 비해 신중한 전망을 보인 바 있다.김 위원장은 이날 예정된 윤석열 전 검찰총장의 사전투표에 대해서는 “내가 보기에 그 자체가 커다랗게 정치적 의미 있다고 보지 않는다”고 평가했다. ‘윤석열 효과’에 대해서도 “내가 어떻게 추정할 수 있겠나”라며 조심스런 모습을 보였다.김 위원장은 사전투표가 아닌 오는 7일 본투표에 참석할 예정이다. 그는 “특별한 이유는 없다. 사전투표를 안해도 당일 투표할 수 있는 상황이니까 당일에 투표한다”고 설명했다."
658,658,2021.04.01 20:58,“죄송스럽다”…오세훈 ‘용산참사 망언’ 서둘러 진화,경향신문,심진용 기자 sim@kyunghyang.com,"“죄송스럽게 생각” 막판 돌발변수 차단…민주당 “10년 전서 변화된 것 없어”오세훈 국민의힘 서울시장 후보가 ‘용산참사’를 두고 1일 “가슴 아프게 생각하고 죄송스럽다”며 재차 사과했다. 전날 “용산참사는 과도하고 부주의한 폭력 행위 진압을 위한 경찰력 투입으로 생겼던 사건”이라는 자신의 토론회 발언이 논란이 되자 서둘러 진화한 것이다.오 후보는 이날 종로구 종로노인종합복지관 방문 후 기자들을 만나 용산참사에 관해 “경위를 막론하고 공권력 투입 과정에서 좀 더 주의하고 신중했다면 사고가 재발되지 않을 것이라고 생각한다”며 “그 부분에 대해 다시 한번 분명히 가슴 아프게 생각하고 책임을 느낀다. 죄송하게 생각한다”고 밝혔다. 다만 전날 자신의 발언에 대해서는 “과도하고 성급한 진압이 불러온 참사의 측면이 있었고 그 점에 대해 당시 서울시장으로 책임을 지고 죄송하다는 말씀을 드렸는데, 그 부분은 생략된 채 앞부분만 일부 언론에 의해 문제가 되고 있다”고 말했다. 6명이 사망한 용산참사는 2009년 오 후보가 서울시장이던 시절 벌어졌다.오 후보의 이날 사과는 선거 막판 돌발변수를 차단하기 위한 시도다. 용산참사 책임을 임차인들에게 돌린다는 여권발 공세에 여지를 주지 않겠다는 것이다. 앞서 오 후보는 ‘인권감수성’이 부족하다는 지적을 받았다. 오 후보는 전날 국민의힘이 서울 강서구에 장애인 시설을 전면 재검토한다는 공약 현수막을 내걸었다가 철거한 일과 관련, “경위와 이유를 떠나 정말 부끄럽게 생각한다”고 말했다. 그는 지난 1월 “귀화한 중국 동포들의 90% 이상이 친민주당”이라 해 논란을 빚기도 했다.민주당은 강도 높은 비판을 쏟아냈다. 박영선 서울시장 후보는 이날 용산 유세에서 오 후보의 전날 발언을 언급하며 “10년 전 실패한 시장에서 단 하나도 변화된 것이 없는 본인 생각을 드러낸 것”이라면서 “밀어붙이기식 재개발을 추진했던 당시 시장이자 현재 시장 후보로서 반성적 인식이 심각하게 결여된 언어폭력”이라고 비판했다.이낙연 민주당 상임선대위원장도 KBS 라디오 인터뷰에서 “그런 인식 자체가 오 후보의 본질”이라며 “그분들에 대한 안타까움이나 미안함이 선행되는 것이 공직자들의 일반적인 마음이 아닐까 싶은데, 좀 믿기지 않는 반응이었다”고 말했다."
661,661,2021.04.01 20:46,박영선 “청년 교통비 40% 할인”…오세훈 “독거노인들 위한 안심특별본부”,경향신문,박용하,"박영선·오세훈 취약층 공약박영선 더불어민주당·오세훈 국민의힘 서울시장 보궐선거 후보가 1일 나란히 취약계층을 위한 민생행보에 나섰다. 박 후보는 결식이웃을 위한 도시락 배달에 참여했고, 오 후보는 노인복지관을 방문해 독거노인 공약을 소개했다. 박 후보는 또 교통비 할인 공약을 내걸며 2030 민심을 공략했다. 오 후보는 취약지인 강북을 다시 찾았다. 선거를 6일 앞두고 각자의 취약지 표심을 겨냥한 총력전을 펼친 것이다.박 후보는 이날 은평구의 한 사회적기업에서 결식아동과 독거노인을 위한 도시락을 배달했다. 박 후보는 기자들과 만나 “점심을 굶는 어르신의 숫자가 줄지 않는 만큼 무료로 점심을 대접해줬으면 좋겠다는 (관계자들의) 요구사항이 많아 ‘그렇게 해드리겠다’고 했다”며 “사각지대에 있는 아이들과 노인층의 급식 문제를 촘촘히 챙기는 시장이 되겠다”고 강조했다.박 후보는 양천구 유세에선 만 19~24세 청년들에게 40% 할인된 요금으로 이용 가능한 대중교통 정액권을 발급하는 공약을 내놓았다. 그는 “외곽에서 시내로, 시내에서 외곽으로 이동하는 비용이 청년을 위축시키고 있다”며 “(교통비 인하를) 내년부터 바로 시행하겠다”고 말했다. 젊은층 에서의 지지율 열세를 만회하려는 노력으로 풀이된다.오 후보도 종로구에 있는 한 노인복지관을 찾아 취약계층의 목소리를 들었다. 그는 “어르신들이 빠르게 변하는 세상을 따라가지 못해 당황스럽고 서러운 일을 겪지 않도록 하겠다”며 ‘1인 가구 안심특별본부 설치’ 등을 소개했다. 오 후보는 복지관 방문 전 서울의료원을 찾아 코로나19 방역으로 애쓰는 의료진의 고충을 듣기도 했다.오 후보는 김종인 비상대책위원장과 함께 성북구 길음동과 노원구 경춘선 숲길, 도봉구 쌍문동 등 강북 일대를 순차적으로 돌며 지지를 호소했다. 공식 선거유세가 시작된 뒤 강북 지역을 세 차례 방문하며 공을 들인 것이다. 강남에 비해 상대적으로 지지세가 떨어지는 강북을 공략해 ‘승기’를 잡겠다는 전략으로 풀이된다."
665,665,2021.04.01 17:32,오세훈을 오세훈이라 안부르는 이낙연···오직 “이런 양반” “어떤 사람” 왜?,경향신문,박광연 기자 lightyear@kyunghyang.com,"더불어민주당의 4·7 서울시장 보궐선거를 진두지휘하는 이낙연 상임선대위원장의 현장유세에서는 ‘오세훈’이라는 이름 석자를 들을 수 없다. 오세훈 국민의힘 서울시장 후보의 각종 언행을 비판할 때 오 후보를 지칭하는 말은 “어떤 양반” “어떤 사람” 등과 같은 ‘3인칭 표현’ 뿐이다. 이 위원장이 ‘오세훈을 오세훈으로 부르지 않는’ 이유는 무엇일까.이 위원장은 박영선 민주당 서울시장 후보의 당선을 위해 밤낮으로 서울 곳곳에서 유세차에 오르고 있다. 박 후보의 이력과 업적, 능력을 강조하며 오 후보의 자질과 각종 논란을 문제삼는 것이 이 위원장 현장 연설의 ‘공식’이다.이 위원장의 오 후보 비판은 ‘내곡동 땅 논란’과 ‘무상급식 반대 논란’, ‘정권심판만 강조하며 일 못할 시장’이라는 내용에 초점이 맞춰져있다. 누가 봐도 오 후보와 관련된 내용이지만 이 위원장은 ‘오세훈’이라는 이름 석자는 연설문에서 지웠다.대신 오 후보를 가리키는 표현은 주로 “양반”이다.“이 시기에 부동산이 의심스러운 양반, 그리고 날마다 거짓말을 계속하다보니 자기도 어디로 가고 있는지 모를 정도가 되어버린 이런 양반. 미안하지만 지도자로서는 흠이 너무 크다고 생각한다”(지난달 31일 광진구 현장연설), “지도자가 되겠다는 양반이 부잣집 아이들은 ‘자제분’, 가난한 집 아이들은 ‘아이들’이라고 부르는 것은 어디서 나온 건가. 이렇게 뭔가 차별적인 생각을 자기도 모르게 갖고 있는 양반은 곤란하다”(지난달 31일 구로구 현장연설) 등 발언이 대표적이다.“어떤 사람은 당신이 시장하던 시절로 돌아가야겠다고 한다. 미안하지만 가려면 혼자 가십시오. 그때가 10년 전인데 그때로 돌아가서 뭐 어떻게 하자는 건가. 초등학생 급식 다시 빼앗자는 건가”(지난달 31일 강서구 현장연설)처럼 오 후보를 종종 “사람” “당신”으로 지칭하기도 했다.이러한 ‘3인칭’ 표현 방식은 이 위원장 특유의 화법이라는 것이 당 관계자들의 전언이다. 이른바 ‘좋은 얘기’를 할 때는 해당 인물의 이름을 하나하나 기억해서 부르지만, 누군가를 비판하는 등의 ‘안 좋은 얘기’를 꺼낼 때에는 실명을 언급하지 않는다는 설명이다. 이 위원장이 “제가 남 흉보는 것을 좋아하는 사람이 아니다. 우리 지지자들이 시원시원하게 야단 좀 치라고 하는데 잘 안된다”(지난달 30일 성북구 현장연설)라고 말한 것도 이러한 맥락으로 해석된다.이 위원장 측은 확대 해석에 선을 긋지만 현재 여당에 ‘열세’인 선거 판세를 감안할 때 이러한 화법에는 정치적 의미도 담겼다는 해석이 나온다. 오 후보를 비판하되 지지율 선두를 달리는 ‘오세훈’이라는 이름이 유권자들에게 각인되지 않게 하려는 모습으로 보인다.반면 ‘박영선’이라는 이름을 부각하며 오 후보와 차별화를 시도하고 있다. “제가 어떤 양반 얘기 자세히 안하겠다. 이 말씀은 분명히 드린다. 박영선은 내곡동 땅 없다”(지난달 30일 동대문구 현장연설), “어떤 양반은 초등학생도 밥 주지 말자 그러는데, 우리 박영선씨는 그러지 말고 유치원부터 밥 좀 주자 이렇게 하고 있다”(지난달 31일 구로구 현장연설) 등이다.내년 대통령 선거에 출마하려는 이 위원장에게 4월 서울시장 보궐선거는 중대한 ‘변곡점’으로 평가된다. 지난해 민주당이 당헌을 바꾸면서까지 서울·부산시장 후보를 내기로 결정한 것은 당시 당 대표였던 이 위원장의 ‘정치적 결단’이었다. 결국 선거 결과가 이 위원장의 성과 또는 책임과 연결되며 지지율이 상승하거나 하락할 수 있다는 의미다. 당내에서는 보궐선거 승리의 마지노선으로 ‘최소 서울시장 확보’를 꼽는 목소리가 다수다. 그만큼 이 위원장에게 ‘박영선 후보 당선’이 절박할 수밖에 없다."
