,Unnamed: 0,date,title,press,reporter,content
152,152,2021.04.26 15:14,문 대통령 “백신 문제 정치화해 불안감 부추기지 말아야”,경향신문,이주영 기자 young78@kyunghyang.com,"문재인 대통령은 26일 “지금 단계에서 백신 문제를 지나치게 정치화하여 백신 수급과 접종에 대해 막연한 불안감을 부추기는 일이 없도록 해달라”고 말했다.문 대통령은 이날 청와대 수석·보좌관 회의에서 “정부 계획대로 4월 말 300만명, 상빈기 중으로 1200만명 또는 그 이상의 접종이 시행될지 여부는 조금만 더 지켜보면 알 수 있다. 계획대로 되지 않으면 (그 이후에) 충분히 문제를 제기할 수 있을 것”이라며 이같이 밝혔다. 백신 수급에 대한 일각의 과도한 문제 제기와 정쟁화를 경계한 발언이다.문 대통령은 최근 미국 제약사 화이자와 코로나19 백신 4000만회분 추가 구매 계약을 체결한 것을 언급하며 “정부는 접종 목표의 이행을 자신하고 있고, 내부적으로는 플러스 알파를 더하여 4월 말까지와 상반기 중의 접종 인원을 더 늘리고 집단 면역도 더 앞당기려는 목표를 갖고 있다”고 강조했다.이어 “혹시라도 있을지 모를 백신수급 불안 요인을 대비하고, 접종 속도를 더 높이는 것은 물론 접종대상 연령 확대와 3차 접종이 필요하게 될 경우까지 대비하여 범정부 TF를 구성하여 백신 물량을 추가 확보하는데 행정력과 외교력을 총동원하고 있다”면서 “이미 확보한 백신 외에 다른 백신에 대해서도 국제 동향과 효과 및 안전성을 면밀히 살펴보고 있다”고 말했다.백신 개발국들의 자국 우선주의에 대해서도 비판했다. 문 대통령은 “코로나와 같은 감염병의 세계적 대유행은 어느 한 나라가 자국의 문제를 해결한다고 해서 끝나는 것이 아니기 때문에 다른 어떤 문제보다도 국제적인 연대와 협력이 필요한데도 국제정치의 현실은 그렇지 않다”며 “여유가 있을 때는 모든 나라가 한 목소리로 연대와 협력을 말했지만 자국의 사정이 급해지자 연합도, 국제 공조도 모두 뒷전이 되어 국경 봉쇄와 백신 수급통제, 사재기 등으로 각자 도생에 나서고 있다”고 지적했다. 특정 국가를 거론하진 않았지만 자국민 우선을 내세우며 백신 수출을 사실상 통제하고 있는 미국 등을 우회 비판한 것으로 해석된다.이어 문 대통령은 “국제적인 연대와 협력을 추구하면서도 그와 같은 냉엄한 국제정치의 현실을 직시해야 하고, 그럴 때일수록 우리도 내부적으로 단합하여 지혜롭게 대응해나가야 한다”면서 “우리와 형편이 다른 나라와 비교할 것 없이 우리의 형편에 맞게 계획을 세우고 계획대로 차질없이 실행하는게 무엇보다 중요하다”고 강조했다.또 “전세계적인 백신 생산부족과 백신 개발국의 자국 우선주의, 강대국들의 백신 사재기 속에서 백신 물량을 확보할 수 있었던 데에는 방역모범국가라는 평가와 함께, 우리 기업들이 갖고 있는 세계 최고 수준의 백신 위탁 생산능력과 특수주사기 생산 능력 등이 큰 힘이 되었다”면서 “지금 우리 기업들은 세 종류의 백신을 위탁생산하고 있는데, 앞으로 더 늘어날 전망”이라고 덧붙였다."
162,162,2021.04.26 08:33,문 대통령 부정평가 다시 최고치 “백신 때문?”···국민의힘·민주당 격차는 줄어,경향신문,박홍두 기자 phd@kyunghyang.com,"문재인 대통령 국정 수행에 대한 부정평가가 다시 최고치를 기록했다는 여론조사 결과가 26일 나왔다. 최근 정부의 코로나19 백신 수급 차질 논란이 영향을 미친 것이라는 분석이 나온다. 국민의힘과 더불어민주당의 정당 지지율 격차는 줄었다.리얼미터가 YTN 의뢰로 지난 19~23일 2523명에게 문 대통령의 국정수행 지지 여부를 물은 결과, 긍정평가는 지난주 대비 0.9%포인트 내린 33.8%로 나타났다. 반면 부정평가는 지난주 대비 1.5%포인트 올라 63.0%였다. ‘모름·무응답’은 0.5%포인트 내린 3.3%였다.지역별로 보면 긍정 평가는 서울과 호남권에서, 부정평가는 충청권과 부산·경남권에서 상승했다.연령대별로는 30·40대에서 긍정평가가 다시 올랐고, 20·50대에서는 부정평가가 증가했따.정당 지지율은 국민의힘이 지난주 대비 0.5%포인트 내린 36.6%로 1위를 지켰다. 민주당은 0.7%포인트 오른 30.7%를 기록했다. 양당 간 격차는 5.9%포인트로 6주 연속 오차범위 밖을 유지했다.국민의힘 지지율 하락은 당대표·원내대표 선출을 앞두고 이명박·박근혜 전 대통령의 사면을 둘러싼 당내 공방이 벌어지면서 일부 부정적 영향을 끼친 것으로 분석된다.이 밖에 국민의당은 0.4%포인트 내린 7.6%, 열린민주당은 0.3%포인트 내린 5.1%, 정의당은 0.1%포인트 내린 3.9%, 시대전환은 0.4%포인트 오른 1.0%, 기본소득당은 0.1%포인트 오른 0.8%를 기록했다. 무당층은 지난주 대비 0.5%포인트 증가한 12.9%로 조사됐다.이번 조사의 표본오차는 95% 신뢰수준에서 ±1.9%포인트다. 자세한 내용은 리얼미터나 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다."
198,198,2021.04.23 11:33,정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,경향신문,박홍두 기자 phd@kyunghyang.com,"정세균 전 국무총리가 23일 미국이 코로나19 백신의 자국 확보를 위해 수출을 제한할 수 있다는 우려에 대해 “미국이 백신을 금수조치한다면 그건 깡패들이나 하는 짓”이라고 말했다.정 전 총리는 이날 CBS 라디오 <김현정의 뉴스쇼> 인터뷰에서 “이미 계약된 게 있고 또 언제까지 납품하겠다는 약속도 있다. 미국이 그런 터무니없는 깡패짓을 할 수 있겠냐”며 이 같이 말했다.정 전 총리는 “우리도 동맹국 아닌가. 공짜로 달라는 것도 아니고 제약회사와 다 계약을 했고 (백신계약) 선금까지 줬다”면서 “사실은 그 계약이 상당히 불평등한 계약이고 불공정한 것이었다. 그럼에도 불구하고 국민들께서 걱정하시지 않도록 우리가 백신 계약을 제 때 제 때 했는데, 그걸 미국이 중간에 가로챈다면 그럼 우리는 그냥 구경만 하고 있겠나”라고 직격했다.정 전 총리는 “(수출 제한을) 못 하게 해야 한다. 백신은 미국민만이 아닌 세계인을 위한 것”이라며 “자꾸 터무니없는 걱정을 만들어낼 일이 아니다”라고 강조했다.이어 정 전 총리는 정부가 미리 충분한 물량을 구했어야 한다는 지적에 대해선 “상반기까지 1200만명을 접종할 계획이다. 지켜보고 문제를 제기해도 늦지 않다”면서 “너무 성급하게 백신과 관련해서 국민 불안을 조성하는 게 아닌가”라고 했다. 11월 집단면역도 반드시 이뤄낼 수 있다고 확신했다.정 전 총리는 이재명 경기도지사가 러시아의 스푸트니크V 백신 도입 등 독자적 목소리를 내는 데 대해서는 혼선을 줄 수 있다고 비판했다. 정 전 총리는 “이 지사는 중대본에서 그런 이야기를 하면 된다. 스푸트니크 백신은 당장 급하지 않다고 생각해 도입하지 않은 것이다. 무작정 계약했는데 남으면 누구 책임인가”라고 말했다.정 전 총리는 차기 대선 출마 여부에 대해선 “결심하지는 않았다. 5월쯤에 보고드릴 기회가 있을 것”이라면서 “지금은 전환기적 위기상황이다. (본인이) 일상·경제를 회복해야 하는데, 역량과 경험을 갖춘 사람 중에 하나”라고 말했다.차기 주자 여론조사에서 지지율이 낮은 데 대해선 “지지도는 결정적일 때 있어야지 미리 지나가버리면 소용없다. 1년 전에 높은 지지율을 보이다가도 순식간에 사라진 경우가 부지기수”라고 밝혔다.여론조사 1위인 윤석열 전 검찰총장에 대해서는 “그분은 검사밖에 안 해봤다. 검사는 정치적 중립성이 가장 중요한 덕목인데, 자기 임기도 마치지 못하고 정치로 직행하면 좋지 않은 선례를 남길 것”이라고 비판했다.그러면서 “업적으로, 성과로 만들어진 게 아니고 반사이익 측면이 크다”면서 “반사이익은 내용물이 없는 거다. 업적과 성과를 내서 쌓인 지지도와 견고성에 차이가 있다”고 지적했다."
239,239,2021.04.21 20:53,여야 싸움거리 된 ‘백신 수급’,경향신문,박홍두 기자 phd@kyunghyang.com,"여 “가짜뉴스가 불안 키워”야 “문 정부의 무능 때문”부동산 이어 최대 이슈로‘코로나19 백신 수급 문제’가 4·7 재·보궐 선거 이후 여야의 핵심 쟁점으로 떠오르고 있다. 한국토지주택공사(LH) 투기 의혹 사태로 폭발한 부동산 민심에 이어 백신 수급 불안정 상황이 정국 뇌관으로 급부상한 것이다. 정부·여당은 “백신 수급에 문제가 없고, 11월 내 집단면역을 이룰 수 있다”는 약속을 거듭 강조했다. 하지만 당장 백신 확보를 단언하기 어려워 부담이 커지고 있다. 야당은 백신 수급 차질의 책임을 여권에 돌리며 연일 공격했다. 재·보선 이후 잡은 ‘승기’를 이어가겠다는 전략으로 보인다.더불어민주당은 코로나19 백신 수급과 관련한 ‘가짜뉴스’를 정면으로 비판하고 나섰다. 윤호중 비상대책위원장 겸 원내대표는 21일 비대위 회의에서 “상반기 내 1200만명의 백신 접종이 차질 없이 이뤄지고 11월 집단면역이 되도록 최선을 다하겠다”고 강조하면서도 “최근 백신 수급 관련 가짜뉴스가 국민 불안을 부추기는데, 어려운 시기일수록 정치권은 책임감 있게 객관적인 자료로 건전한 비판을 해야 한다”고 말했다.민주당에선 ‘11월 내 집단면역 달성’이라는 약속을 지키지 못할 경우 악영향을 우려하는 시각이 커지고 있다. 11월이면 대선을 넉 달 정도밖에 남겨두지 않은 시점이라 백신 수급 문제가 향후 정권 재창출에 최대 악재가 될 수 있기 때문이다. 백신 수급 전망도 밝진 않다. 8월 백신의 국내 위탁생산 계약 진행, 한·미 ‘백신 스와프’ 협의 등의 방안들은 현재로선 실현 가능성을 단언할 수 없다. 2분기로 약속했던 모더나 백신 도입도 하반기로 밀렸다. 5월 하순으로 예정된 한·미 정상회담에서 백신 확보 활로를 모색 중이지만 결과는 미지수다.반면 야당은 연일 정부 책임론을 부각하고 있다. 주호영 국민의힘 대표 권한대행 겸 원내대표는 비대위 회의에서 “백신 관련 국민 불신과 불안을 유발시킨 것은 투명성과 일관성이 결여된 문재인 대통령과 정부의 무능 때문”이라며 “백신 참사에도 불구하고 아직도 K방역은 성공적일 수밖에 없다는 대통령의 인지부조화로 국민들이 혼란스럽다”고 비판했다. 야당 입장에서는 부동산 민심에 이어 또 다른 ‘호재’를 만난 격이다. 국민의힘은 백신 조기 도입에 부정적인 발언을 했던 기모란 청와대 방역기획관의 ‘임명 철회’도 요구하고 있다.다만 국민 생명과 안전이 걸린 백신 공급이 여야 주도권 싸움의 재료가 된다는 점에선 우려의 목소리도 나온다. 민주당의 한 중진 의원은 통화에서 “백신을 갖고서 너무 격한 공방은 도움이 되지 않는다”며 “여야가 공히 노력해야 할 문제”라고 말했다."
261,261,2021.04.21 10:27,윤호중 “백신 가짜뉴스가 국민 불안 야기하고 있다”,경향신문,박홍두,"윤호중 더불어민주당 비상대책위원장 겸 원내대표는 21일 “코로나19 백신 가짜뉴스가 국민 불안을 야기하고 있다”며 야당 등을 비판했다.윤 위원장은 이날 비대위 회의에서 “많은 국민들께서 백신 수급 상황에 대해 우려를 표하고 있다. 코로나 확산으로 국민이 어려운 시기에 이럴 때일 수록 정치권은 책임감 있게 객관적인 자료로 건전한 비판을 해야 한다”며 이 같이 말했다.이와 관련해 윤 위원장은 이날 예정된 국회 대정부질문에 대해 “정부는 백신 수급 상황에 대해 정확하고 투명하게 국민 앞에 밝혀달라”고 주문하기도 했다.윤 위원장은 “당도 코로나19 백신 수급 긴급원내점검단에서 수급상황을 면밀히 점검해 진행상황을 국민께 소상히 설명하겠다”고 밝혔다.그러면서 윤 비대위원장은 “상반기 내 국민 1200만명 백신접종 계획이 차질없이 이뤄지고 오는 11월 집단면역이 이뤄지도록 최선을 다하겠다”고 했다.윤 위원장은 “비대위 출범과 함께 약속드린 당쇄신, 단합을 위한 경청 소통행보에 속도를 내겠다”며 “의료계 전문가를 모시고 정부 방역 정책에 대한 가감없는 조언을 들었다. 당정 협의를 통해 적극 반영하겠다”고 했다.또 윤 위원장은 당 쇄신과 관련해선 “지난주 부산에서 청년들을 만났다”며 “공정과 정의를 되찾고, 내부 갈등 대신 치열하게 토론하고 대화하라는 청년들의 고언을 깊이 새기겠다”고 밝혔다.이어 “(재·보궐) 선거 직후 의원들이 모임을 갖고 쇄신 방안을 제안했는데 이 제안들이 공허해지지 않도록 선수별 의원총회, 상임위별 정책 의총 구성 등 약속을 조속히 이행해 당내 소통이 원활히 이뤄지도록 하겠다”고 말했다."
272,272,2021.04.20 20:58,정의용 “미국과 ‘백신 스와프’ 협의 중”,경향신문,김유진,"“쿼드 참여 등과 무관” 국회 답변홍남기, 모더나 도입 차질 확인정의용 외교부 장관이 20일 코로나19 백신 확보를 위해 미국과 ‘백신 스와프’를 협의 중이라고 밝혔다.정 장관은 국회 외교통일위원회 긴급현안질의에서 한·미 백신 스와프에 대해 “지금 미국 측과 상당히 진지하게 협의하고 있다”며 “한·미 간 백신 협력은 다양한 단계에서 중층적으로 이루어지고 있다”고 답했다. 정 장관은 “지난주 존 케리 미국 대통령 기후특사가 왔을 때도 이 문제에 관해 집중 협의했다”며 “한·미 정상회담 개최 전까지 긍정적인 결과가 나올 수 있도록 최대한 노력하겠다”고 밝혔다.백신 스와프는 금융위기 등 비상상황에서 긴급한 외화 조달을 위해 체결하는 ‘통화 스와프’를 본뜬 개념으로 백신 공급이 충분한 나라로부터 먼저 백신을 확보하고 나중에 갚는 것이다.정부는 지난해 12월 국민의힘 등이 한·미 백신 스와프 체결을 제안했을 당시 현실성이 낮다고 판단했지만, 최근 백신 공급 지연에 따른 비판 여론이 커지고 미국의 백신 접종 상황에도 여유가 생기면서 미국과 본격적인 협의에 나선 것으로 전해졌다. 특사 파견도 검토하고 있다.정 장관은 다만 “현 단계에서 그렇게 쉬운 것은 아니라는 (미국 측의) 1차적인 입장 표명이 있었다”고 전했다. 또 “백신 분야 협력이 동맹 관계에서 우선적으로 고려돼야 한다”면서도 “미·중 갈등이나 쿼드 참여와 (백신은) 직접 연관이 없다고 본다”고 말했다.홍남기 국무총리 직무대행(부총리)은 국회 대정부질문에서 “지난해 계약한 미국 제약사 모더나의 백신 2000만명분(4000만회분)이 하반기에 들어올 예정”이라고 밝혔다. 당초 정부가 올해 2분기라고 발표했던 모더나 백신 도입이 연기된 사실을 공식 확인한 것이다. 다만 홍 직무대행은 “백신 접종률이 현재 3~4%밖에 안 되지만 상반기에 20%가 좀 넘고, 11월에는 집단면역이 이뤄지도록 최선을 다하고 있다”고 설명했다."
273,273,2021.04.20 17:56,"홍남기, 상반기 공급한다던 모더나 백신 2000만명분에 “상반기엔 못 들어와”",경향신문,박홍두 기자 phd@kyunghyang.com,"홍남기 국무총리 직무대행(경제부총리)은 20일 미국 제약사 모더나의 코로나19 백신 2000만명분 도입 시기와 관련해 “상반기에는 들여올 수 없고 하반기에는 들어오게 돼 있다”고 밝혔다. 당초 문재인 대통령과 정부가 밝힌 ‘2분기 공급’에 차질이 생겼다는 것으로 풀이된다.홍 직무대행은 이날 국회 대정부질문에서 김은혜 국민의힘 의원의 질의에 “모더나 백신을 4000만 도스(2000만명분) 계약했고, 상당 부분이 상반기에는 물량을 들여올 수 없는 상황이었다”며 “하반기에는 들어오게 돼 있다”고 밝혔다.홍 직무대행은 ‘청와대가 2분기 2000만명분을 확보했다고 한 것은 거짓말인가’라는 김 의원의 추궁에 “아스트라제네카, 모더나, 얀센, 노바백스를 다 합해서 말씀드리는 것”이라고 설명했다.앞서 지난해 12월 문재인 대통령은 모더나 최고경영자와 통화해 백신 2000만명분을 확보했다고 밝혔다. 강민석 청와대 대변인은 “올해 2분기부터 들여오기로 했다”고 전한 바 있다.이날 홍 직무대행은 국내 제약사의 백신 개발 상황과 관련해선 “국내 2개 기업이 코로나19 백신의 임상 3상시험을 진행 중”이라며 “하반기에 3상이 완료될 수 있을 것이라 생각한다”고 말했다가 정정을 하기도 했다.홍 직무대행은 자신의 발언을 정정하면서 “제가 착오가 있었다. 백신이 아니고 치료제와 관련된 2개 회사가 3상을 진행 중이다”라며 “백신과 관련되서는 2개사가 2상을 진행 중에 있고 현재 3상은 없다. 아마 3상은 하반기에 있을 예정인 것 같은데 제가 착각을 해서 잘못 말씀드렸다”고 말했다."
278,278,2021.04.20 15:24,"정의용 ""미국과 '백신 스와프' 진지하게 협의 중""",경향신문,김유진 기자 yjkim@kyunghyang.com,"정의용 외교부 장관은 20일 미국으로부터 백신을 확보하기 위해 ‘백신 스와프’ 방안에 대해 협의 중이라고 밝혔다.정 장관은 이날 국회 외교통일위원회 긴급현안질의에서 박진 국민의힘 의원이 한·미 파트너십에 기반한 백신 스와프를 검토한 적이 있냐고 묻자 “(검토한 적이) 있을 뿐만 아니라 미국 측과 협의도 했다”며 “지금 미국 측과 상당히 진지하게 협의하고 있다”고 답했다. 이어“ 한·미 간의 백신 협력은 다양한 단계에서 중층적으로 이루어지고 있다”고 말했다. 그는 지난 17~18일 방한한 존 케리 미국 대통령 기후특사와도 백신 문제를 집중 논의했다고 덧붙였다.‘백신 스와프’는 금융위기 등 비상 상황에서 긴급한 외화 조달을 위해 체결하는 ‘통화 스와프’를 본딴 개념으로, 백신 공급이 충분한 나라와 계약을 맺어 백신을 확보한다는 취지의 구상이다. 정부가 공식적으로 백신 스와프 추진 계획을 인정한 것은 처음이다. 앞서 질병관리청은 지난해 12월 국민의힘이 미국, 영국 등 백신 공급이 충분한 나라들로부터 백신을 차용하는 ‘백신 스와프’ 체결을 주장한 데 대해 “정부 차원의 계획은 없다”고 밝힌 바 있다.정 장관은 박 의원이 ‘한국이 쿼드에 참여하지 않고 미국과 백신 협력이 가능한가’라는 취지로 묻자 “백신 분야 협력이 동맹 관계에서 우선적으로 고려돼야 한다”면서도 “미중 갈등이나 쿼드 참여와 (백신은) 직접 연관이 없다고 본다”고 말했다. 정 장관은 그러면서 “미국이나 유럽연합(EU)도 ”백신 문제는 정치·외교적 사안과는 디커플링(decoupling·탈동조화) 하는 것을 원칙으로 하고 있다”고 말했다.정 장관은 백신 물량 확보를 위한 특사 파견을 검토하느냐는 이상민 더불어민주당 의원의 질의에는 “특사 파견 문제는 실질적으로 성과가 있었야 하기 때문에 내부적으로 검토를 하고 있다”고 말했다."
329,329,2021.04.18 10:43,'백신 급하지 않다' 발언… 기모란 방역기획관 임명 논란,경향신문,박용하 기자 yong14h@kyunghyang.com,"지난 16일 개각에서 청와대 방역기획관에 임명된 기모란 국립암센터 교수를 두고 ‘보은인사’라는 야당의 비판이 이어지고 있다. 기 기획관의 남편이 더불어민주당 후보로 지난 총선에 출마한 바 있고, 본인 역시 ‘코로나19 백신 도입을 서두를 필요가 없다’고 하는 등 정부 방침을 옹호하는 발언을 해온 ‘친여 인사’라는 주장이다.배준영 국민의힘 대변인은 18일 논평에서 “정부의 올 11월 집단면역은 요원하고 무려 6년이나 걸릴 것이라는 전망까지 나온다”라며 “이 와중에 청와대는 중국인 입국금지를 반대하고, 백신을 조속 접종할 필요가 없다는 등 정치방역 여론을 주도한 기 교수를 방역기획관에 기용했다”고 비판했다.국민의힘은 기 기획관의 남편이 지난 총선에서 민주당 후보로 경남 양산갑에 출마했다 떨어진 전력을 거론하며, 사실상의 ‘보은인사’라 주장하고 있다. 기 기획관이 그간 보인 입장들도 정부를 옹호하는 것이 많았다는 지적이다. 기 기획관은 백신 구입과 관련해서는 지난해 한 라디오 방송에서 “그렇게 급하지 않다”는 취지의 발언을 내놔 논란을 일으킨 바 있다.배 대변인은 “왜 방역을 교란했던 인사를 오히려 방역의 핵심에 세우나”라며 “정은경 질병청장 힘빼고, 대놓고 ‘정치방역’하겠다는 선언인지 의료계의 우려가 크다”고 지적했다.같은 당 윤희숙 의원도 사회관계망서비스(SNS)에서 기 기획관 임명을 비난했다. 윤 의원은 “이 분은 백신 확보가 중요하지 않다는 발언을 여러번 함으로써 백신확보 전쟁이 한창일 때 국민을 혹세무민했고, 바로 그 백신 문제 때문에 전문가들로부터 ‘자기 분야 학문을 배신하면서까지 정권을 대변한다’는 비판을 받았다”라며 “(청와대가) 국민들의 울화를 가라앉히고 신뢰를 회복하는 것보다 그간 정권에 봉사하며 욕먹었던 분들에 대한 보은이 더 중요하다 판단했다고밖에는 안 보인다”라고 지적했다."
330,330,2021.04.18 10:21,"'백신사태·LH' 두고 떠난 정세균·변창흠…야당 ""전례없는 무책임""",경향신문,박용하 기자 yong14h@kyunghyang.com,"오는 19일 시작되는 국회 대정부질문이 정세균 전 국무총리와 변창흠 전 국토부장관의 불참으로 인해 ‘반쪽짜리’로 전락하게 되면서 야당의 거센 비판이 이어지고 있다.황규환 국민의힘 상근부대변인은 이날 논평에서 “후임자가 인사청문회를 통과해 임명될 때까지 맡은 바 소임을 다하는 것이 공직자의 당연한 도리임에도, 지난 16일 정 전 총리와 변 전 장관이 속전속결로 비공개 퇴임식까지 해버렸다”며 “국민에 대한 전례 없는 무책임이요, 입법부 무시”라고 비판했다.앞서 백신 수급 등 방역 현안을 주도해 온 정 전 총리는 개각이 발표된 지난 16일 즉각 퇴임했으며, LH(한국토지주택공사) 사태의 책임론이 거론된 변 전 장관도 같은 날 이임식을 가졌다. 이에 신임 총리와 장관들이 들어서기까지는 행정공백이 예상되는 상황이다.황 부대변인은 “아무리 대행체제로 유지한다지만 행정공백은 불 보듯 뻔하고 그 피해는 오롯이 국민들의 몫”이라며 “당장 내일부터 시작되는 대정부질문 직전 사표 수리로 인해 국회가 제출한 출석요구서를 무력화 시켰으니, 대정부질문에 대한 사실상의 방해 행위”라고 지적했다.청와대를 향해서도 화살을 돌렸다. 황 부대변인은 “대통령은 두 사람을 질타하지는 못할망정 오히려 사표를 수리해주고 덕담을 건네니 이 또한 국민은 안중에도 없는 무책임”이라며 “자신의 직에 대한 최소한의 책임조차 다하지 않고 국회를 무시한 문 정권의 성마른 인사 조치는 최악의 선례로 남을 것”이라고 강조했다.국민의힘은 청와대의 개각이 있던 지난 16일에도 정 전 총리 등의 행태를 비판한 바 있다. 최형두 원내대변인은 “백신 공급, 부동산 대책 등 총리가 답해야 할 국정 현안이 산적해 있는데, (정 전 총리는) 대권행보를 한다며 총리로서의 대정부질문 답변 임무부터 걷어차 버렸다”라며 “바쁜 대권 발걸음에는 헌법의 준엄한 명령도 걸림돌이란 말인가”라고 반문했다."
596,596,2021.04.05 16:02,문 대통령 “생산국 수출 제한으로 백신 수급 불안 확대…어떤 경우에도 차질없도록 할 것”,경향신문,이주영 기자 young78@kyunghyang.com,"문재인 대통령은 5일 코로나19 예방 백신 수급 문제와 관련, “생산국들이 수출 제한을 강화해 수급의 불안정성이 확대되고 있다”며 “상반기 1200만명 접종, 11월 집단 면역의 목표를 달성하는 데 총력을 다할 것”이라고 말했다.문 대통령은 이날 청와대 수석·보좌관회의에서 “어떤 경우에도 수급에 차질이 없도록 범정부적으로 역량을 모아 전방위적 노력을 기울일 것”이라며 이같이 밝혔다.앞서 방역당국은 각국이 백신 수출 제한을 강화하면서 백신 수급 상황이 불안정해지고 국내 확진자 증가세가 다시 높아지자 접종간격을 늘려 1차 접종자를 최대한 확대하기로 하는 등 백신 2분기 시행계획을 보완한 바 있다.문 대통령은 “이미 확보된 물량은 최대한 효율적으로 활용해 계획보다 빠른 속도로 접종할 것”이라며 “1차 접종만으로 예방효과가 큰 것으로 확인됐다. 1차 접종자 수를 최대한 확대할 것”이라고 설명했다. 또 “계약된 물량의 조기 도입과 추가물량 확보에 노력하겠다. 국민도 안전성을 믿고 접종에 적극 참여해달라”고 당부했다.문 대통령은 “유럽이 봉쇄조치를 다시 취하고 있고 우리나라도 연일 500명대의 확진자 발생이 계속돼 걱정이 크다. 경각심을 크게 높여야 할 상황”이라면서 “정부는 방역 방해 행위와 방역수칙 위반에 대해 무관용의 원칙을 엄격히 적용하지 않을 수 없다. 코로나 이전으로 얼마나 빨리 돌아갈 수 있을지는 방역과 백신 접종에 달려있다”고 강조했다.이틀 앞으로 다가온 4·6 재보궐선거에 대해선 “빠짐없이 투표에 참여하면서도 선거 방역을 위해 당국과 선관위의 방역조치에 철저히 따라달라”고 말했다.경제 상황과 관련, 문 대통령은 “각종 지표가 확실한 회복의 길로 들어서고 있음을 보여주고 있다”며 “지표가 좋아졌다고 국민의 삶이 당장 나아지는 것은 아니지만 반등의 흐름이 만들어져 매우 다행”이라고 평가했다.그러면서 “정부의 비상한 정책적 대응과 함께 국민과 기업들이 합심한 결과”라며 “지표로 나타나는 경제 회복의 흐름을 국민들께서 실제 생활 속에서 체감할 수 있도록 최선을 다하겠다. 일자리 회복에 최우선을 두고 포용적 회복에 역량을 집중할 것”이라고 강조했다. 특히 “기업과 소통·협력을 강화할 것”이라며 “각 부처는 기업활동 지원과 규제 혁신에 속도를 내달라”고 주문했다."
681,681,2021.04.01 09:45,정세균 총리 “백신여권 도입 필요…이달 중 ‘인증앱’ 개통”,경향신문,박은경 기자 yama@kyunghyang.com,"정세균 국무총리는 1일 코로나19 백신 접종 기록을 담은 ‘백신여권’ 도입 필요성을 강조하면서 이번 달에 ‘인증 애플리케이션’을 공식 개통한다고 밝혔다.정 총리는 이날 정부서울청사에서 주재한 중앙재난안전대책본부 회의에서 “백신 접종 이후, 많은 사람들이 일상 회복을 체감하려면 소위 ‘백신여권’ 또는 ‘그린카드’의 도입이 필요하다”면서 “정부는 올해 초부터 준비를 시작해, 스마트폰에서 손쉽게 예방접종 사실을 증명할 수 있는 시스템 개발을 이미 완료했다”고 밝혔다.이어 “다른 국가에서도 접종 여부 확인이 가능하도록 하되 개인정보는 일절 보관되지 않도록 했다. 블록체인 기술을 활용해 위변조 가능성을 원천 차단했다”며 “이달 안에 인증 애플리케이션을 공식 개통할 것”이라고 설명했다.정 총리는 방역당국과 관계부처를 향해 “국제적인 백신 여권 도입 논의에도 적극 참여해 국민들이 보다 편리하게 국내·외를 오갈 수 있도록 미리 대비하라”고 지시했다.또 정 총리는 이날부터 75세 이상에 대한 화이자 백신 접종이 시작되는 것과 관련해 “이번 접종을 연로한 부모님께 드리는 ‘백신효도’라고 생각해달라”며 참여를 당부했다."
851,851,2021.03.24 19:20,"문 대통령 “백신, 제가 맞아보니 안심해도 돼…안전성 논란 끝내달라”",경향신문,이주영 기자 young78@kyunghyang.com,"문재인 대통령은 24일 코로나19 백신을 접종한 것과 관련해 “제가 맞아보니 안심해도 된다”고 말했다.지난 23일 오전 아스트라제네카(AZ) 백신을 접종한 문 대통령은 이날 오후 소셜네트워크(SNS)에 남긴 글에서 “주의를 기울여야 하는 시간이 더 남아있긴 하지만, 만 하루 7시간이 지난 지금까지 별 탈이 없다”며 이같이 밝혔다.문 대통령은 “어제 밤늦게 미열이 있었다”면서도 “머리가 아프거나 불편한 정도는 아니었지만, 대비 차원에서 해열 진통제를 먹고 잤더니 아침에는 개운해졌다”고 전했다.이어 “평소 고혈압인데, 혈압에도 아무 영향이 없는 듯하다”며 “아내는 독감 접종에도 부작용을 좀 겪는 편인데, 이번에는 저처럼 밤에 미열이 있는 정도였고 오히려 독감 접종보다 더 가벼웠다고 한다”고 덧붙였다.문 대통령은 “함께 접종받은 11명 모두 아무 이상이 없거나 미열, 뻐근함 정도가 있었다는 것이 전부”라며 “사람에 따라 증상이 심한 분들도 있지만 면역이 형성되는 과정이라고 하니 너무 걱정하지 않아도 될 것”이라고 했다.그러면서 “백신의 안전성은 전 세계가 공인하고 있다. 아무에게도 도움이 되지 않는 안전성 논란을 이제 끝내달라”며 “더 많은 사람이 백신을 접종받도록 적극적으로 협조해달라”고 당부했다."
