,date,title,reporter,content,press
293,2021.03.24,박영선 “오세훈은 MB 똑 닮은 후보”,노석조 기자,"국민의힘 오세훈 후보가 23일 4·7 서울시장 보궐선거의 야권 단일 후보로 선출되면서 여야는 14일에 걸친 선거전에 들어갔다. 더불어민주당 박영선 후보 측은 이날 “오 후보는 ‘MB(이명박 전 대통령) 아바타’이자 낡고 실패한 시장”이라며 “서울의 미래 박영선을 선택해달라”고 했다. 이에 맞서 오 후보는 “야권 후보 단일화는 문재인 정권을 심판하고 정권 교체의 길을 열라는 시민의 준엄한 명령”이라며 서울시장을 탈환하겠다고 했다.
더불어민주당 박영선 서울시장 후보는 23일 야권 단일 후보로 국민의힘 오세훈 후보가 선출되자 “이제 구도가 확실해졌다”면서 “이번 선거는 서울의 미래 박영선 시장이냐, 낡고 실패한 시장이냐의 구도”라고 말했다. 박 후보는 이날 한국기자협회 토론회에서도 “MB(이명박 전 대통령)를 똑 닮은 후보가 돼 두 손을 불끈 쥐게 되는 상황”이라고 했다. 민주당 지도부도 “오 후보는 MB 아바타”라 했다. 오 후보가 이명박 정부 시절 무상급식 주민 투표가 무산되자 서울시장직에서 사퇴한 것을 겨냥한 것이다. 오 후보를 흘러간 옛 인물로 규정해 이번 선거를 ‘과거 대(對) 미래’ 구도로 끌고 가겠다는 의도로 보인다.
지난 1월 말 출마를 선언한 박 후보는 첫 여성 서울시장에 도전하는 ‘미래 지향적 후보’ 이미지를 내세우며 정책 공약 발표를 이어왔다. 4선 의원과 중소벤처기업부 장관을 지낸 집권당 후보란 강점을 살려 “코로나를 극복하고 민생을 살릴 후보는 박영선”이란 점을 부각했다. 국민의힘에서 공격 지점으로 삼는 ‘정권 심판론’에 ‘인물론’으로 맞서겠다는 전략이다.
하지만 선거를 2주 정도 남긴 현재 각종 여론조사에선 오 후보 우세 흐름이 이어지고 있다. 이에 따라 민주당은 오 후보의 과거 행적과 신상을 둘러싼 의혹을 파고드는 네거티브전을 병행하고 있다. 박 후보 캠프 강선우 대변인은 오 후보가 과거 시장직에서 중도 사퇴한 것을 겨냥해 “이번 단일화는 ‘사퇴왕’ 대 ‘철수왕’의 대결에서 사퇴왕으로 단일화가 이뤄진 것”이라고 했다. 박 후보도 오 후보에 대해 “거짓말하는 시장”이라고 했다. 민주당에서 제기한 오 후보 처가의 서울 내곡동 땅 투기 의혹과 관련해 오 후보 해명이 달라지고 있다고 공격한 것이다.
민주당은 오 후보를 이명박 전 대통령 이미지와 연관 짓는 전략도 구사하고 있다. 민주당 김태년 당대표 직무대행은 이날 당 회의에서 “오 후보는 MB 아바타”라면서 “그는 시민 삶을 외면한 채 전시 행정에 몰두하다가 실패한 전직 시장”이라고 했다. 김 대행은 “부패와 비리로 얼룩지고 실패한 이명박 토건 부패 세력의 부활을 막아야 한다”고도 했다. 현 정부의 이른바 ‘적폐 청산’ 수사로 구속 수감 중인 MB의 부정적 이미지를 오 후보에게 투영하려는 것이란 해석이 나온다. 민주당 관계자는 “박원순 전 시장 성추행 사건으로 인한 불리한 선거 구도와 오 후보에 뒤처진 지지율 격차를 줄이기 위해 MB의 부정적 이미지를 부각할 필요가 있다”고 했다.
박 후보는 남은 선거 기간 오 후보를 겨냥한 네거티브 공세에 화력을 집중하면서 ‘힘있는 집권당 후보’란 점을 최대한 활용할 것으로 보인다. 민주당 관계자는 “박 후보는 174석을 가진 집권당 후보로서 코로나 극복 대책과 복지 사업을 차질 없이 추진할 수 있다는 점을 최대한 알리고 있다”고 했다. 박 후보가 강남 노후 아파트 재건축에 유연한 입장을 보인 것도 이런 차원이란 해석이 나온다. 야당과 비교해 압도적인 조직력도 총동원하고 있다. ‘LH 사태’로 바닥으로 떨어진 민심을 다잡기 위해 여당이 강점이 있는 조직력으로 승부를 보겠다는 것이다. 민주당은 최근 지방선거, 총선 모두 서울에서 압승해 국회의원(전체 49명 중 41명), 구청장(25명 중 24명), 시의원(109명 중 101명)의 절대다수를 차지하고 있다.",조선일보
296,2021.03.24,"오세훈, 박영선에 19.7%포인트 앞서… 서울 전지역에서 추월",조의준 기자,"서울시장 양자대결에서 국민의힘 오세훈 후보가 더불어민주당 박영선 후보를 20%포인트 가까이 앞선다는 여론 조사 결과가 나왔다. 오 후보의 지지율은 국민의힘 정당지지율 보다도 16%포인트 이상 높았다.
YTN과 TBS 의뢰로 리얼미터가 지난 22∼23일 서울 거주 18세 이상 1042명에게 이번 서울시장 보궐선거 양자대결에서 누구를 찍을 것인지 물은 결과 응답자의 48.9%가 오 후보, 29.2%가 박 후보를 찍겠다고 응답했다. 오 후보가 박 후보를 19.7%포인트 앞선 것이다. 선거일에 반드시 투표하겠다는 적극 투표층에서는 오 후보 52.5%, 박 후보 29.6%의 지지율로 격차가 더 벌어졌다.
두 후보간 격차는 19.7%포인트로, 오차범위(95% 신뢰수준에 ±3.0%포인트) 밖이다. 이 조사는 오 후보와 국민의당 안철수 후보간 단일화 조사가 시작된 22일부터 단일화 발표 당일인 23에 걸쳐 이뤄졌다.
거주 지역을 기준으로 보면 오 후보가 강북서권(45.8%), 강북동권(50.1%), 강남서권(46.5%), 강남동권(53.1%) 등 모든 지역에서 박 후보를 앞섰다. 정당 지지도는 국민의힘이 32.7% 민주당이 23.5%, 국민의당 13.4%, 정의당은 3.5%, 열린민주당 3.1% 순이었다. 오 후보에 대한 지지도가 국민의힘에 대한 정당 지지도보다 16%포인트 이상 높은 것이다. 이번 재보궐선거의 의미로는 ‘정부여당 심판’이 59.2%, ‘안정적 국정 운영’이 32.9%였다.",조선일보
297,2021.03.26,박영선 “천안함 희생 영원히 기억”… 유족 “음모론 주장부터 반성하라”,김은중 기자,"더불어민주당 박영선 서울시장 후보가 서해 수호의 날인 26일 “조국을 위해 바친 장병들의 희생은 우리 국민의 가슴 속에 영원히 기억될 것”이라고 했다.
박 후보는 이날 페이스북에서 “(오늘은) 제2연평해전과 천안함 피격, 연평도 포격 등 북한의 도발에 맞서 서해를 지키다 산화한 서해수호 용사들을 추모하는 날”이라며 “해군 장병들의 죽음과 고귀한 희생을 진심으로 추모한다”라며 이같이 밝혔다.
박영선 캠프는 이날 “조국을 위해 산화하신 서해수호 55용사의 뜻을 기리고자 우리 박영선 후보 선거캠프는 오늘 하루 로고송 및 율동을 멈추겠다”라고 밝히기도 했다.
하지만 박 후보는 과거 천안함 사건 당시 야당 국회의원 신분으로 천안함 폭침 관련 여러 의혹 제기에 앞장섰던 바 있다. 배준영 국민의힘 중앙선거위 대변인은 26일 논평에서 “박영선 후보는 (천안함 피격 사건) 당시 월터 샤프 한미연합사령관이 고(故) 한주호 준위의 영결식장에서 유가족에게 위로 편지를 주자 왜 위로금을 주냐고 따졌다”며 “천안함침몰진상규명특위 위원이었던 박영선 후보는 역사 앞에 사과하라”고 했다.
박 후보는 당시 민주당의 ‘천안함 특위’에서 활동하면서 2010년 국방부와 합동참모본부를 방문해 미군의 천안함 침몰 사건 개입 가능성 등을 언급하며 군 간부들과도 논쟁을 벌인 것으로 알려졌다. “천안함 침몰이 한미 연합 독수리 훈련이나 수리 중인 미 해군의 핵 잠수함과 관련이 있는 것 아니냐”고 물어 김태영 당시 국방부 장관과 논쟁을 벌였다고 한다.
박 후보는 지난 그해 3월엔 라디오에 출연해 “이런 사건이 나면 보수 언론이 적(敵)의 소행으로 단정하고 공포 분위기를 확산했던 경험이 있다”고 했다. 또 5월 국회에서 열린 천안함 진상조사특위에서는 가스터빈실의 수색에 한 달이 걸린 것을 언급하며 “그런 해군을 우리가 어떻게 믿고 어떻게 살겠냐”며 국방부를 질책하기도 했다.
박 후보의 추모 성명에 대해 전준영 천안함예비역생존자전우회장은 “기사를 읽고 분해 한 마디 남긴다”며 “과거 음모론을 주장하던 박영선 예비후보의 모습이 생생히 기억난다. 과거 잘못된 행동으로 상처 받은 유족, 생존 장병에게 반성부터 하시고 기억해주시는게 순서”라고 했다.
국민의힘은 이날 “후안무치의 극치”라며 “국민의힘은 박 후보에게 지금도 천안함의 폭침에 대해서 미국의 소행이라고 보는지 공개 질의 한다”고 밝혔다.",조선일보
312,2021.03.24,"‘MB 아바타' 공세에 오세훈, “박영선은 文 아바타” 반격",김은경 기자,"국민의힘 오세훈 서울시장 후보는 24일 박영선 더불어민주당 후보를 향해 “실정(失政)과 무능의 대명사, 문재인의 아바타”라고 했다. 김태년 민주당 원내대표 등 여당이 자신을 ‘MB(이명박 전 대통령) 아바타’라고 한 데 대응한 것으로 풀이된다.
오 후보는 이날 국회 기자회견에서 “문재인 정부는 그동안 많은 실정과 무능을 거듭했다”며 “박영선 후보에게 문재인의 아바타가 아닌가 묻고 싶다”고 했다.
그는 “이 정부의 가장 큰 실책 중 하나가 갈라치기, 반통합, 분열의 정치라고 지금도 굳게 생각한다”며 “그게 독재자가 아니냐”고 했다.
그러면서 “그런 독재자의 면모를 박영선 후보가 그대로 답습할 가능성이 높다”며 “이 정부에서 장관으로 일한 박 후보는 문 대통령의 잘못된 행태에 대해 단 한 번이라도 비판하거나 건의한 적 있느냐”고 했다. 이어 “박 후보는 잘못된 길을 가는 문 대통령에게 동조한 셈밖에 되지 않는다”고 했다.
오 후보는 박 후보의 공약인 서울시민 10만원 재난 지원금에 대해 “결국 10만원씩 돈 봉투 돌린다는 것”이라며 “민주당이 이낙연 선대위원장이 ‘백병전’이라고 했듯 ‘돈퓰리즘’(돈+포퓰리즘)과 관변단체를 총동원한 선거를 기획하고 있다”고 했다.
이어 임종석 전 대통령 비서실장이 ‘박원순은 그렇게 몹쓸 사람이었나’ ‘박원순의 향기를 느낀다’고 한 페이스북 글을 두고 “극도의 망언”이라고 했다.
오 후보는 “반성이 손톱만큼도 없다”며 “성추행 피해자가 계속 불안에 떨며 웅크리고 숨어 있어야 하는 대한민국 수도 서울이 돼야 하는지 분노하지 않을 수 없다”고 했다.",조선일보
313,2021.04.24,"박영선 “마음이 무겁다”...정치권, ‘벽보 훼손' 중학생 선처 요구",허유진 기자,"경찰이 지난 4·7 서울시장 보궐선거를 앞두고 더불어민주당 박영선 후보 등의 선거 벽보를 훼손한 13세 중학생을 공직선거법 위반 혐의로 소년부에 송치할 예정인 가운데 박영선 전 중소벤처기업부 장관과 국민의힘 등 정치권에서는 “13세 소년 처벌은 과하다”며 선처 호소가 이어졌다.
박 전 장관은 24일 페이스북에 자신의 벽보를 훼손한 중학생에 대한 기사를 공유하며 “기사를 읽어보니 제 마음이 너무나 무겁다”며 “관계 당국에 간곡히 선처를 부탁한다”고 했다.
윤희숙 국민의힘 대변인도 이날 논평을 내고 “13살 어린 아이의 치기 어린 행동마저 넘어가지 못하는 경찰의 대응이 지나치게 가혹하다”며 “당사자인 박 전 장관도 선처를 요구한 만큼 소년부 송치 결정은 재고돼야 마땅하다”고 했다.
윤 대변인은 “지난 해 총선 때는 대학생진보연합이 오세훈 후보 등 당시 미래통합당 후보들을 따라다니며 집요하게 선거운동 방해를 했지만 당국은 모른 척 방관했었다”며 “반면 정부여당을 비판하는 국민들에 대해서는 가차 없는 대응만 있었을 뿐”이라고 비판했다. 이어 “대통령과 정권을 비판하는 대자보를 붙인 대학생에게는 ‘주거침입죄’라는 엉뚱한 죄목을 붙여 기소했고, 대통령 비판 전단을 돌리던 50대 주부에게는 신분증이 없다는 이유로 수갑을 채우기까지 했다”고 덧붙였다.
그는 “고작 13살 학생이 다 먹은 아이스크림 막대로 벽보를 찢은 것을 두고 ‘가볍지 않은 사안’이라 하니 상식의 기준이 바뀐 것 같아 당황스럽다”며 “경찰력이 남아 돌아서인가, 아니면 정권을 향한 과잉 충성인가”라고 경찰의 결정을 비판했다.
앞서 중학생 1학년생 A(13)군은 지난 2일 다 먹은 아이스크림 나무 막대기로 한 아파트 단지 내에 붙은 서울시장 보궐선거 벽보를 훼손했다. A군이 찢은 벽보는 박영선 후보와 김진아 여성의당 후보 두 장이었다. 경찰 조사에서 A군은 “두 후보의 벽보를 찢은 특별한 이유는 없고 그저 친구들과 지나가다가 장난삼아 한 행동”이라고 말한 것으로 전해졌다.
경찰은 A군이 만 14세 미만의 형사미성년자(촉법소년)여서 입건 대상이 아니라 법원 소년부에 송치할 예정이라고 밝혔다. 현행법상 법을 어긴 촉법소년은 수사기관에서 수사할 수 없다. 경찰은 “절차상 촉법소년은 법원 소년부로 넘기게 돼 있어서 사건을 넘긴다는 뜻이지 바로 소년원에 보내는 게 아니”라고 했다.
이에 지난 20일 청와대 청원 게시판에는 “장난으로 박영선 후보 선거 벽보 훼손 중학생...곧 소년부 송치가 실화입니까”라는 제목의 글이 올라왔다. 24일 오후 5시 40분 기준 1만8722명이 이 글에 동의했다.
",조선일보
315,2021.03.31,박영선 “오세훈 표정보니 ‘내곡동 갔구나’ 확신 와”,김승현 기자,"더불어민주당 박영선 서울시장 후보가 31일 국민의힘 오세훈 후보의 내곡동 처가 땅 문제와 관련해 “전날 TV 토론에서 오 후보에게 내곡동 측량 현장에 갔었냐는 질문을 했는데 당시 얼굴 표정을 보며 ‘갔었구나’란 확신이 오는 순간이 있었다”고 말했다.
박 후보는 이날 오전 TBS라디오 김어준의 뉴스공장에 출연해 “(오 후보가 내곡동 측량 현장에) 안 갔다고 하면서도 ‘기억 앞에서 겸손해야 한다’면서 여지를 남겨 놓는 부분이...”라며 이같이 말했다.
그는 “오 후보는 내곡동 보상 문제를'국장 전결 사안이라 자신은 몰랐다'고 주장하는데 국장이 결재를 하더라도 보고는 시장에게 하게 돼있다”고 말했다.
두 후보는 전날인 30일 두번째 TV 토론에서 오 후보의 내곡동 처가 땅 문제를 두고 신경전을 벌였다. 일부 언성이 높아지는 순간도 있었다.
박 후보는 “오 후보 처가 땅과 이상득 전 의원의 사유지, 그리고 이명박 전 대통령이 사저를 지으려 해 문제가 된 땅이 근처에 있다”며 “결국은 ‘MB 패밀리’와 ‘MB 황태자’들의 땅이 붙어있는 곳의 그린벨트가 해제됐다”고 했다. 그러자 오 후보는 “거짓말 프레임의 도사인 것 같다”며 “이 사건의 본질은 제가 관여한 바 없이 아내가 상속받은 땅을 시가의 85% 수준으로 강제 수용 당했다는 것”이라고 했다. 이어 오 후보가 ”근거 없이 의혹을 제기하는 분들은 선거가 끝난 이후에라도 수사받게 될 것”이라고 하자, 박 후보가 “지금 협박하시는 거냐”고 맞받으면서 한때 언성이 높아졌다.
박 후보는 라디오 프로그램에서 “일반 시민들은 오 후보의 해명을 그대로 생각할 수 있겠지만, 나는 장관을 해봤기 때문에 국장 전결 사안에 대해 잘 알고 있다”며 “오 후보의 해명을 도저히 납득할 수 없다”고 했다.
그는 진행자가 ‘여론조사에서 두자릿수 격차가 있다. 남은 선거기간 어떻게 역전할 수 있는가’라고 묻자 “매일 최선을 다하고 있고 하루에 2%p씩 지지율을 올릴 노력을 하고 있다. 여론조사마다 (수치 차이가) 다르다”고 했다.
박 후보는 ”TV토론만 보더라도 오 후보가 시장이 되면 서울은 혼란에 빠질 것으로 예상된다”며 “이번 시장은 코로나 상황을 안정시켜야 하는데 혼란을 초래하는 서울시장을 뽑는다면 1년 10개월 동안 서울은 정쟁의 도가니가 될 것”이라고 했다.",조선일보
323,2021.04.01,"박영선 유세차 오른 20대 시민, 알고보니 前 대학생 대변인",김은중 기자,"박영선 더불어민주당 서울시장 후보의 유세 현장에서 지지연설을 한 20대 시민이 민주당 전국대학생위원회 대변인 출신인 것으로 확인됐다.
박 후보는 지난달 31일 오전 서울 이수역과 서울대입구역 일대에서 집중 유세를 가졌다. 20대 청년 3명이 유세 차량에 올라 박 후보에 대한 지지 발언을 했다. 이날부터 가동된 ’2030 선거유세단'의 일원이다.
이수역 유세에서 유세 차량에 오른 대학원생 홍모(28)씨는 “모든 2030 세대가 오세훈 국민의힘 후보만을 지지한다는 식의 왜곡된 거짓을 바로잡기 위해 이 자리에서 용기 내 올라왔다”며 “청년 주택 추가공급으로 주거 문제를 해결할 유일한 사람은 박 후보 뿐”이라고 했다.
홍씨는 ‘동작구에 거주하는 28살 대학원생’으로 소개됐다. 하지만 지난달 2일 민주당 전국대학생위원회 대변인직을 맡았던 당직자였던 것으로 나타났다. 관악구 집중유세에서 자신을 30대 여성으로 소개한 뒤 오세훈 국민의힘 후보를 향해 “아이들 밥 먹는 문제를 정치적 문제로 삼는 시장을 원치 않는다”고 비판한 박모씨 역시 2030 청년선대위원장인 것으로 파악됐다.
이를 두고 야당에서 2030 시민참여 유세를 이끌고 있는 이준석 국민의힘 선대위 뉴미디어본부장은 “우리는 너무 많아서 당직자가 비집고 들어올 공간이 없다”고 했다. 김웅 국민의힘 의원은 “역시 거짓말계의 고인 물. 민주당이 민주당 한 것뿐”이라고 비판했다.",조선일보
337,2021.04.03,박영선 “오세훈 시대 역행” 오세훈 “종이돌멩이 모아달라”,김형원 기자,"여야(與野)서울시장 후보들은 사전투표 마지막 날인 3일 궃은 날씨에도 한 표를 호소하는 ‘우중(雨中)유세전’에 돌입했다. 더불어민주당 박영선 후보는 “시대에 역행한다”면서 국민의힘 오세훈 후보를 비판했다. 오 후보는 “투표용지라는 종이돌멩이를 모아달라”면서 정권심판론으로 맞받았다.
박 후보는 이날 서울 종로구 캠프에서 사회적기업 관계자들과 만나 “사회적 경제분야는 코로나 사태 이후 굉장히 확대될 수 있는데 오 후보가 없애겠다고 해서 놀랐다”면서 “시대의 흐름에 역행하고 퇴보하고 있는 것”이라고 했다. 그러면서 “정말 낡은 행정의 사고라는 생각을 많이 했다”며 “(오 후보가) 시대 흐름을 꺾을 수는 없다”고 강조하기도 했다.
야당에서 비판하는 자신의 공약인 ‘수직정원’을 강조하기도 했다. 박 후보는 “제가 수직정원을 만들면 일자리가 생긴다고 강조했다”며 “관리 문제 때문에 실패한다고 하는데, 시민 정원사를 통해 산소 배출이 많은 건강한 도시로 가는 것”이라고 말했다.
오 후보는 이날 오전 아내인 송현옥 세종대 교수와 사전 투표하는 일정으로 이날 유세를 시작했다. 이후 서울 강남구로 이동해서 문재인 정부의 부동산 정책에 대해 “대체 뭘 반성한 것이냐”라면서 맹공을 퍼부었다. 오 후보는 “강남에 집 한 채 있는 사람이 무슨 죄인인가”라며 “누가 집값 올려달라 해서 부동산 가격이 올랐느냐”고 했다. 그러면서 “투표용지 하나 하나는 힘이 없지만 모이면 돌멩이처럼 힘이 생긴다”면서 “어제 오늘 투표하신 분들이 빨간 도장을 찍은 건 이 정부에 보내는 종이 돌멩이”고 했다.
서울 용산역 광장 계단에서 열린 유세에서는 야권 단일화를 이룬 국민의당 안철수 대표도 함께 했다. 안 대표는 “문재인 정부는 파도 파도 괴담만 나오는 파파괴 정부”라면서 “2번 오 후보를 찍어주셔야 파파괴 정권도, 박원순 전 시장 성추행도 심판하고 낙후된 지난 10년의 서울을 바로잡을 수 있다”고 했다.",조선일보
347,2021.03.31,"오세훈 55% vs 박영선 32%… 吳, 모든 연령대서 앞섰다",이세영 기자,"오는 4월 7일 서울시장 보궐선거를 앞두고 오세훈 국민의힘 후보가 박영선 더불어민주당 후보를 20%포인트 이상 앞서고 있다는 여론조사 결과가 나왔다.
여론조사기관 리얼미터가 YTN·TBS 의뢰로 지난 29~30일 유선(10%)·무선(90%) 방식으로 서울에 거주하는 만 18세 이상 남녀 1039명을 대상으로 실시한 여론조사에 따르면, 오 후보의 지지도는 55.8%를 기록해 박 후보(32.0%)에 비해 23.8%포인트 앞선 것으로 나타났다.
서울시장 당선 가능성을 묻는 질문에는, 오 후보가 62.1%의 지지를 얻은 것으로 나타났고 박 후보는 28.2%를 받으면서 격차는 더 벌어졌다.
연령별로는 20대부터 60대 이상까지 모든 연령대에서 오 후보에 대한 지지도가 높았다. 박 후보는 당초 40대에서 오 후보에 비해 우위를 점하고 있었으나 이번 조사에선 역전 당했다. 40대 응답자는 오 후보를 48.7%, 박 후보를 44.2% 지지했다.
이념 성향별로는 보수 성향 응답자 중 82.9%가 오 후보를 지지해 박 후보(12.8)를 압도했다. 중도층에서도 오 후보(60.5%)가 박 후보(25.8%)를 더블 스코어 이상으로 앞섰다. 반면 진보층에선 박 후보(69.8%)가 오 후보(16.4%)를 크게 앞섰다.
지지 후보 변경 가능성에 대해선 ‘대체로 지지하던 후보를 지지하겠다’고 답한 응답자가 86.5%를 기록했고, 12.3%는 ‘바뀔 가능성이 있다’고 답했다. 나머지 1.2%는 모른다거나 응답하지 않았다.
이번 서울시장 선거에서 최대 중점 현안으로는 ‘부동산 시장 안정’(37.9%)이 꼽혔다. 이어 ‘민생 경제’(26.2%), 강남·북 균형발전(10.4%) 등 순으로 나타났다. 지지 후보 결정시 중요 고려요인으로는 ‘정권 심판론과 안정론’(32.4%), ‘정책 및 공약’(22.5%), ‘도덕성’(13.1%), ‘정당’(12.7%) 등 순을 보였다.
정당 지지도는 국민의힘 지지도가 36.7%를 기록하면서 오차범위 밖에서 더불어민주당(27.5%)에 앞섰다. 이어 국민의당(6.4%), 정의당(2.9%), 열린민주당(2.8%)를 보였다.
이 조사의 응답률은 14.9%, 표본오차는 95% 신뢰수준에 ±3.0%포인트다. 자세한 사항은 중앙선거여론조사심의위원회 홈페이지에서 확인할 수 있다.

",조선일보
350,2021.03.29,"김종인과 박영선, 큰 별의 진실이 밝혀졌다",김승재 기자,"김종인 국민의힘 비상대책위원장이 29일 과거 더불어민주당 박영선 서울시장 후보에게 ‘큰 별이 될 수도 있을 것’이라고 했다는 박 후보 주장에 대해 “그런 얘기를 한 적이 없다”고 부인했다.
김 위원장은 이날 서울 강북구 강북종합시장 선거 유세 현장에서 기자들과 만나 이같이 말하며 “박 후보가 급하니까 별의별 소리를 다 한다. 별이라는 건 아무한테나 하는 소리가 아니다”라고 했다.
박 후보는 지난 27일 김 위원장이 윤석열 전 검찰총장에 대해 “별의 순간을 잡은 것 같다”고 언급하자 자신의 페이스북에 “5년 전인 2016년 김 위원장께서 ‘박 의원이 활동하는 것을 보고 이야, 저분이 앞으로 큰 별이 될 수도 있겠구나 생각했다’고 말씀을 하셨다”고 썼다.
김 위원장이 ‘큰 별’ 언급을 부인하자 박 후보는 이날 페이스북에 한 언론사의 유튜브 영상을 게시하며 반박에 나섰다. 이 영상에는 김 위원장이 20대 총선 당시 박 후보의 선거사무소 개소식에 참석해 “지난 17대 국회에 같이 들어간 적이 있는데 그때 박 의원의 의정 활동하는 것을 보고 ‘이야 저분이 앞으로 큰 별이 될 수도 있겠구나’ 생각했다”고 발언하는 장면이 담겼다.
민주당 강선우 대변인은 논평에서 “급하니까 별의별 거짓말을 다하는 사람이 도대체 누구인가”라며 “오세훈 후보와의 ‘거짓말 듀오’라도 만드신 것인가”라고 했다.",조선일보
360,2021.03.24,[이동훈의 촉] “박원순 향기” 임종석은 왜 박영선 캠프에 재뿌렸나,,"때로 정치란 게 참 이해가 안됩니다. 23일 임종석 전 대통령 비서실장의 말도 그런 경우입니다.
임종석 전 대통령 비서실장이 이런 글을 페이스북에 올렸습니다. “박원순은 정말 그렇게 몹쓸 사람이었나” “박원순은 내가 아는 가장 청렴한 공직자였다” “용산공원의 어느 의자엔가 박원순의 이름 석자를 새겨 넣었으면 좋겠다”.
이 말 때문에 민주당에선 난리가 났다고 합니다. 박영선 서울시장 후보가 제일 난감했을 겁니다. 이렇게 말합니다. “그 분(임종석실장)은 지금 당에도 오지도 않고, 비서실장 그만두고 전화를 한 적도 없다” “도움안된다. 앞으로 그런 일 안 해주셨으면 좋겠다”
맞습니다. 이번 선거는 민주당 소속 박원순 시장의 성추행 사건 그리고 극단적선택 때문에 치러집니다. 민주당 입장에선 선거동안 박원순이란 이름 석자가 안나오는게 도와주는 겁니다.
선관위는 최근에 ‘보궐선거 왜 하죠? 우리는 성평등한 서울을 원한다’는 시민단체 캠페인을 못하게 했습니다. 박원순 성추행을 떠올리게 하고 결국 민주당에 불리하다는 거죠. 그런데 민주당 사람들은 거꾸로 박원순 이름을 꺼내놓고 있습니다. 부산 시장 선거에서는 민주당 사람들이 ‘오거돈 전 시장 명예회복’ 이런 얘기 안합니다.
임종석 실장뿐만이 아닙니다. 우상호 의원은 “박원순은 제게 혁신의 롤모델, 인권과 민주주의를 논하던 동지”라고 했습니다. 서울시 부시장 출신 윤준병 의원 “지금까지도 박시장 유고 원인에 대한 논란이 계속되고 있다. 소모적 논란을 잠재우는 지름길은 여성 서울시장 등장이다.” 박영선 후보를 도와주는 말인지, 재를 뿌리는 말인지 잘 모르겠습니다.
사실 박원순 시장은 1980년대 주사파 운동권들의 대부 같은 사람입니다. 시민단체, 서울시 등을 통해 사회 진출한 586운동권들을 음양으로 많이 도운 게 사실입니다. 임종석 실장도 그 중 한사람입니다. 박원순 시장의 정무 부시장이었습니다. 친분이 두터울 수 밖에 없습니다. 임종석 글에 조국, 하승창, 조한기, 문대림 등이 공감표시를 했다고 합니다. 모두 문재인 정권 내 586 운동권 출신들입니다.
아무리 친분이 있다고 해도 이런 박원순 시장 명예를 회복하자고 지금 이 시점에 어떻게 말할 수 있을까요. 그것도 야권 단일후보가 결정되는 날입니다. 선거가 한창 달아오르는 시점입니다. 도대체 무슨 생각을 하는 걸까요?
민주당 내에서도 해석이 분분한 모양입니다. 지지층 결집을 위한 것 아니겠냐는 분석이 일단 있습니다. 보궐선거는 투표율이 낮아 지지층 결집이 중요합니다. ‘박원순을 재평가 하자’고하면 지지층 결집의 좋은 땔감이 될 수 있지 않겠냐는 겁니다.
글쎄요…과연 그럴까요? 극렬지지층을 자극하는 측면은 분명 있을 겁니다. 그러나 중도층 반발을 불러 전체 승패에는 더 나쁘게 작용하지 않을까요?
이번 선거에서 지더라도 장기적인 관점으로 박원순 명예회복이 필요하다. 그래서 이렇게 한다는 분석도 있습니다. 박원순이 파렴치범으로 역사에 남으면 진보 세력 미래에도 두고두고 안좋은 일이다. 뭐 이런 생각인 모양입니다. 586세력은 박영선 후보와 그다지 사이가 좋지 않습니다. 그러니 이번 선거 승패 상관없이 이런 얘기를 하는 것이란 해석입니다.
586운동권도 다가올 대선 경선에 후보를 내야하는데 586대표로 임종석 전 실장이 나올 가능성이 있습니다. 임종석 실장이 박원순 명예회복을 얘기하는 것은 자신의 출마 자락을 까는 것이다, 이런 해석도 있습니다.
외부 사람은 이해하기 힘든 박원순시장과 586운동권, 친분이 있던 사람들, 그들 만의 지극히 사적인 동기, 정서가 작용하고 있다는 분석도 있습니다. 박시장과 친했던 사람들, 박시장으로부터 도움을 많이 받았던 사람들이 최근 들어 특히 명예회복을 위해 노력하는 모습을 보여줍니다. 자신이 박원순 명예회복을 위해 이렇게 노력하고 있다는 걸 일부러 보여주려 한다는 거죠.
박원순 시장의 극단적 선택을 두고 여러 음모론이 돌았습니다. 이 자리서 그내용을 말씀 드릴 수는 없습니다. 다만 선거를 앞둔 시점에 굳이 박시장 명예회복을 위해서 노력하는 모습을 보이는 것과 여러 음모론이 관련이 있지 않을까. 이런 지적도 나옵니다.
4월7일 서울 부산시장 보궐 선거는 민주당 소속 박원순 오거돈 전 부산시장의 성범죄 때문에 치러집니다. 민주당은 양심이 있다면 후보를 내지 않았어야 합니다. 하지만 당헌까지 폐기하면서 후보를 냈습니다. 그것도 모자라 가해자 박원순 명예회복까지 공공연히 얘기되고 있습니다. 부적절함을 넘어 참 불의합니다.",조선일보
