,date,title,reporter,content,press
180,2021.04.04,文대통령 “공정과 정의 자리 잡도록 더욱 노력”,노석조 기자,"문재인 대통령은 4일 “근원적인 곳에서부터 공정과 정의가 자리 잡도록 더욱 노력하겠다”고 말했다.
문 대통령은 이날 부활절을 맞아 SNS에 게시한 메시지에서 “회복과 도약의 부활절이다. 함께 잘사는 나라를 위해 도전할 것”이라며 이같이 밝혔다.
문 대통령은 “예수님의 부활처럼 우리도 ‘고난의 역사’를 ‘희망의 역사’로 바꿔 나갈 것”이라며 “정직한 땀과 소박한 꿈이 존중받는 나라를 만들겠다”고 했다.
이어 “전 세계는 지금 ‘코로나 이후 어떻게 살 것인가’를 질문하고 있고 우리는 답을 실천하고 있다”며 “혼자가 아니라 함께 자유롭고자 하는 우리 국민의 마음은 포용적이며 지속가능한 세상을 만드는 동력”이라고 했다.
문 대통령은 “예수님의 부활을 기쁘게 맞이하며 유례없는 위기에도 인내와 나눔으로 희망을 만들고 계신 국민들께 존경을 표한다”며 “사랑과 은총을 전해 주시는 한국 교회 모든 분께 깊이 감사드린다. 예수님의 사랑과 축복이 온 가정에 가득하시길 기원한다”고 했다.",조선일보
198,2021.04.15,이낙연의 의리? “대통령 안하면 안했지 文 지키겠다”,원선우 기자,"더불어민주당 이낙연 전 대표는 15일 문재인 대통령과 ‘차별화’를 해야 한다는 일부 지적에 대해 “대통령을 안 했으면 안 했지, 그 짓(차별화)은 못 한다”며 “죽는 한이 있더라도 문 대통령을 지키겠다”는 입장을 밝혔다.
이 전 대표는 이날 서울 마포의 사무실에서 이낙연계 의원 20여명을 만나 이같이 말했다고 복수의 참석자가 전했다. 임기 말에 접어든 문 대통령과 차별화하는 독자 노선을 걸어야 한다는 일부 의견에 이 전 대표가 “정권 재창출이 문 대통령을 지키는 길”이라고 했다는 것이다.
이 전 대표는 “나는 오늘 이 자리에서 여러분 앞에서 분명히 말한다. 나는 문 대통령을 배신할 수 없다”며 “문재인 정부에서 절반 이상 2인자(국무총리)를 했는데 내가 다른 소리를 하는 것은 ‘사기’”라고 했다.
이어 “그것(차별화)은 이낙연답지 않다”며 “다만, 정권 재창출이 문 대통령을 지키는 길이기 때문에 포지티브(positive·긍정적)한 측면에서 정책을 보강하고 수정하고 재검토할 수 있다. 포지티브 차별화는 하겠다”고 말했다고 한다. 문 대통령 정책 중 잘못된 것이 있다면 정책적으로 보완하겠다는 의미로 해석됐다.


",조선일보
199,2021.03.29,"‘文대통령, 잘못하고 있다’ 서울·부산 모두 63%",이슬비 기자,"조선일보·TV조선 공동 여론조사에서 서울·부산 시민들은 더불어민주당보다 국민의힘을 더 지지하는 것으로 나타났다. 서울 유권자 대상 조사에서 국민의힘 지지율은 35.4%로 더불어민주당 27.4%보다 8%포인트 앞섰다. 이어 국민의당 6.2%, 정의당 5.7%, 열린민주당 2.1% 순이었다. 부산 유권자 대상 조사에서도 국민의힘 지지율은 41.1%로 민주당(25.3%)을 크게 앞섰다. 부산 시민들은 정의당 4.4%, 국민의당 3.1%, 열린민주당 2.7% 순으로 지지했다.
서울·부산 모두 ‘정부 지원’보다 ‘정부 견제’ 의견이 우세했다. 서울 유권자 중 ‘현 정부를 견제하기 위해 야당 후보를 지원하겠다’는 응답은 64%였다. ‘현 정부에 힘을 보태기 위해 여당 후보를 지원하겠다’는 응답은 29.9%였고, ‘모르겠다’는 응답은 6.1%였다. 서울은 연령대와 상관없이 정부 비판 여론이 높았다 . ‘정부 견제' 응답은 60세 이상이 68.8%로 가장 높았고, 30대(67.9%)와 18~29세(64.1%)에서도 높은 수치를 보였다. 부산 유권자들도 여당 후보(29.8%)보다 야당 후보(59.5%)를 지원하겠다는 답이 많았다.
대통령 국정 운영 평가에서는 서울·부산 모두 ‘잘못하고 있다’가 ‘잘하고 있다’보다 높았다. 서울에서는 ‘잘못하고 있다’는 응답이 63.9%, ‘잘하고 있다’는 응답이 33.6%로 30%포인트가량 차이 났다. ‘매우 잘못하고 있다’는 응답이 33.8%로 가장 높았고, ‘잘못하는 편’이라는 응답은 30.1%, ‘잘하는 편’이라는 응답은 26.5%였다. ‘매우 잘하고 있다’는 응답은 7.1%였다. 부산에서도 ‘잘못하고 있다’는 응답이 63%, ‘잘하고 있다’는 잘하고 있다는 응답이 33.1%로, 30%포인트가량 차이가 났다.
[이렇게 조사했습니다]
조선일보·TV조선은 칸타코리아에 의뢰해 지난 27일 서울과 부산의 18세 이상 803명씩 조사했다(표본오차는 95% 신뢰 수준에서 ±3.5%포인트). 두 지역 모두 휴대전화(85%)와 집 전화(15%)를 활용해 실시했다. 표본은 2021년 2월 말 행정안전부 주민등록인구 기준으로 성별·연령별·지역별로 비례 할당 추출했고 인구 비례에 따른 가중치를 부여했다. 서울 조사의 응답률은 25.3%, 부산 조사는 25.2%다(중앙선거여론조사심의위원회 참조).",조선일보
203,2021.04.23,"설훈 “문대통령, 다음 대통령에 짐 안주려 사면 결정할 것”",안준용 기자,"더불어민주당 5선(選) 설훈 의원은 23일 라디오에서 이명박·박근혜 전 대통령 사면과 관련해 “문재인 대통령도 부담이지만, 아마 대통령 임기 전에는 다음 대통령에게 짐을 안 주기 위해서 문 대통령이 임기 중 스스로 (사면을) 결정할 것 아닌가 생각한다”고 했다. 다만 “개인적 생각이고 여론의 추이를 봐야 할 것”이라고 했다.
설 의원은 이날 “전직 대통령 두 사람이나 감옥에 있는 건 좋은 일이 절대 아니다”라면서 이같이 말했다. 그러면서 “사면이 대통령 고유 권한이니 대통령이 결정한다고 해도 국민들이 어떤 시각으로 보고 있느냐가 중요하다”고도 했다.
진행자가 거듭 ‘여론의 추이를 봐야겠지만 임기 안에는 사면을 할 가능성이 높다고 전망하는 것이냐’고 묻자, 설 의원은 “그렇게 생각한다. 개인적인 생각”이라고 했다.
그는 민주당 윤호중 원내대표가 전날 국립서울현충원 방명록에 ‘박원순·오거돈 피해자’에게 사과글을 적은 것과 관련해선 “순국선열을 모신 자리와 부산·서울의 피해자들에 대한 부분은 분리해서 하는 것이 맞는데, 그것을 혼동했다”며 “문제는 부산의 피해자가 강하게 반발했기 때문에 그 부분은 다시 또 죄송하다는 얘기를 해야 할 것 같다”고 했다.
그러면서 “판단을 잘못했다는 부분은 틀리지 않는 것 같다”며 “(윤 원내대표의 사과에 대해서도) 진정한 사과를 해야 하는 것 아니냐는 생각을 한다”고 했다.",조선일보
215,2021.04.13,"박완주 “부동산 정책 개선, 대통령에 직접 건의”",노석조 기자,"오는 16일 열리는 더불어민주당 원내대표 선거가 박완주(3선)·윤호중(4선) 후보 양자 대결로 치러진다. 민주당 원내대표 선거일은 원래 5월 중순이었지만, 4·7 서울·부산시장 보궐선거 참패로 당 지도부가 총사퇴하면서 한 달 앞당겨졌다. 박완주(55·충남 천안을) 의원은 12일 본지 인터뷰에서 “민주당의 실패는 문재인 정부의 실패”라면서 “원내대표가 되면 부동산 등 각종 정책을 재검토해 문재인 대통령에게 직접 개선점을 건의하겠다”고 말했다. 당·정 협의를 통해 생생한 민심을 대통령에게 전달되도록 하겠다는 것이다. 이어 “부동산 문제는 피해갈 수 없다”며 “정책이 옳았다면 그렇게 보궐선거에서 완패를 했겠느냐”고 했다. 그는 “정책을 수정해야 되고 총점검 하지 않으면 대선도 쉽지 않다”며 “우리가 (정책 실패를) 지운다고 지워지느냐”며 “민심에 맞게 정책을 조정하는게 정치”라고 했다.
박 의원은 선거 패인과 관련 “작년 총선에서 국민이 여당에 힘을 실어줬는데도 여당이 민생·개혁 과제 어느 하나 제대로 못 한 탓이 크다”며 “거기에 ‘내로남불’ 행태까지 보이자 공정에 민감한 청년과 국민이 분노를 표출한 것”이라고 말했다. 그는 “이번 선거는 ‘민주당다움’을 잃은 민주당에 대한 유권자의 심판이었다”고 했다. 박 의원은 성균관대 부총학생회장 출신으로 민주당 수석대변인, 최고위원을 지냈다.
박 의원은 “그간 당·정·청(黨政靑)이 민심을 제대로 못 읽었다”면서 부동산 등 정책 개선점을 문 대통령에게 직접 건의하겠다고 했다. 그러면서 “당 주도의 실질적 당정청 관계를 정립하겠다”며 “특히 청와대가 당의 목소리를 좀 더 경청하도록 하겠다”고 했다.
그는 최근 민주당 초선 의원이 이번 선거 패인으로 ‘조국 사태’를 꼽은 데 대해 “사실 여부를 떠나 자녀 관련 입시 비리 문제가 불거진 것 자체가 국민을 허탈하게 했다”고 했다. 이어 “재판 중이기는 하지만, ‘조국 사태'를 아무것도 아니라는 듯이 할수는 없다”며 “그렇게하면 우리만 눈을 가리는 것이지, 국민들은 기대했던 부분에 있어서 충격을 받으셨을 것”이라고 했다.
국민의힘 하태경 의원은 이날 “민주당이 반성한다면 야당 몫 상임위원장을 돌려달라”고 요구했다. 이와 관련 박 의원은 “지난 1년간 사라진 정치를 되살려야 한다”며 “국회 부의장 선출, 그리고 법사위를 포함한 상임위 배분 문제를 해결하도록 야당과 대화하겠다”고 했다. 그는 “지난 1년 당·정·청 협의가 민심에 부합했는지, 당내 협의는 충분했는지 뒤돌아봐야 한다”고 했다. 그러면서 “집권 여당답게 원칙은 지키되 야당과 함께하겠다”며 “국민이 바라는 21대 국회 모습은 협치”라고 말했다.
박 의원은 경쟁자인 윤호중 의원과의 차별점으로 ‘소통'을 꼽았다. 그는 “야당과 당내 소통하는 부분에 있어서는 윤 의원 보다 훨씬 잘할수 있다”고 했다.
",조선일보
217,2021.04.02,"文대통령, 삼청동 주민센터 찾아 서울시장 사전투표",김승재 기자,"문재인 대통령과 김정숙 여사가 2일 서울 종로구 삼청동 주민센터를 찾아 4·7 서울시장 보궐선거 사전투표를 했다.
문 대통령은 투표를 마친 후 안영미 삼청동장에게 “사전투표 많이들 와서 하는 편이냐”고 물었다. 안 삼청동장은 “이 시간대 치고 많은 편”이라고 답했다. 이에 문 대통령은 “수고하셨습니다”라고 말하고 사전투표소를 떠났다.
문 대통령은 2018년 6월 지방선거, 지난해 4월 총선에서도 이곳을 찾아 사전투표를 했었다.",조선일보
219,2021.03.26,"유승민 “文대통령, ‘북한 소행’이라는 한마디만 해달라”",오경묵 기자,"유승민 전 국민의힘 의원은 ‘서해수호의 날’인 26일 문재인 대통령을 향해 “‘북한의 소행'이라는 한마디만 분명히 하시라”라고 했다.
유 전 의원은 이날 오전 페이스북에 이 같은 제목의 글을 올렸다. 그는 “몸과 마음을 깨끗이 하고 대전현충원으로 출발한다”며 “흰 셔츠에 검은색 타이를 매면서 슬프기도 했지만, 영웅들의 숨소리를 들으러 간다는 마음에 그들이 누워있는 묘소 앞에 빨리 가고 싶은 마음”이라고 했다.
유 전 의원은 “서해의 영웅들이 전사하면서 사랑하는 엄마 아빠, 아내와 자식, 형제와 누이, 그리고 살아남은 우리들에게 하고 싶던 말들과 그들의 생각들을 우리는 소중히 기억해야 한다”고 했다. 이어 “고(故) 민평기 상사의 어머니 윤청자 여사께서는 지난해 서해수호의 날 기념식에서 분향하는 문재인 대통령에게 다가가 ‘이게 북한 소행인가, 누구 소행인가 말씀 좀 해주세요. 그런디요. 여적지 북한 지시라고 진실로 해본 적이 없다. 이 늙은이 한 좀 풀어주세요’라고 물었다”고 했다. 민평기 상사는 천안함 46용사 중 한 명이다.
유 전 의원은 “문재인 대통령의 답은 ‘정부의 입장은 같습니다’ 이것뿐이었다”며 “그날 대통령의 기념사에는 ‘북한의 소행’이라는 말도, 심지어 ‘북한’이라는 단어조차 없었다”고 했다.
이어 “몇 년 전 공주 시골 마을에 사시는 윤청자 어머니를 찾아뵈었다. 고 민 상사의 아버님은 병환으로 누워계셨는데 결국 아들의 곁으로 떠나셨다”고 했다.
유 전 의원은 “문재인 대통령에게 부탁한다”며 “‘늙은이의 한'을 풀어드리기 위해서라도 오늘 기념사에서 ‘분명한 북한의 소행’이라고 한마디만 해주시라고”라고 했다.
유 전 의원은 지난 22일 ‘전사한 영웅들 추모도 못하게 막는 문재인 정권’이라는 글을 올렸다. 올해 서해수호의 날 행사에 참석할 수 없다는 통보를 받았다고 했다. 그는 “이유는 재보궐선거를 앞둔 군이 정치적 중립을 지키기 위해 저 같은 정치인은 참석하지 못하도록 국방부가 지침을 하달했기 때문”이라고 했다. 이어 “국방부 장관이 권력의 눈치나 보고 비위나 맞추려니 이런 한심한 발상을 하는 것”이라며 “전사한 영웅들을 추모하는 일은 여와 야, 보수와 진보를 막론하고 정치인이든 일반시민이든 참석할 수 있도록 문을 활짝 열어야 하지 않겠느냐”고 했다.
이후 국방부가 서해수호의 날 기념식 행사 초청 대상을 각 정당 대표와 국회 정무·국방위원장에서 정부·국방위원회 위원까지로 확대했다. 하지만 유 전 의원은 현역 의원이 아니어서 초청 대상에 포함되지 않았다. 그는 이날 행사 참석 대신 대전현충원의 천안함 46+1용사, 제2연평해전 6용사, 연평도 포격 2용사 묘역을 참배했다.",조선일보
220,2021.04.21,"文, 전직대통령 사면 제안에 “국민 공감대 생각해야”",주형식 기자,"문재인 대통령은 21일 청와대 상춘재에서 4·7 재·보궐선거에서 당선된 오세훈 서울시장과 박형준 부산시장과 오찬을 함께 했다. 문 대통령이 제안하고 두 시장이 응해 성사된 첫 대면 만남이다. 문 대통령이 야당 인사만을 초청해 오찬하는 것은 이례적인 일로 평가된다.
비공개로 이어진 오찬에서는 코로나 바이러스 사태, 부동산 문제, 민생경제 회복 등 서울시·부산시의 주요 현안에 대한 의견이 오간 것으로 전해졌다. 메뉴는 호박죽, 밥, 소고기 뭇국이었다.
이날 박형준 부산시장은 문 대통령에게 “전직 대통령은 최고 시민이라고 할 수 있는데 지금 저렇게 계셔서 마음 아프다”며 “오늘 저희 두 사람 불러주셨듯이 큰 통합 제고해주시길 부탁드린다”고 했다. 사실상 이명박, 박근혜 전 대통령의 사면을 제안한 것이다.
이에 문 대통령은 “두 분이 수감돼 있는 일은 가슴 아픈 일이다. 두분 다 고령이고 건강도 안 좋다고 해서 안타깝다”고 했다. 그러면서 “그러나 이 문제는 국민 공감대를 생각하지 않을 수 없고, 국민 통합에 도움이 되도록 작용이 돼야 한다”고 밝혔다.
오세훈 서울시장은 서울시의 재건축, 재개발 문제에 대한 해결을 요청했다. 오 시장은 “안전 진단을 강화했는데 재건축 원천 봉쇄효과를 낳고 있다. 취임 이후 한 군데 가봤는데 여의도 시범아파트는 건축된지 50년된 아파트”라며 “살 만해보이지만 들어가보면 폐허화돼 있다. 그런데 주변 집값 우려로 (재건축을) 막고 있다”고 지적했다.
이에 문 대통령은 “입주자들이 쉽게 재건축을 할 수 있게 하면 아파트 가격 상승을 부추길 수 있고 부동산 이익을 위해서 멀쩡한 아파트들을 재건축하려고 할 수 있다. 그러면 낭비 아니냐”고 했다.
또 오 시장이 “2032년 서울-평양 올림픽 추진했는데, 포기해야 하는거냐”고 묻자, 문 대통령은 “결론부터 말하면 아직 포기하기엔 이르다”고 했다. 문 대통령은 “바흐 IOC(국제올림픽위원회) 위원장 생각은 북한이 불참한다고 했지만, 북한 경험을 보면 막판까지 기다려야 하는 거 아니냐”며 “막판에 몰려서 할 수도 있기 때문에 물건너간 상태는 아니다라고 생각한다”고 했다. 또 “도쿄올림픽에 최종 불참하면 사실상 어려운것이지만 아직 북한 최종 판단을 좀 봐야 한다. 여지가 남았다”고 했다.
문 대통령은 백신 수급 불안 논란에 대해선 “각별히 노력하고 있다”고 했다. 문 대통령은 “11월 집단면역 될 거라고 보지만 1200만명 플러스 알파 접종할 수 있을 걸로 보고 있다”며 “초반에는 신중하게 접근했는데 이제는 속도감있게 접종하자, 시스템을 좀 바꾸자”라고 강조했다. 그러면서 “질병청이 명단 정해서 지자체에 통보했는데 지자체가 자율성을 갖고 선정하고 방역당국은 물량을 공급하는 식으로 해야한다”며 “백신 수급 불안보다는, 갖고 있는 백신을 속도감있게 하지 못하는 게 문제이니 두 시장이 협조했으면 좋겠다”고 당부했다.
한편 문 대통령은 최근 정치권에서 코로나 방역을 전담하는 방역기획관에 기모란 국립암센터 교수를 임명한 것을 두고 논란이 불거진 것에 대해서도 언급했다. 기획관의 남편인 이재영 전 대외경제정책연구원장은 지난해 총선에서 민주당 후보로 경남 양산갑에 출마했다가 낙선했다. 이런 점을 들어 야당에선 “친정권 인사에게 방역 총괄을 시키면 어떻게 국민들이 믿고 정부 정책을 따르겠냐”고 비판한 바 있다.
문 대통령은 이 같은 논란에 대해 “유명희는 야당 국회의원으로 있는데 전혀 신경쓰지 않는다. 문병호 전 의원 배우자고 대법관이 됐다”며 “김부겸 내정자 큰 처남이 이영훈 (전 서울대) 교수다. 전혀 문제라고 생각하지 않는다”고 했다.",조선일보
232,2021.04.16,바이든 나서자 자극받았나… 文대통령 “반도체 세계 1위 지켜야”,김아진 기자,"문재인 대통령은 15일 “지금 세계가 맞이하고 있는 ‘반도체 수퍼 사이클’을 새로운 도약의 계기로 삼아 종합 반도체 강국 도약을 강력히 지원하겠다”고 말했다.
문 대통령은 이날 청와대 확대경제장관회의에서 “지금 자국 중심으로 글로벌 공급망을 재편하려는 움직임을 보이고 있고, 그 움직임이 가장 뚜렷한 업종은 반도체”라며 “세계 1위를 지키고 격차를 벌리기 위한 다각도의 지원 방안을 수립할 것”이라고 했다. 그러면서 “반도체 산업은 우리 경제의 현재와 미래가 걸린 핵심 국가 전략 산업”이라며 “글로벌 반도체 공급망을 우리가 계속 주도해 나가야 한다”고 했다. 조 바이든 미국 대통령은 최근 백악관에서 ‘반도체 화상회의'를 갖고 삼성전자 등 반도체 기업들의 미국 내 투자를 압박했다. 미국의 중국 견제 경제 전략을 두고 한·미가 서로 이해가 상충할 수 있는 상황에서 ‘한국 주도’ 방침을 밝힌 것이다.
이날 청와대 회의에는 이정배 삼성전자 사장, 이석희 SK하이닉스 대표이사 사장, 공영운 현대자동차 사장 등 경제계 인사들이 참석했다. 문 대통령은 “기업 투자를 촉진하고 수출 경쟁력을 높여 위기 극복은 물론, 위기 이후의 미래에 대비하겠다”며 “거센 변화의 파고를 이겨내고 기회를 선점하기 위해 기업과 정부가 한 몸이 되어야 할 것”이라고 했다. 경제계에서는 세계 산업계의 격변 국면에서 정부의 전략 부족을 지적하는 목소리가 나오는 상황이다.
문 대통령은 자동차 산업에 대해 “전기차 시장 확대로 이차전지에 대한 수요가 급격히 늘고 있다”며 “우리의 소형 배터리 기술력은 세계 최고다. 배터리는 우리에게 제2의 반도체와 같다. 글로벌 배터리 시장의 주도권을 확보하기 위한 종합적인 지원 전략을 세울 것”이라고 했다. 이어 “최근 차량용 반도체 수급 부족에 대해서도 정부는 기업들과 협력하며 물량 확보에 최선을 다하고 있다”면서 “반도체와 자동차 업계의 동맹을 통해 국산화율을 높여 나가겠다”고 했다.
문 대통령은 “정부와 산업계의 협력으로 포용적 회복과 선도형 경제로의 전환을 이끌 것”이라며 관계 부처에 업계와의 소통 강화, 업종별 맞춤형 대책 마련, 과도한 규제 완화, 투자에 대한 세제 인센티브 개선 등을 주문했다. 그러면서 “저도 기업의 투자 현장을 계속 방문할 것”이라고 했다. 문 대통령은 최근 이호승 정책실장 등 청와대 참모진에게 “기업인들과의 소통을 늘리라”고 지시했다.
문 대통령은 또 “방역 상황과 경기 여건을 면밀하게 점검하면서, 경기 반등과 모든 국민이 함께 누리는 포용적 회복을 위해 확장적 재정 기조를 유지하며 필요한 정책 수단을 계속 강구하겠다”며 “방역이 안정되는 대로 과감한 소비 활성화 방안도 준비할 것”이라고 했다.",조선일보
249,2021.03.24,"文대통령의 백신 후기 “제가 맞아보니, 안심해도 됩니다”",오경묵 기자,"문재인 대통령이 아스트라제네카(AZ) 코로나 백신을 맞은 지 하루 지나 후기를 올렸다. 문 대통령은 큰 문제가 없었다며 “백신의 안전성에 대한 논란은 끝내주시기 바란다”고 했다.
문 대통령은 24일 오후 페이스북에 “백신 접종, 제가 맞아보니 안심해도 된다”는 글을 올렸다. 문 대통령은 “주의를 기울여야 하는 시간이 더 남아있긴 하다. 하지만 만 하루와 7시간이 지난 지금까지 별 탈이 없었다”고 했다. 문 대통령은 전날인 23일 서울 종로구 보건소에서 코로나 백신을 접종받았다.
문 대통령은 “어제(23일) 밤 늦게 미열이 있었는데, 머리가 아프거나 불편한 정도는 아니었지만 대비 차원에서 해열진통제를 먹고 잤더니 아침에는 개운해졌다”며 “평소 고혈압인데, 혈압에도 아무 영향이 없는 듯 하다”고 했다.
그러면서 “아내(영부인 김정숙 여사)는 독감 접종에도 부작용을 좀 겪는 편인데, 이번에는 저처럼 밤에 미열이 있는 정도였고 오히려 독감 접종보다 더 가벼웠다고 한다”며 “함께 접종받은 11명 모두 아무 이상이 없거나 가벼운 미열이나 뻐근함 정도가 있었다는 것이 전부”라고 했다.
문 대통령은 “사람에 따라서 증상이 심한 분들도 있습니다만, 면역이 형성되는 과정이라고 하니 너무 걱정하지 않으셔도 될 것”이라고 썼다. 그러면서 “이제 백신의 안전성에 대한 논란은 끝내주시기 바란다”며 “전 세계가 공인하는 백신의 안전성을 (가지고) 논란하는 것은 아무에게도 도움이 되지 않는다. 오히려 더 많은 사람이 백신을 접종받을 수 있도록 국민들께서 적극 협조해 주시기 바란다”고 했다.
문 대통령의 백신 접종을 놓고 일각에서 ‘백신 바꿔치기’ 의혹이 일고 있는 가운데 이런 의혹을 불식시키기 위해 문 대통령이 직접 나섰다는 관측이 나온다.
녹화 방송으로 공개된 문 대통령의 백신 접종 장면을 보면 간호사가 주사기를 들고 AZ 백신에서 접종할 백신을 추출(분주)한 뒤 백신과 뚜껑을 뺀 주사기를 들고 파티션(가림막) 뒤로 갔다가 다시 나와 대통령에게 접종했다. 대통령에게 접종하기 직전 주사기를 보면 뚜껑이 씌워져 있어 ‘리캡’ 논란이 일었다. 주사기 캡을 열고 백신을 추출했는데, 굳이 뚜껑을 씌울 필요가 있었느냐는 지적과 함께 “주사기를 바꿔친 것 아니냐”는 주장도 나온다.
아스트라제네카 백신을 아예 추출하지 않았다는 의혹도 제기됐다. 한 유튜버는 “백신 접종 장면을 보면 병에서 백신을 추출한 뒤 파티션 뒤로 가져가는 순간 캡이 씌워져 있는 것을 확인할 수 있다”며 관련 캡처 영상을 올렸다.
이와 관련해 질병관리청은 “접종 준비 시간동안 주사기 바늘이 오염되는 것을 방지하기 위한 것”이라고 해명했다. 접종 장면을 공개하기 위한 촬영이 이뤄지면서 접종에 시간이 걸리자 주삿바늘이 오염되는 것을 막기 위해 캡을 씌웠다는 것이다.
질병관리청은 이 같은 주장을 담은 인터넷 게시글에 대해 불안과 혼란을 야기할 수 있다고 보고 경찰청에 수사를 의뢰했다. 대구지방경찰청은 이와 관련한 내사(內査)에 착수했다. 내사는 수사의 이전 단계로, 내사 과정에서 범죄 혐의가 드러나면 수사로 전환된다.",조선일보
262,2021.03.26,文대통령 지지율 34% 또 최저… “야당 당선돼야” 57%,김승재 기자,"문재인 대통령 지지율이 취임 후 최저치인 34%를 기록했다.
한국갤럽이 26일 발표한 여론조사에서 대통령 직무 수행 평가에 대한 긍정률은 34%로 나타났다. 문 대통령 취임 이후 갤럽 조사에서 나타난 최저치다. 부정률은 59%로 역대 최고치였다.
지난주 조사보다 직무 긍정률이 3%포인트 하락했고, 부정률은 4%포인트 올라 지난해 12월부터 4개월 가까이 머물던 범위(긍정률 37~40%, 부정률 50~55%)를 벗어났다.
연령대 별로 보면 긍정률은 40대(49%)에서, 부정률은 60대 이상(69%)에서 가장 높게 나타났다.
직무 수행 부정 평가의 이유로는 ‘부동산 정책’(34%), ‘경제/민생 문제 해결 부족’(8%), ‘공정하지 못함/내로남불’, ‘전반적으로 부족하다’(각 6%), ‘독단적/일방적/편파적’, ‘코로나19 대처 미흡’(각 4%) 등으로 나타났다.
정당 지지도는 더불어민주당 32%, 국민의힘 29%이었다. 현 정부 출범 후 양당의 격차가 최소로 줄어든 수치다. 무당층은 26%였다.
국민의힘 지지도는 최근 5주 연속 상승해 2016년 국정농단 사태 본격화 이후 국민의힘(전신 새누리당, 자유한국당, 미래통합당 포함) 지지도 최고치를 경신했다.
4·7 재보궐선거 결과에 대해선 ‘야당 다수 당선’이 57%, ‘여당 다수 당선’이 33%였다.
지난 23일과 25일 전국 18세 이상 1001명을 대상으로 실시한 이 조사의 표본오차는 ±3.1%포인트(95% 신뢰수준), 응답률은 16%다(중앙선거여론조사심의위원회 참고).",조선일보
271,2021.04.01,"박영선 “대통령에 욕하던 ‘중증’, 오세훈이 그런 증세 아닌가”",김명성 기자,"4·7서울시장 보궐선거에 나선 박영선 더불어민주당 후보는 1일 오세훈 국민의힘 후보의 내곡동 땅 해명과 관련해 “문재인 대통령께 욕하던 그런 상황이 아닌가”라며 공세를 이어갔다. 과거 오 후보의 문 대통령 ‘중증 치매’ 발언을 겨냥한 것으로 보인다.
박 후보는 이날 CBS 라디오 ‘김현정의 뉴스쇼’에 출연해 “문재인 대통령께 욕하던 상황이라면 중증 그거 말하는 건지” 묻자 “더 이상 말씀 안 드리겠다. 하여튼 더 이상 질문하시지 마시라”며 이 같이 말했다.
박 후보는 “오 후보 본인이 내곡동과 관련된 임대주택과 관련된 계획을 브리핑하는 기사도 검색된다”며 “시장으로서 브리핑했는데 의식 속에 없었다고 하면 문제가 심각한 것 아니냐”고 주장했다.
이어 “토론을 해 보니 어느 부분에서 거짓말을 하는지 느낄 수 있을 정도로 표정 변화가 있었다. 오묘한 미소를 지으시더라”고 말했다.
전날에도 박 후보는 TBS라디오 ‘김어준의 뉴스공장’에 출연해 “(TV토론에서) 오 후보에게 측량 현장에 갔었느냐 안 갔느냐는 질문을 했는데, 그때의 얼굴 표정을 보며 ‘이분이 갔었구나’ 확신이 오는 순간이 있었다”며 “‘기억 앞에서 겸손해야 한다'는 말을 했을 때”라고 말한 바 있다.
이에 야권에선 “박 후보가 21세기 시대에 갑자기 궁예의 관심법을 발휘했다”는 비판이 나왔다.",조선일보
