,press,reporter,title,content
380,머니투데이,정진우,"文대통령, 내일 노바백스CEO 접견 ""백신도입 논의"" - 머니투데이","[안동=뉴시스]추상철 기자 =문재인 대통령이 20일 오전 경북 안동시 SK바이오사이언스 공장에서 열린 '코로나19 백신 기업 영상 간담회'에 참석해 노바백스사의 스탠리 에르크 대표이사와 영상 통화를 하고 있다. 2021.01.20. scchoo@newsis.com

문재인 대통령이 방한 중인 스탠리 어크 노바백스사 CEO를 27일 오후 청와대에서 만난다.

박경미 청와대 대변인은 26일 오후 출입기자단에 공지메시지를 통해 ""문 대통령이 내일 오후 3시 청와대에서 노바백스 CEO를 접견할 예정이다""고 밝혔다.

문 대통령은 지난 1월 20일 스탠리 어크 CEO와 영상통화를 한 바 있다.

박 대변인은 ""내일 접견 자리에서 문 대통령은 우리나라와 노바백스사와의 백신 생산 협력 관계 확대 방안에 대해 의견을 교환하고, 신속한 인허가 신청 등 국내 도입 방안을 논의할 예정이다""고 말했다.

이날 접견엔 산업통상자원부 장관, 보건복지부 장관과 SK바이오사이언스 관계자가 배석할 계획이다."
384,머니투데이,이원광,"백혜련 ""백신접종, 시작보다 '끝' 중요…국민불안 꼼꼼히 살핀다"" - 머니투데이","백혜련 더불어민주당 최고위원 후보. / 사진=이기범 기자 /사진=이기범 기자 leekb@

""백신의 목적은 어디까지나 집단면역 형성이며 접종의 시작보다 중요한 것이 '끝'이다.""

더불어민주당 최고위원에 도전하는 백혜련 의원(경기 수원을·재선)이 정부가 추진하는 코로나19(COVID-19) 백신 수급정책의 '수호천사'로 나섰다. 현재 백신 접종이 차질 없이 진행된다며 야당을 향해서도 불필요한 오해를 일으키는 것을 자제해야 한다고 강조한다.

결국 위기 때일수록 '민생'을 우선 챙겨야 한다는 마음으로 돌아간다. '공수처(고위공직자범죄수사처) 산파'로 불렸던 백 의원이나 코로나19와 같은 특수 상황에선 민생 정책이 우선이라는 뜻을 분명히 했다. '5·2 전당대회'를 앞둔 백 의원 이야기를 들어봤다.

━백혜련 ""소모적 논쟁 지양하고 정부 방역전략에 힘 모아야""━
백혜련 의원은 이달 23일 국회 의원회관에서 진행된 머니투데이 더300(the300)과 인터뷰에서 ""소모적 논쟁은 지양하고 정부의 방역전략에 힘을 모아주고 안정적으로 1차 접종이 완료되면 그 이후 사회적 거리두기나 방역대응을 어떻게 할 것인가 등의 건설적 논의를 해야한다""고 밝혔다.

백 의원은 정부의 백신 접종이 당초 발표된 계획대로 진행 중이라는 데 주목했다. 백 의원에 따르면 이달 22일 기준 1분기 접종대상자 약 88만명 중 78만8000명에 대한 1차 접종이 완료됐다. 1분기 접종대상자 기준 접종률은 89.4%, 접종동의자 기준 접종률은 96.1%에 달한다고 백 의원은 강조했다.

백 의원은 ""미국과 이스라엘 등에 비해 백신 접종 속도가 느린 것이 아니냐는 비판이 제기된다고 안다""며 ""그러나 분명한 사실은 당초 정부가 발표한 백신 접종계획이 차질 없이 진행 중이라는 것""이라고 강조했다.

그러면서도 국민들에게 백신 수급상황과 계획을 상세 설명하거나 보고하는 것이 부족했다는 지적에 공감한다고 했다. 최고위원이 되면 국민 불안 해소에 집중하겠다는 취지다. 백 의원은 ""당초 계획보다 더 빨리 집단면역이 달성되기를 바라는 국민 여러분의 마음도 헤아릴 줄 알아야 한다고 생각한다""며 ""국민 불안이 해소될 수 있도록 꼼꼼히 살피고 노력을 다하겠다""고 말했다.

백혜련 더불어민주당 최고위원 후보. / 사진=이기범 기자 /사진=이기범 기자 leekb@
━'공수처 산파' 맹활약 백혜련…""'코로나19' 특수상황, 개혁 외친다고 국민 지지해주실까""━
중수청(중대범죄수사청) 설치 등 향후 검찰개혁 방향을 두고도 백 의원은 ""지금은 국민 삶의 문제를 해결해야 한다""고 잘라말했다. 2011년 이명박 정부의 검찰 중립성 훼손을 비판하며 검사직을 사직한 그다. 이듬해 당시 한명숙 민주통합당 대표 체제에서 '검찰개혁 1호 인사'로 영입됐고 20·21대 국회에서 사법개혁특별위원회와 법제사법위원회 여당 간사직을 맡아 검찰개혁 입법에 앞장섰다. 

2019년 4월 헌정 사상 첫 '전자 입법'으로 공수처법을 발의하며 이른바 '동물국회' 국면을 돌파한 주인공이기도 하다. 그러나 현재 중수청 설치 등은 우선 순위가 아니라는 게 백 의원 설명이다.

백 의원은 ""검찰개혁을 가장 앞장서서 이끌었다""면서도 ""다만 코로나19와 대선정국이라는 특수 상황에서 당연히 민생에 최우선적으로 집중해야 한다""고 말했다. 이어 ""코로나19로 민생이 더욱 안 좋은 상황에서 개혁을 외친다고 국민들이 지지해주실지 의문""이라고 했다.

이어 공수처법과 검경수사권 조정법 안착이 우선 과제라고 밝혔다. 백 의원은 ""이 두 가지는 형사사법체계의 엄청난 변화를 불러일으키는 것""이라며 ""시스템이 제대로 작동되고 안착되도록 후속 조치들을 하는 데 우선 집중해야 한다""고 밝혔다.

백혜련 더불어민주당 최고위원 후보. / 사진=이기범 기자 /사진=이기범 기자 leekb@
━백혜련, '부동산'도 ""국민 삶 부정영향 미친다면 수정 필요…문제는 원칙""━
향후 부동산 정책을 두고 백 의원은 ""단순히 선거에서 패배했기 때문이 아니라 정책이 국민 삶에 부정적 영향을 미친다면 수정은 필요하다고 생각한다""면서도 ""문제는 수정의 원칙을 세우는 것""이라고 말했다. 

이어 ""지금과 같은 상황에서 2030세대는 집을 살 수가 없다""며 ""단순히 공급을 늘린다고 해결될 문제가 아니라 정책 수용성을 실질적으로 높이는 방안을 강구해야 한다""고 밝혔다.

백 의원은 내년 3월 대선을 앞두고 ""변하는 길만이 살 길""이라고 호소했다. 또 혁신으로 지금을 바꾸는 것과 함께 인재 육성으로 인적 쇄신의 기반을 마련해야 한다고 강조했다.

백 의원은 ""민주당 전국 253개 지역위 산하에는 여성위, 청년위, 대학생위, 장애인위 등에서 묵묵히 당을 위해 헌신하는 당원들이 많다""며 ""또 오랜시간 정치 트레이닝(훈련)이 된 당직자와 보좌진들도 있다""고 설명했다. 

이어 ""이들을 키워내고 정치를 할 수 있게 길을 열어줘야 한다""며 ""이들이 당의 현재이자 미래다. '백년 정당'의 초석은 이들을 키우는 것부터 시작해야 한다""고 했다.

백혜련 더불어민주당 최고위원 후보. / 사진=이기범 기자 /사진=이기범 기자 leekb@
━백혜련은 누구━
더불어민주당 최고위원 선거에 출마한 백혜련 의원은 전남 장흥 출신의 재선 의원이다. 1967년 태어나 고려대 사회학과를 졸업했다. 2000년부터 11년간 검사로 재직한 후 2012년 한명숙 당시 민주통합당 대표로부터 '검찰개혁 1호 인사'로 발탁돼 정계 입문했다. 19대 대선 당시 문재인 대통령 후보의 사법개혁특보단장, 20·21대 국회에서 사법개혁특별위원회와 법제사법위원회 여당 간사직을 맡았다."
389,머니투데이,정진우,"文대통령 ""백신 접종에도 방역에 긴장 늦춰선 안돼"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 19일 오후 청와대 여민관에서 열린 수석·보좌관회의에 참석해 발언하고 있다. 2021.04.19. since1999@newsis.com

문재인 대통령이 26일 ""전 세계적으로 백신접종에 속도를 내지만 오히려 코로나 확진자 수는 더욱 늘어나 최고치를 기록하고 있다""며 ""백신 접종에 앞서가는 나라들도 일부 나라를 제외하곤 코로나 재확산의 위기를 겪고 있다""고 밝혔다.

문 대통령은 이날 오후 청와대 여민관에서 수석보좌관회의를 주재하고 ""백신 접종이 되고 있다고 해서 방역에 긴장을 늦춰서는 안된다. 집단면역이 이뤄질 때까지 끝까지 방역에 최선을 다해야 한다""며 이같이 말했다.

문 대통령은 ""우리나라도 다른 나라에 비하면 적은 수위지만 코로나 확산세가 결코 안심할 수 없는 상황이다""며 ""한 가지 안심스러운 것은 고위험군에 대한 백신 접종이 대부분 완료되고 국산 치료제가 활용되고 있는 등 덕분에 위중증 환자 비율과 치명률이 크게 낮아졌다는 점이다""고 강조했다.

그러면서 ""지금 우리나라 코로나 치명률은 주요국 중 가장 낮은 비율이다""며 ""그러나 확진자 수가 더 늘어나고 변이 바이러스가 더해진다면 순식간에 상황 나빠질 수 있다""고 지적했다.

이어 ""지금 방역당국은 방역관리를 강화하면서 백신접종을 빠르게 늘려야하는 이중의 업무 부담을 겪고 있다""며 ""국민들의 적극적인 협력과 참여만이 해결책이다. 정부가 최선을 다하겠지만 국민들께서도 방역 수칙 준수와 백신 접종에 계속해서 협력해 주실 것을 당부드린다""고 덧붙였다."
390,머니투데이,정진우,"文대통령 ""다른 백신에 대해 안전성 등 면밀히 살펴보고 있다"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 19일 오후 청와대 여민관에서 열린 수석·보좌관회의를 주재하고 있다. 2021.04.19. since1999@newsis.com

문재인 대통령이 26일 ""정부는 혹시라도 있을지 모를 백신수급 불안 요인을 대비하고, 접종 속도를 더 높이는 것은 물론 접종대상 연령 확대와 3차 접종이 필요하게 될 경우까지 대비, 범정부 TF를 구성해 백신물량을 추가 확보하는데 행정력과 외교력을 총동원하고 있다""며 "" 그 결과로 나타난 것이 화이자 4000만회분 추가 계약 체결이다""고 밝혔다.

문 대통령은 이날 오후 청와대 여민관에서 수석보좌관회의를 주재하고 ""정부는 앞으로도 모든 필요에 대비해 나갈 것이다. 정부는 이미 확보한 백신 외에 다른 백신에 대해서도 국제 동향과 효과 및 안전성을 면밀히 살펴보고 있다""며 이같이 강조했다.

문 대통령은 ""전 세계적인 백신생산 부족과 백신 개발국의 자국 우선주의 강대국들의 백신 사재기 속에서 우리가 필요한 백신 물량을 확보할 수 있었던 데는 방역 모범국가란 평가와 함께 우리 기업들이 가지고 있는 세계최고 수준의 백신 위탁 생산능력과 특수 주사기 생산 능력 등이 큰 힘이 됐다""며 ""지금 우리 기업들은 세 종류의 백신을 위탁 생산 하고 있는데, 앞으로 더 늘어날 전망이다""며 ""우리가 스스로 백신을 개발하게 될 때까지 백신 확보에 큰 힘이 될 것이다. 국민들도 자신감을 가져주길 바란다""고 강조했다."
391,머니투데이,정진우,"文대통령 ""우리와 형편 다른 나라와 '백신'상황 비교할 것 없어"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 19일 오후 청와대 여민관에서 열린 수석·보좌관회의를 주재하고 있다. 2021.04.19. since1999@newsis.com

문재인 대통령이 26일 ""우리는 우리의 전문가들이 판단한 백신접종 우선순위와 집단 면역의 목표 시기, 접종 계획에 따라 여러 백신을 안배해 필요한 백신 물량을 확보했고, 계약된 시기에 백신을 도입하면서 당초의 계획대로 차질 없이 접종을 진행하고 있다""며 ""우리와 형편이 다른 나라와 비교할 것 없이 우리의 형편에 맞게 계획을 세우고 계획대로 차질없이 실행하는 게 무엇보다 중요하다""고 밝혔다.

문 대통령은 이날 오후 청와대 여민관에서 수석보좌관회의를 주재하고 ""코로나와 같은 감염병의 세계적 대유행은 어느 한 나라가 자국의 문제를 해결한다고 해서 끝나는 것이 아니기 때문에 다른 어떤 문제보다도 국제적인 연대와 협력이 필요한데도 국제정치의 현실은 그렇지 않다""며 이같이 말했다.

문 대통평은 ""여유가 있을 때는 모든 나라가 한 목소리로 연대와 협력을 말했지만 자국의 사정이 급해지자 연합도 국제 공조도 모두 뒷전이 돼 국경 봉쇄와 백신 수급통제, 사재기 등으로 각자 도생에 나서고 있다""고 지적했다.

그러면서 ""우리는 국제적인 연대와 협력을 추구하면서도 그와 같은 냉엄한 국제정치의 현실을 직시해야하고 그럴 때일수록 우리도 내부적으로 단합해 지혜롭게 대응해 나가야한다""고 강조했다."
392,머니투데이,정진우,"[속보]文대통령 ""백신의 정치화로 막연한 불안감 부추기지 말라"" - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 19일 오후 청와대 여민관에서 열린 수석·보좌관회의를 주재하고 있다. 2021.04.19. since1999@newsis.com

문재인 대통령이 26일 ""정부 계획대로 4월말 300만명, 상반기 중으로 1200만명 또는 그 이상의 접종이 시행될지 여부는 조금만 더 지켜보면 알 수 있는 일""이라며 ""그러니 정부 계획대로 되지 않으면 충분히 문제 제기를 할 수 있는 만큼 지금 단계에선 백신 문제를 지나치게 정치화해 백신 수급과 접종에 대해 막연한 불안감을 부추기는 일이 없도록 해주실 것을 당부드린다""고 밝혔다.

문 대통령은 이날 오후 청와대 여민관에서 수석보좌관회의를 주재하고 ""정부는 처음부터 11월 집단면역이란 목표를 분명하게 제시했고 그에 따른 접종 순서와 접종 계획을 밝힌 바 있다""며 이같이 말했다.

문 대통령은 ""더 세부적인 목표로 4월말까지 300만명, 상반기 중 1200만 명의 접종계획도 밝혔다""며 ""정부는 접종 목표의 이행을 자신하고 있고, 내부적으로는 플러스 알파를 더해 4월 말까지와 상반기 중의 접종 인원을 더 늘리고 집단 면역도 더 앞당기려는 목표를 갖고 있다""고 강조했다."
416,머니투데이,세종=,"홍남기 ""올여름 백신접종자에 방역조치 완화"" - 머니투데이","홍남기 국무총리 직무대행(부총리 겸 기획재정부 장관)은 26일 오전 서울 세종로 정부서울청사에서 코로나19 백신 관련 계획 브리핑을 열고 ""올해 여름 전자접종 증명 등을 통해 백신접종자에 대한 방역조치 완화 방안을 검토 중""이라며 ""구체적인 안이 나오는대로 발표할것""이라고 밝혔다."
419,머니투데이,세종=,"홍남기 ""백신 물량 지연 없어…상반기 중 1200만명 접종"" - 머니투데이","홍남기 국무총리 직무대행(부총리 겸 기획재정부 장관)은 26일 오전 서울 세종로 정부서울청사에서 코로나19 백신 관련 계획 브리핑을 열고 ""4월까지 백신물량 지연이 없다""며 ""상반기 중 1200만명 접종이 가능하다""고 밝혔다."
421,머니투데이,세종=,"홍남기 ""9900만명분 백신 물량 확보, 백신불안 사실아냐"" - 머니투데이","홍남기 국무총리 직무대행(부총리 겸 기획재정부 장관)은 26일 오전 서울 세종로 정부서울청사에서 코로나19 백신 관련 계획 브리핑을 열고 ""9900만명분 백신물량을 확보했다""며 ""일각에서 제기한 백신불안은 사실이 아니다""라고 밝혔다."
431,머니투데이,김성진,"윤건영 ""민간 제약회사에 재정투입…백신 독립운동 하자"" - 머니투데이","윤건영 더불어민주당 의원. 2020.10.8/사진제공=뉴스1  

윤건영 더불어민주당 의원은 ""현재 국내 5개사가 코로나19(COVID-19) 백신 임상시험을 하고 있고 치료제도 개발 중인데, 속도가 나지 않는 이유가 뭘까. 결국 돈'이라며 ""백신을 개발하는 것은 민간 제약회사지만, 그들 연구와 개발이 국민의 생명과 직결된다면 재정 투입을 못 할 이유가 없다. 과감한 간접지원도 마찬가지""라고 했다.

윤 의원은 지난 25일 페이스북에 ""NO 마스크와 일상으로 복귀를 위해, 현재의 (백신 수급) 계획이 충분하냐는 문제와 별개로 이참에 우리도 '백신 독립 선언'을 해야 한다""며 ""다양한 바이러스 변이를 고려한다면 단순한 선언에 그칠 게 아니라, 구체적이고 치밀한 '독립운동'으로 나아가야 한다""고 설명했다. 

그는 ""임상실험 3상만을 위해 드는 돈이 2,000억원 이상이라 한다""며 ""개발 주체로선 막대한 돈을 들인 실험이 실패할 수도 있다. 실패해도 다시 도전할 여건은 결국 과감한 재정 투입에서 나온다""고 적었다. 

이어 ""불과 2년 전에 전 국민이 마스크를 끼고 생활한다는 것을 상상이나 했느냐""면서 ""국민의 생명을 위협하는 전염병에 맞선 백신과 치료제 연구 개발보다 더 중요한 자산이 또 있을까""라고 물었다. 

그러면서 ""야당과 일부 언론이 백신으로 국민 불안을 부추기거나 정쟁 수단으로 삼는 것은 하지하책이다. 크고 길게 봐야 한다""며 ""정부·여당도 백신 관련 야당의 협조를 구해야 한다. 백신은 경쟁과 싸움의 대상이 아니""라고 설명했다.

이어 '백신과 치료제 독립운동'에 대해 고민해야 한다. 정부만의 문제는 아니""라며 ""국회도, 언론도, 전문가들도 그 책임에서 자유롭지 않다. 눈앞의 전투만 바라보느라 다가올 더 큰 전쟁 준비를 소홀히 해서는 안 된다""고 강조했다."
460,머니투데이,정진우,"'백신' 추가확보로 한숨 돌린 靑 ""11월 집단면역에 총력"" - 머니투데이","[서울=뉴시스]추상철 기자 = 문재인 대통령이 12일 오후 청와대 여민관에서 열린 '코로나19 대응 특별방역 점검회의'를 주재하고 있다. 2021.04.12. scchoo@newsis.com

""더 빠른 접종을 위해 백신 물량의 추가 확보와 신속한 도입에 행정적, 외교적 역량을 총동원 해 주기 바랍니다. 범부처 협업체계를 본격 가동하여 추가 생산, 추가 구매, 조기 공급 등 모든 방안을 강구해 주기 바랍니다. 11월 집단 면역이란 당초 목표 달성은 물론, 달성 시기를 목표보다 앞당기는 데 총력을 기울이고, 변이 바이러스용 개량 백신과 내년도 이후의 백신 확보도 서둘러야 할 것입니다.""

문재인 대통령은 지난 12일 청와대 여민관에서 '코로나19 대응 특별방역점검회의'를 열고 백신의 추가 확보 등을 주문했다. 범정부 백신 도입 태스크포스(TF)팀장을 맡고 있는 권덕철 보건복지부 장관과 정은경 질병관리청장을 비롯해 청와대 등 관련 부처 공무원들은 백신 추가 확보 등을 위해 백방으로 뛰어다녔다.

12일이 지난 24일 오후 권 장관은 화이자의 코로나19 백신 4000만회분, 즉 2000만명분을 추가로 구매하는 계약을 체결했다고 밝혔다. 이에 따라 올해 계약된 화이자 백신은 총 6600만회분으로, 총 3300만명이 접종할 수 있는 물량을 확보했다.

권 장관은 이미 공급된 175만 회분을 포함해 6월말까지 700만회분이 공급될 예정이고, 5900만회분이 현재까지 공급받던 방식으로 3분기부터 순차적으로 공급될 계획이라고 설명했다.

청와대 관계자들의 말을 종합하면 올해 우리나라가 확보한 코로나19 백신은 총 1억9200만회분, 즉 9900만명분이다. 이는 우리나라 5000만명의 약 2배, 집단면역의 형성을 위한 3600만명의 약 3배에 대한 접종이 가능한 물량이다.

그동안 국민의힘 등 정치권을 중심으로 백신 부족 우려가 많았다. 백신은 순식간에 정쟁의 소재가 됐고, 국민들은 불안해 했다. 정부는 ""백신 확보에 큰 문제가 없다""며 적극 대응했지만, 비난의 화살을 피하진 못했다. 그러나 이번 공급 체결로 백신 부족에 대한 염려는 크게 줄어들었다는 평가다.

권 장관은 ""오는 6월말까지 1200만명 접종은 차질 없이 진행될 것으로 보인다""며 ""6월 말까지 이미 확정된 1809만회분으로 1200만명에 대한 1차 접종이 가능하고, 2차 접종시기가 도래하는 분에 대한 2차 접종도 가능하다""고 강조했다.
 [서울=뉴시스]박영태 기자 = 문재인 대통령이 19일 오후 청와대 여민관에서 열린 수석·보좌관회의를 주재하고 있다. 2021.04.19. since1999@newsis.com
청와대는 한시름 놓은 분위기다. 그동안 백신 부족 우려 탓에 여론이 좋지 않았다. 문 대통령 지지율 하락에도 백신 문제가 영향을 미쳤단 분석이 여권 안팎에서 나왔다.

한국갤럽은 지난 20∼22일 전국 만 18세 이상 1003명에게 '정부가 코로나19 대응을 잘하고 있는지'를 물은 결과 응답자 49%가 '잘못하고 있다'고 답했다고 23일 밝혔다. '잘하고 있다'는 답변은 43%에 그쳤다. 갤럽조사 기준 정부의 코로나19 대응에 대한 부정평가가 긍정평가를 역전한 것은 대구·경북 집단 감염 사태 발생 직후인 작년 2월 말(긍정 41%·부정 51%) 이후 1년 2개월 만이다.

여기서 부정 평가자의 55%가 '백신 확보·공급 문제'를 지적한 점을 눈여겨볼 필요가 있다. 갤럽은 ""부정 평가 이유에서 한 달 전보다 백신 수급 문제 지적이 크게 늘었다""고 설명했다.(이번 조사는 휴대전화 RDD 표본 프레임에서 표본을 무작위 추출(집전화 RDD 15% 포함)해 전화조사원 인터뷰 방식으로 진행됐다. 응답률은 18%, 표본 오차는 95% 신뢰수준에서 ±3.1%포인트다. 자세한 내용은 한국갤럽과 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다)

문 대통령도 이런 상황을 잘 알기 때문에 비공개 회의에서도 백신 문제를 일일이 점검하며 직접 상황을 챙기는 등 총력을 기울였다. 문 대통령은 26일 오후 청와대에서 수석보좌관회의를 주재하면서 이번 백신 추가 확보에 대한 입장과 백신 접종에 속도를 내달라는 주문, 오는 11월 집단면역 반드시 달성 등에 대한 메시지를 낼 전망이다.

청와대 관계자는 ""백신을 두고 그동안 걱정과 우려가 많았지만, 가장 확실한 대답은 맡은 일에 최선을 다하는 것""이라며 ""올해 늦가을인 11월 집단면역이 생기고, 모두가 행복해질 수 있도록 최선을 다할 것""이라고 말했다."
463,머니투데이,박계현,[속보]30세 미만 화이자 백신 접종…부스터샷 접종 가능 - 머니투데이,24일 코로나19 백신 도입 관련 부처 합동 긴급 브리핑
464,머니투데이,박계현,"[속보]정부, 코로나 백신 1억명분 확보…인구 두 배 분량 - 머니투데이",24일 코로나19 백신 도입 관련 부처 합동 긴급 브리핑
496,머니투데이,정진우,"바이든에 '경의'표한 文 대통령, '백신 외교'는 여전히 불투명 - 머니투데이","[서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 발언을 듣고 있다. 2021.04.22. since1999@newsis.com

문재인 대통령이 조 바이든 미국 대통령과 화상으로 먼저 만난 가운데 다음달 열릴 예정인 '한미 정상회담'에서 코로나19(COVID-19) 백신이 주요 의제가 될지 관심이 모아진다. 우리나라가 미국과 '백신 스와프' 가능성을 거론하는 등 백신 협력 의지를 나타냈지만, 미국은 ""백신이 충분치 않다""는 입장이어서 현재로선 불투명한 상황이다. 정치권에선 문 대통령의 '백신 외교'에 차질이 생긴 것 아니냐는 지적이 나온다.

문 대통령은 22일 밤 바이든 대통령 초청으로 '기후정상회의'에 참석해 ""글로벌 리더십을 발휘해주신 바이든 대통령님과 미국 신정부의 노력에 경의를 표한다""며 탄소중립 의지를 밝혔다.

문 대통령은 이날 바이든 대통령 외에도 시진핑 중국 국가주석, 블라디미르 푸틴 러시아 대통령, 스가 요시히데 총리 등 각 국 정상과도 화상으로 만나 인사를 했다. 미국과 러시아 등을 상대로 백신 외교에 나설 채비를 하는 문 대통령으로선 좋은 기회가 됐다.

하지만 전 세계가 코로나19 백신 확보전에 나선 탓에 힘겨운 외교전이 될 것이란 지적이 국민의힘을 중심으로 정치권에서 나온다. 문재인정부가 연일 백신 확보와 공급을 강조하지만 실체가 없다는 비판이다. 

성일종 국민의힘 비상대책위원은 ""문 대통령은 올해 신년 기자회견에서 '접종 시기·집단면역 형성시기를 다른 국가와 비교하면 한국은 오히려 더 빠를 것'이라고 했지만 가짜뉴스였다""며 ""문 대통령은 지난 12일 특별방역점검회의에서 '노바백스 백신 완제품이 출시되는 6월부터 3분기까지 2000만 도스를 우리 국민을 위해 공급할 예정'이라고 했지만 가짜뉴스였다""고 비판했다.

 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 조 바이든 미국 대통령의 발언을 듣고 있다. 2021.04.22. since1999@newsis.com
특히 우리나라의 상반기 주력 백신인 아스트라제네카(AZ)의 혈전 논란과 더불어 미국이 3차 접종(부스터샷)에 나서면서 화이자·모더나 백신 수요가 폭증하는 등 좋지 않은 상황이 벌어지고 있다.

정부는 이달 말까지 300만명이 접종하고, 6월 말까지 1200만명이 접종하는 등 오는 11월이면 집단면역이 형성될 것이라고 밝혔지만 현실은 녹록지 않다. 각종 논란으로 AZ접종을 꺼리는 국민이 늘어날 우려가 큰 상황에서 기존 백신 수급 상황도 안심할 수 없다는 지적이 나온다.

여론도 좋지 않다. 한국갤럽은 지난 20∼22일 전국 만 18세 이상 1003명에게 '정부가 코로나19 대응을 잘하고 있는지'를 물은 결과 응답자 49%가 '잘못하고 있다'고 답했다고 23일 밝혔다. '잘하고 있다'는 답변은 43%에 그쳤다. 갤럽조사 기준 정부의 코로나19 대응에 대한 부정평가가 긍정평가를 역전한 것은 대구·경북 집단 감염 사태 발생 직후인 작년 2월 말(긍정 41%·부정 51%) 이후 1년 2개월 만이다.

여기서 부정 평가자의 55%가 '백신 확보·공급 문제'를 지적한 점을 눈여겨볼 필요가 있다. 갤럽은 ""부정 평가 이유에서 한 달 전보다 백신 수급 문제 지적이 크게 늘었다""고 설명했다.(이번 조사는 휴대전화 RDD 표본 프레임에서 표본을 무작위 추출(집전화 RDD 15% 포함)해 전화조사원 인터뷰 방식으로 진행됐다. 응답률은 18%, 표본 오차는 95% 신뢰수준에서 ±3.1%포인트다. 자세한 내용은 한국갤럽과 중앙선거여론조사심의위원회 홈페이지를 참조하면 된다)

문 대통령도 이런 상황을 잘 알기 때문에 비공개 회의에서도 백신 문제를 일일이 점검하며 직접 상황을 챙기고 있는 등 총력을 기울이고 있다. 문 대통령은 독일 등 유럽에서 수입한다고 밝힌 러시아산 백신 '스푸트니크 V'와 관련해 차후 상황을 대비하는 차원에서 가능성을 점검하라고 지시했고, 식약처도 정보 수집에 나섰다.

 [서울=뉴시스]박영태 기자 = 문재인 대통령이 22일 청와대 상춘재에서 화상으로 열린 기후정상회의에 참석해 발언하고 있다. 2021.04.22. since1999@newsis.com
일각에선 우리가 원하는 백신과 미국이 원하는 반도체 투자를 맞교환하자는 의견이 나오면서 구속 수감 중인 이재용 삼성전자 부회장의 사면론까지 언급되고 있다.

청와대 관계자는 ""청와대에서도 백신 문제를 해결하기 위해 노력하고 있다""며 ""국가안전보장회의 상임위원들이 회의를 열고 글로벌 백신 공급 상황을 면밀히 점검하는 등 백신 물량의 추가 확보와 신속한 도입을 위해 외교적 노력을 하고 있다""고 강조했다.

한편 청와대는 23일 한미정상회담이 연기될 수도 있다는 일부 언론 보도에 대해 ""전혀 사실이 아니다""고 밝혔다. 박경미 청와대 대변인은 이날 오전 출입기자단에 공지 메시지를 통해 ""한미정상회담 연기설은 전혀 사실이 아니다""며 ""한미 양국은 5월 후반기 중 상호 편리한 시기를 조율중이다""고 강조했다. 그러면서 ""한미정상회담 날짜가 확정되면 발표할 것""이라며 ""근거없는 추측 보도에 유감을 표한다""고 했다.

조선일보는 이날 청와대가 문재인 대통령과 조 바이든 대통령의 첫 정상회담을 5월 하순에 개최한다고 밝혔지만, 아직 구체적 일정과 의제를 공개하지 않고 있다며 연기설을 보도했다."
