,date,title,reporter,content,press
650,2021-02-26,이재명 “기본소득이 우파 정책? 신자유주의 극복하는 수정주의!”,노지원 기자 zone@hani.co.kr,"이재명 경기도지사가 그의 기본소득 주장을 비판한 최문순 강원도지사를 향해 “민생과 경제가 중요하지 좌파면 어떻고 우파면 어떻느냐”고 반박했다.
이 지사는 26일 자신의 페이스북에 최 지사를 겨냥한 글을 올려 “지사님의 관심과 비판에 감사”드린다면서도 “좌파냐 우파냐가 아니라 민생과 경제를 개선하는데 유효적절하냐를 기준으로 기본소득을 봐 주시면 좋겠다”고 말했다. 앞서 최 지사는 이 지사의 ‘기본소득’ 주장에 대해 “우파들의 정책이다. 신자유주의의 거대한 속임수”라며 “인공지능을 활용한 자동화 생산 등을 통해 결국 우리의 직장을 없애고 그걸 이용해 기본소득을 준다는 것”이라고 비판했는데, 이 지사가 이에 다시 반박을 내놓은 것이다.
이 지사는 “저도 최문순 지사님과 마찬가지로 기존 복지는 더욱 강화되어야 하고 증세로 기본소득 재원을 마련하자는 것이므로 이는 신자유주의가 아니라 신자유주의를 극복하는 수정주의에 가깝다”면서 “기존 복지를 통폐합해 작은 정부로 가려는 우파적 입장에 못지 않게 복지의 획기적 확대로서 접근하는 좌파적 기본소득론도 존재한다. 또한 자본주의의 지속발전 수단으로 기본소득에 접근하는 실리콘밸리의 빌게이츠 같은 성공한 자본주의자들의 입장도 있다”고 했다. 덧붙여 “4차산업혁명이 가져올 일자리 소멸과 구조적 저성장을 방지하고, 국민의 경제적 기본권과 지속성장을 담보하며 가계지원으로 소득양극화를 동시에 극복하자는 것이므로 제 주장에는 좌파 우파 요소가 모두 들어있”다고 설명하기도 했다. 
특히 이 지사는 자신의 기본소득 정책에 대해 “지역화폐형 기본소득은 가계소득지원으로 양극화를 완화하고 소비진작을 통해 경제의 지속성장을 가능하게 하는, 4차 산업혁명 시대에 피할 수 없는 복지적 경제정책”이라며 “저복지-저부담 국가로서 고부담-고복지를 향해 가야하는 대한민국은 증세를 통해 기존복지 폐지가 아닌 복지확대와 기본소득 도입을 동시에 추진할 수 있고, 또 그래야만 한다”고 말했다. 이어 “빈자만을 위한 복지확대를 위해 혜택도 못받는 중산층과 부자들이 증세에 동의할 리가 없지 않겠느냐”고 덧붙였다.
이 지사는 괴테의 ‘파우스트’에 나오는 구절을 인용해 “‘모든 이론은 회색이고, 영원한 것은 저 푸른 생명의 나무’라는 말처럼, 이론은 현실의 그림자일 뿐”이라며 “가성비와 효율성 높은 정책이면 그게 양파든 무파든 저는 개의치 않는다”고 했다. ",hankyoreh
690,2021-01-19,민주당 재난지원금 속도조절 요청에도 이재명쪽 “고심중…설 이전 지급 유력”,노지원 김기성 기자 zone@hani.co.kr,"경기도의 재난지원금 지급 여부가 더불어민주당 내 민감한 정치 이슈로 점점 떠오르고 있다.
더불어민주당은 경기도민 모두에게 10만원의 지역화폐를 지급하려는 이 지사에게 ‘지방자치단체의 자율권을 존중하지만 정부의 방역 상황을 충분히 고려해야 한다’는 취지의 공식 입장을 전달한 것으로 19일 전해진다. 이 지사 쪽은 “당의 의견을 존중한다”는 뜻을 밝혔지만, 실제 지급 여부에 대해서는 명확한 답을 하지 않았다.
홍익표 정책위의장은 전날인 18일 이 지사에게 직접 전화를 걸어 당의 이런 공식 입장을 전달했다. 이 지사 쪽은 다음날인 19일 ‘재난기본소득 관련 당 공식 입장에 대한 이재명 지사 쪽 입장’을 내어 “당의 의견을 존중하며, 방역 상황을 충분히 감안해 재난기본소득의 집행 시기와 지급 대상, 수단 등을 결정하겠다”고 밝혔다.
민주당이 ‘방역 상황을 고려해달라’고 한 것은 여전히 코로나19 신규 확진자가 하루 300명 이상 발생하는 것을 염두에 둔 것이다. 또 지방자치단체마다 동원할 재정 여력에도 차이가 있는 만큼 지역별 형평성을 고려해야 한다는 의견도 나왔다. 무엇보다 정부가 전국민 대상 재난지원금 지급보다 피해를 입은 이들에게 집중지원 하는 방식을 택했는데, 개별 지자체에서 다른 움직임을 보이는 것에 대한 부담이 크다. 더욱이 이 지사는 유력 대선 후보여서 정치적 해석이 더해진다. 이 때문에 당 지도부 회의에선 이 지사에게 ‘지금 지급을 할 때가 아니다’라고 명확히 뜻을 전해야 한다는 주장도 나온 것으로 전해졌다.
그러나 경기도 관계자는 이날 “당 요구 때문에 고심 중이지만, 설 전 지급이 유력하다”며 “지사의 결심만 남은 상태”라고 말했다.",hankyoreh
696,2021-01-17,이재명 “민주당에 재난지원금 관련 공식입장 요청…당론 따를 것”,정환봉 기자 bonge@hani.co.kr,"이재명 경기도지사가 더불어민주당에 지방정부의 재난지원금 지급 여부 및 방식 등에 대한 공식 입장을 요청했다고 17일 밝혔다. 
이 지사는 이날 자신의 페이스북에 “재난지원금을 둘러싼 민주당 내 활발한 논의 또한 자연스러운 일이고, 당론이 정해지지 않는 한 자유로운 토론과 입장개진, 자치정부의 자율적 정책 결정과 집행은 존중되어야 한다”며 “당원의 한사람으로서 당에 지방정부의 재난지원금 지급 여부, 지급방식, 지급대상, 지급 시기 등에 대한 당의 공식입장을 요청했고, 당 지도부에서 이를 받아들여 신속히 입장을 정리해주시기로 했다”고 적었다. 이 지사는 설 연휴 이전에 경기도 차원의 2차 재난기본소득 10만원을 3개월이 지나면 소멸하는 지역 화폐나 신용카드 포인트로 보편 지급할 계획이다. 하지만 민주당 내에서는 경기도의 재난기본소득 지급이 방역에 혼선을 줄 수 있다며 반대하는 주장이 나오기도 했다. 
이 지사는 이같은 분위기를 의식한 듯 “당내 논의에 따라 합리적인 당론이 정해지면 경기도 정책 결정과 집행과정에 충분히 반영할 것”이라며 “내일(18일) 예정했던 재난지원금 관련 기자회견 취소는 당의 의사결정과정에 대한 당연한 존중의 결과다. 또한 경기도의 기자회견 일정이 확정된 후 공개된 문재인 대통령님의 신년기자회견에 집중하는 것도 중요한 일이다”고 밝혔다. 경기도는 애초 18일 2차 재난기본소득 지급 계획을 발표하려고 했으나, 이날 기자회견을 연기했다. 
또 이 지사는 “당내 정책경쟁과 당원 간 토론을 분열과 갈등으로 규정하고 갈라치기 하는 어떤 정략적 시도도 결코 성공할 수 없을 것으로 생각한다”며 재난기본소득을 둘러 싼 논쟁이 당내 갈등이 아니라는 점을 거듭 강조했다. ",hankyoreh
718,2021-04-21,이재명 “스푸트니크 백신도 선택지에 놓고 도입 논의해야”,송채경화 서혜미 기자 khsong@hani.co.kr,"이재명 경기도 지사가 러시아에서 개발한 코로나19 백신 ‘스푸트니크브이(V)’를 국내에 들여올 가능성을 열어놓고 공개 검증해야 한다고 밝혔다. 안정성이 확보되고 구매 가능성이 검증되면 가장 먼저 경기도민을 대상으로 접종을 시작할 수도 있다고도 했다. 그러나 아직 안정성이 명확히 검증되지 않은 데다 정부 방역 당국과의 논의가 마무리되지 않아 자칫 혼선을 불러일으킬 수도 있다는 지적도 나온다.
이 지사는 20일 <한겨레>와 한 통화에서 “현재까지 드러난 바로는 (스푸트니크 브이가) 아스트라제네카보다 면역률(예방효과)이 높다”며 “안전성에 대해서는 자료가 불충분하기는 하지만 아직까지 드러난 심각한 문제점은 없기 때문에 검토 선택지를 넓혀서 공개적으로 검증하는 논의를 해야 한다”고 밝혔다. 이 지사는 지난 15일 “새로운 다른 나라들이 개발, 접종하고 있는 백신을 경기도라도 독자적으로라도 도입해서 접종할 수 있을지 검토를 하고 있다.”고 말하긴 했지만, 구체적인 백신 이름을 언급한 것은 이번이 처음이다.
이재명 경기지사가 언급한 러시아의 스푸트니크 브이(V) 백신은 아스트라제네카나 얀센과 같은 바이러스 벡터 방식으로 만들어진 백신이다. 스푸트니크 사용을 승인한 국가는 60여개국으로 알려져 있으나, 안전성 문턱이 높은 유럽 주요국이나 미국·캐나다 같은 북미 국가에서 사용이 승인된 사례는 아직 없다. 국내에선 컨소시엄 두 곳이 이 백신을 위탁생산하기 위해 러시아 국부펀드와 기술이전 계약을 체결한 상태다. 하지만 국내 사용 용도가 아니라 수출을 전제로 한 것이다. 이에 대해 이 지사는 “국내에 생산 컨소시엄이 만들어져 있기 때문에 우리가 확보하기로 한다면 물량 확보는 매우 용이하다”고 설명했다.
이 지사는 안전성이 확보된다는 전제 아래 경기도민을 상대로 백신 접종을 시작하겠다는 뜻을 밝혔다. 그는 “(안전성) 검증이 됐는데 여론이나 야권 보수 언론의 공격 때문에 (도입이) 어렵다면 원하는 사람을 모집해서 (경기도에서) 먼저 맞을 수도 있다”고 말했다.
이 지사는 ‘백신 대란’이라는 최악의 경우를 대비해 논의의 장을 열어놓는 것이 중요하다고 강조했다. 그는 “서방과 사회주의권 간에 일종의 백신 패권 전쟁 측면이 있다”며 “그러나 진영이고 정치적이고 다 빼고 국민의 안전과 생명에 관한 것이니까 다 열어놓고 객관적으로 검증을 해봐야 한다”고 했다. 이어 “검토 과정 자체가 모더나와 화이자를 구매하는 데 지렛대가 될 수 있다”고 덧붙였다. 화이자 백신 확보가 불투명한 상황에서 스푸트니크브이를 이용해 모더나·화이자 확보에 대한 협상력을 높일 수 있다는 뜻이다.
현재 방역당국은 스푸트니크 도입을 본격적으로 검토하고 있진 않지만, 앞으로 임상 상황을 점검하며 지켜보겠다는 태도다. 손영래 중앙사고수습본부 사회전략반장은 지난 16일 정례 브리핑에서 “스푸트니크 백신에 대해선 ‘란셋'이라고 하는 상당히 유명한 학술지에 유효성과 안전성에 대한 동료평가들이 제시됐다”며 “각국의 동향과 여기에서 나오는 후속 데이터를 확인하며 충분히 도입 가능한 영역인지를 더 지켜볼 필요가 있다”고 언급했다. 이는 스푸트니크 도입과 관련해 정부 내에서 예전보다 다소 긍정적 분위기가 있음을 감지하게 하는 발언이다. 
최원석 고려대 안산병원 교수(감염내과)는 “논문을 통해 일정 수준의 효과와 안정성이 보고 되었으므로 고려할 수 있는 옵션이겠지만, 만약 도입한다면 허가 과정을 통해 더 자세한 검증이 필요하다”고 말했다. 그는 “또한 이미 계약된 백신에 비해 더 빨리 도입이 가능할지는 알 수 없다. 우선은 기계약된 백신의 도입이 가능한 빨리 이뤄질 수 있도록 최대한 노력해야 한다”고 짚었다. ",hankyoreh
748,2021-01-15,[한국갤럽] 이재명 ‘독주’ 뚜렷…윤석열·이낙연과 두자릿수 격차,김미나 기자 mina@hani.co.kr,"차기 정치지도자 선호도 여론조사에서 이재명 경기지사의 독주 체제가 뚜렷해졌다. 윤석열 검찰총장, 이낙연 민주당 대표와의 선호도 격차가 두자릿수까지 벌어졌다.
한국갤럽은 지난 12∼14일 전국 성인 1000명에게 ‘차기 대통령으로 누가 좋다고 생각하는지’ 물었더니(신뢰 수준 95%·표본오차 ±3.1%포인트) 이 지사가 23%로 가장 높았다고 15일 밝혔다. 이어 윤석열 검찰총장이 13%, 이낙연 민주당 대표가 10%의 선호도를 보였다. 안철수 국민의당 대표와 홍준표 무소속 의원이 각각 3%, 국민의힘 소속 유승민 전 의원이 1% 순으로 나타났다. 한 달 전 조사와 비교하면 이 지사와 홍 의원의 선호도가 각각 3%포인트·2%포인트 상승했고, 이 대표는 6%포인트 하락했다. 오차범위 안에 있긴 하지만, 한국갤럽 조사 기준으로 이 대표가 윤 총장한테 뒤처진 것은 이번이 처음이다. 
한국갤럽은 “지난해 7월까지는 이 대표의 선호도가 20%대 중반으로 단연 선두였으나, 8월 이 지사가 급상승하면서 여권 인물 선두 경쟁 구도가 형성됐다”며 “최근 한 달간 이 지사는 재상승, 이 대표는 급락하면서 양자 격차가 커졌다”고 설명했다. 


한국갤럽은 이번 조사에서 문재인 대통령에 대한 국정 지지도도 함께 물은 결과, 긍정 평가가 38%, 부정 평가가 53%를 기록했다고 밝혔다. 대통령 국정지지도는 지난해 12월2주차, 지난주 조사에 이어 이번주에도 취임 뒤 최저치를 기록했다. 부정률은 지난주보다 2%포인트 하락한 수치다. 
정당 지지율 조사에서 여당인 더불어민주당은 34%, 국민의힘은 23%로 집계됐다. 민주당은 지난주보다 1%포인트 하락했고, 국민의힘은 1%포인트 상승했다. 또 정의당·국민의당은 각각 5%, 무당층은 29%였다. 
정치 관심 수준별로 나눠봤을 때 고관심층(‘평소 정치에 관심이 많이 있다’는 응답자)에서는 민주당과 국민의힘 지지도가 비슷하지만, 약관심층(‘관심이 약간 있다’는 응답자)과 저관심층(‘관심이 별로 없다’는 응답자)에서는 민주당이 국민의힘보다 10%포인트 이상 앞서는 것으로 나타났다.
한국갤럽은 ‘2022년 대통령선거와 관련해 어떤 의견에 동의하는지’도 조사한 결과, ‘현 정권의 유지를 위해 여당 후보가 당선돼야 한다’는 응답은 39%, ‘정권 교체를 위해 야당 후보가 당선돼야 한다’는 응답은 47%였다고 밝혔다.
지난 두 달 새 ‘정권 유지론’은 줄어들고 ‘정권 교체론’은 늘어났으며, 지지정당이 없는 무당층은 정권 유지(19%)보다 교체(54%)를 원했다고 한국갤럽은 설명했다. 
중도층에서는 정권 유지가 38%, 정권 교체가 56%였다. 지난해 11월에는 정권 유지(유지 46%, 교체 44%)가 우세했지만, 지난달(유지 36%, 교체 52%)부터 정권 교체론 쪽으로 여론이 기우는 양상이다. 자세한 조사개요와 결과는 한국갤럽·중앙선거여론조사심의위원회 누리집을 참고하면 된다.",hankyoreh
779,2021-01-25,이재명과 의원들은 왜 ‘텔레방’을 폭파했을까,서영지 기자 yj@hani.co.kr,"이재명 경기도지사가 가까운 국회의원 7명과 함께 운영해온 텔레그램 대화방이 지난주 폐쇄됐다. 몇몇 언론이 대화방의 존재를 알고 취재에 나서자 ‘괜한 오해를 살 수 있다’며 좌장 격인 정성호 의원이 ‘대화방 폭파’를 제안했고, 이 지사도 동의했다고 한다. 대화방에서는 당 안팎 주요 상황에 대한 정보공유와 의견교환이 이뤄졌던 것으로 알려진다. 대화방에 참여했던 한 의원은 25일 “당내에서 이 지사에 대한 견제가 본격화되는 상황에서 언론 취재까지 들어오니 ‘차라리 없애는 게 낫겠다’는 공감대가 이뤄진 것”이라며 “이 지사가 지지율 1위로 올라선 뒤에는 ‘더 조심하자’는 분위기가 형성되고 있다”고 전했다. 

정보·의견 교환하던 ‘이재명+7’ 대화방

최근 이 지사가 홍남기 경제부총리 겸 기획재정부장관과 재정운용 문제로 설전을 벌이는 것을 두고도 몇몇 의원들은 ‘잠시 접어두자’는 의견을 전했다고 한다. 실제 이 지사 쪽에는 지난해 초부터 꾸준히 상승한 지지율이 20% 중반대를 좀처럼 뚫고 나가지 못하는 상황을 불안한 시선으로 지켜보는 이들이 적지 않다. 이낙연 대표를 제치고 대선주자 선호도 1위에 올랐지만, 지금의 지지율로는 ‘대세론’을 확산시키기엔 역부족이라는 판단에서다. 
실제 민주당 안에선 이 지사가 대세론을 타느냐 마느냐는 ‘일 잘하고 추진력은 있지만, 겸손과 포용, 민주적 리더십은 부족해보인다’는 세간의 이미지를 불식시킬 수 있느냐에 달려 있다는 평가가 많다. 특히 전국민 재난지원금에 대한 확고한 소신을 밝히는 과정에서 정부여당과 전문가 그룹에 필요 이상의 비토그룹을 만들었다는 우려도 적지 않다.
이 지사와 가까운 민주당의 한 의원은 “대선후보들끼리 다투거나 당에서 분란 일으키는 모습으로 비치면 항상 손해를 보는 게 1위 주자다. 홍남기 부총리와의 언쟁도 얻는 것 만큼 잃는 것이 만만찮다. 이럴 때일수록 말조심 몸조심해야 한다”고 말했다. 실제 이 지사의 텔레그램방에 참여한 의원들 사이에서는 “공연히 이 지사의 그릇만 작아보일 수 있다”며 홍 부총리와의 논쟁을 누그러뜨릴 필요가 있다는 이야기가 오갔다고 한다. ‘오만’과 ‘불통’의 이미지가 확산되면, 아무리 성과와 추진력에 대한 평가가 긍정적이어도 대중들은 어느 순간 지지를 철회하게 된다는 것이다.
소수파 특유의 폐쇄적 분위기가 당내 지지그룹을 확대하는 데 걸림돌이 되고 있다는 자체 진단도 텔레그램 대화방을 없앤 배경 가운데 하나라고 한다. 지금까지는 워낙 소수의 의원들만 지지하다보니 별도의 대화방을 만들어 당내 상황에 대한 정보와 의견을 공유하는 것이 필요했지만, 당내 지지그룹을 키우는 게 절실한 상황에선 과거와 같은 폐쇄적 소통 시스템을 고집할 이유가 없어졌기 때문이다. 

“소수파의 폐쇄 정서가 대세론 걸림돌” 자체 진단도

실제 내부에 ‘비선’과 ‘이너서클’이 존재한다는 인식은 지지그룹의 외연 확대를 방해할 뿐 아니라, 새로 합류한 이들이 일체감을 갖고 헌신하는 데도 부정적 영향을 끼친다. 문재인 대통령이 처음 대선에 도전했던 2012년에도 민주당 안에선 ‘비선’ 논란이 불거졌고, 이는 결국 당의 자원과 에너지를 온전히 동원·결집하는 데 방해가 됐다는 지적이 잇따른 바 있다. ",hankyoreh
809,2021-04-25,"“조폭·양아치 리더십”…홍준표, 윤석열·이재명 동시 저격",장나래 기자 wing@hani.co.kr,"홍준표 무소속 의원이 “조폭 리더십이 형님 리더십으로 미화되고, 양아치 리더십이 사이다 리더십으로 둔갑하고, 응답률 5%도 안 되는 여론조사가 활개를 치는 나라가 돼서도 안 된다”고 밝혔다. 대선 출마를 노리고 있는 홍 의원이 ‘양강 대선 주자’인 윤석열 전 검찰총장과 이재명 경기지사를 겨냥한 것이다.
홍 의원은 지난 24일 페이스북에 글을 올려 “평상심이 지배하고 상식이 변칙을 누르는 정상사회로 돌아가야 한다”며 이렇게 밝혔다. 25일에도 홍 의원은 “문재인 정권 초기 검찰은 서울중앙지검 특수4부까지 신설해서 이명박·박근혜 정권의 사람들을 사냥하는데 견마지로를 다했다. 이른바 정치 수사를 자행했다”며 “그 바람에 어떤 사람은 벼락출세를 하기도 하고, 검찰이 마치 정의의 사도인 양 행세했다”고 비판했다. 
국가정보원 대선개입 사건을 수사하다 고검으로 좌천됐지만 문재인 정부 출범과 함께 서울중앙지검장으로 발탁돼 ‘적폐청산’에 앞장섰던 윤 전 총장의 전력을 비판한 것이다. 홍 의원은 또 “문재인 정권 입장에서는 이런 ‘사냥개 조직’을 그대로 두면 자신들이 퇴임 후 또 물릴 수 있다고 봤다”고 덧붙였다. 적폐청산을 매개로 밀월 관계를 유지하다 조국 전 법무부 장관 수사를 계기로 갈라선 문재인 정부와 윤 전 총장의 관계를 꼬집은 셈이다. 문재인 정부와 윤 전 총장을 한꺼번에 겨냥한 ‘모두까기’다. 
홍 의원은 “응답률 5%도 안 되는 여론조사가 활개를 치는 나라가 돼서도 안 된다”고도 했다. 이 지사와 윤 전 총장이 차기 대선주자 지지율에서 수위를 다투고 있는 여론조사를 부정한 셈이다. 엠브레인퍼블릭·케이스탯리서치·코리아리서치·한국리서치 4개 여론조사기관이 지난 19~21일 전국 유권자 1009명을 대상으로 조사한 전국지표조사 결과(신뢰수준 95%에 오차범위 ±3.1%포인트)를 보면, 이 지사의 대선주자 적합도는 25%, 윤 전 총장은 22%였지만, 홍 의원은 3%였다. 자세한 내용은 중앙선거여론조사심의위원회나 전국지표조사 누리집 참고. ",hankyoreh
822,2021-03-11,이재명 “민주당 갈등 부추기는 지상최대 이간작전 시작됐다”,노현웅 기자 goloke@hani.co.kr,"이재명 경기도지사가 더불어민주당 내부 갈등을 부추기는 낭설이 넘쳐나고 있다며 “지상 최대의 이간 작전이 시작됐다”고 밝혔다. 그러면서 “진짜 민주당원은 원팀 정신을 잊지 않는다”며 당내 화합을 강조했다.
이 지사는 11일 자신의 페이스북에 “갑자기 민주당 내 갈등을 부추기는 근거 없는 낭설과 가짜뉴스가 넘쳐나고 있다”며 “이재명 탈당에 의한 4자 구도가 펼쳐지면 필승이라는 허망한 뇌피셜도 시작됐다”고 적었다. 그러면서 “사적 욕망보다 공익을 우선하는 진짜 민주당원은 원팀 정신을 잃지 않는다”고 밝혔다.
그는 이어 “멀쩡한 나라가 이간계에 넘어가 망한 경우가 많다. 36계중 이간계가 비용이 적으면서 효과가 높아 지금까지도 가장 많이 이용된다”며 “허위사실로 동지를 음해하고, 사실에 기초한 품격있는 비판이 아닌 욕설과 비방으로 내부 갈등을 일으키는 자들은 이간질을 위해 환복침투한 간자일 가능성이 많다”고 밝혔다.
이 지사의 이날 페이스북은 이낙연 전 민주당 대표가 마지막으로 주재한 당무의원회에서 이 지사의 좌석 배치를 두고 충돌이 있었다는 언론 보도를 겨냥한 것으로 보인다. 또 최근 정치권 일각과 일부 언론에서 ‘엘에이치(LH) 투기 의혹’ 확산에 이 지사 쪽이 관여했다는 의혹을 제기하는 데 대해서도 ‘근거 없는 낭설’, ‘이간계’ 등 강도높은 용어를 동원해 강하게 반박한 것이라는 해석이 나온다. 
이 지사 쪽 인사인 조영민 경기도 중앙협력본부장도 당무위원회에서의 충돌은 사실무근이라고 거들고 나섰다. 그는 전날 밤 자신의 페이스북에 “실제 (당무위원회) 현장에 있었던 사람으로서 ‘충돌’, ‘고성’ 등은 전혀 없었음을 증언드린다”며 “당무위 입장 시 이낙연 대표님과 이재명 지사님은 두 손을 꼭 잡고 등장하셨다. 그야말로 ‘원팀’임을 재확인한 자리였다”고 강조했다.
앞서 한 언론 매체는 이 전 대표가 주재한 마지막 당무위원회에 이 지사가 깜짝 방문하면서 이 지사의 자리가 따로 마련되지 않았고, 이를 조정하는 과정에 실무진들 사이에 고성이 오갔다는 취지의 보도를 한 바 있다.",hankyoreh
867,2021-04-26,유독 이재명에게만 쓴소리하는 ‘미스터 스마일’,심우삼 기자 wu32@hani.co.kr,"정세균 전 국무총리가 러시아산 코로나19 백신 ‘스푸트니크 브이(V)’ 도입 가능성도 검토하자는 이재명 경기도지사를 향해 연일 매서운 비판을 내놓고 있다. 그동안 백신 수급 문제를 책임져 온 ‘코로나 총리’로서, 정부와 결을 달리하는 이 지사의 주장을 적극 반박하는 동시에 차기 대선 주자로서의 존재감도 키우려는 시도로 풀이된다. 
 정 전 총리는 26일 <문화방송>(MBC) 라디오 ‘시선집중’에 출연해 스푸트니크 브이도 선택지로 열어놓자는 이 지사를 겨냥해 “중앙안전대책본부 회의에 참석하면 정부가 어떤 노력을 하고 있고, 접종계획이 뭔지 다 알게 되는데 그분은 중대본 회의에 잘 안 나오셨다”고 지적했다. 중대본의 콘트롤타워로서 ‘출석률’이 저조했던 이 지사를 직설적으로 비판한 것이다. 그는 ‘이 지사가 중대본 회의에 여러번 결석했느냐’는 사회자 질의에 “그렇다”고 답하면서 “우리 정부의 노력을 안다면 그런 말씀을 하실 필요가 없다”고 거듭 강조했다. 오히려 “백신이 너무 과도하게 들어오면 어쩌나 걱정”이라고도 했다. 러시아산 백신 도입에 부정적인 의견을 내 온 정 전 총리에게 이 지사가 “정략적으로 접근하지 말라”고 나서자 정 전 총리도 이에 맞서 공격 수위를 높인 모습이다. 
 앞서 정 전 총리와 이 지사는 백신 문제 외에도 몇차례 충돌해왔다. 이 지사가 4차 재난지원금을 지역 화폐를 통해 보편 지급하자며 국회와 정부에 요구하자, 정 전 총리는 “단세포적인 논쟁에서 벗어났으면 좋겠다”고 말하면서 일축했다. 이 지사의 대표 정책인 ‘기본소득’에 대해서도 “포퓰리즘에 기반한 정치는 실패할 수밖에 없다”며 “보편적 기본소득을 이행하는 것은 불가능하다”고 평가절하했다. 독자 정책으로 차별성과 선명성을 확보하려는 이 지사의 전략에 번번이 정 총리가 찬물을 끼얹는 모양새가 된 셈이다.
 후발 주자로 대선 경쟁에 뛰어든 정 전 총리 입장에선 선두를 달리고 있는 이 지사와 대결 구도를 구축하는 것이 유리하다고 판단한 듯하다. 친문재인 성향의 지지층에선 지난 2017년 대선 경선 때 당시 문재인 후보와 치열하게 경쟁했던 이 지사에 대한 비토 기류가 강하기 때문에 이 지사와 맞서는 모양새를 취하면서 친문의 지지를 흡수하겠다는 계산이다. 이 지사와 양강구도를 형성했던 이낙연 전 대표의 지지율이 무너지면서 이 전 대표의 자리를 대체하는 효과도 거둘 수 있다.  
 민주당의 한 의원은  “정 전 총리의 온건 합리주의 성향이 긍정적으로 작용하기도 하지만 ‘칼라가 없다’ ’너무 부드럽기만 하다’는 평가를 받는 것도 사실”이라면서 “다른 주자와 차별화된 모습을 통해 존재감을 부각하기 위한 전략으로 보인다”고 말했다. 
 정치권에선 두 사람의 각별한 인연을 감안하면 정 전 총리가 이 지사를 몰아붙이는 장면이 낯설다는 얘기도 있다. 정 전 총리가 지난 2008년 민주 당 대표로 있을 때 이 지사는 원외 부대변인이었다. 2년 뒤 지방선거에서 이 지사를 성남 시장에 공천한 것도 정 전 총리였다. 정 전 총리는 지난 2월 <케이티브이>(KTV)에 출연해 “제가 이재명 지사를 픽업(pick up)했다. 제 안목이 얼마나 빛납니까”라고 말하기도 했다.",hankyoreh
894,2021-03-09,이낙연 찾아 “원팀” 강조한 이재명…윤석열 향해선 “지지율은 바람 같은 것”,노현웅 기자 goloke@hani.co.kr,"이재명 경기지사가 20대 대통령 선거를 1년 앞두고 당대표에서 물러나는 이낙연 더불어민주당 대표를 만나기 위해 9일 국회를 찾았다. 당대표 완장을 떼고 대선 레이스 경쟁자로 마주하게 될 이 대표에게 이 지사는 ‘원팀 정신’을 강조했다.
이 지사가 이날 국회를 ‘깜짝 방문’한 명분은 민주당 당무위원회 참석이었다. 당 소속 광역단체장으로 당연직 당무위원인 이 지사는 그동안 한 번도 당무위원회에 참석하지 않았지만, 이 대표가 주재하는 마지막 회의라는 이유로 회의장에 나온 것이다. 이 지사 쪽은 “이 대표의 마지막 일정이어서 민주당원으로서 대표의 노고에 감사드리고 응원하는 한편, 원팀 기조를 확인하기 위해 방문한 것”이라고 취지를 설명했다.
환한 얼굴로 서로를 마주한 두 사람은 대표실에서 차를 마시며 30여분 동안 담소를 나눴다. 이 지사가 참여한 당무위원회는 비공개로 진행됐다. 이 지사는 이어진 4·7 보궐선거 공천장 수여식까지 국회에 머물렀다. 그는 이 대표에게 공천장을 받은 박영선 서울시장 후보와 김영춘 부산시장 후보와 악수를 하며 보궐선거에서의 선전을 응원했다. 이 지사는 이날 기자들과 만나 이 대표의 노고와 성과에 대해 감사의 뜻을 표했다. 그는 “이 대표가 어려운 시기에 큰 성과를 내셨고 당을 안정적으로 잘 이끌어오셔서 당원의 한 사람으로서 박수 쳐 드리러 일부러 왔다”며 “제주 4·3 사건에 대한 입법 성과와 광주 5·18 민주화 운동 관련 법안, 그런 것들이 실제로 큰 성과를 내셨다”고 말했다. 그러면서 이 지사는 “본인이 혹여라도 손실을 봤을 수도 있지만 국민과 당을 위한 헌신이라 생각해서 감사하다고 말씀드렸다”고 덧붙였다. 
이 지사는 국회를 떠난 뒤 페이스북에 “앞으로도 코로나 위기 극복과 경제 불평등 해소, 문재인 정부의 성공이라는 같은 뜻을 향해 함께 나아갈 것이다. 우리 민주당은 ‘원팀’일 때 가장 빛난다”고 적었다.
이 지사는 이날 검찰총장직을 사퇴한 뒤 대선주자 선호도 조사에서 1위로 떠오른 윤석열 전 총장을 향해서도 뼈있는 말을 던졌다. 그는 윤 총장의 사퇴에 대한 의견을 묻는 기자들에게 “지지율이 바람 같은 것이어서 언제 또 갈지 모른다. 검찰개혁이라고 하는 시대적 대의에 좀 더 충실했으면 어땠을까 생각한다”고 말했다. ‘정치인 윤석열’을 어떻게 평가하느냐는 물음에는 “아는 게 별로 없다. 구태정치를 하지 말고 미래지향적인 정치를 해주시면 우리 국민과 국가에도 도움이 될 것”이라고 했다. 
한편, 국회를 나서던 이낙연 대표는 이 지사와 어떤 대화를 나누었는지 묻자 “‘국회까지 와줘서 고맙다. 그간 수고했다’는 이야기를 나눴다”고 짤막하게 답했다.",hankyoreh
