,press,reporter,title,content
359,서울경제,박예나,'文대통령에 신발 투척' 정창옥 보석 석방,"viewer  정창옥씨가 지난해 서초구 서울중앙지법에서 열린 구속 전 피의자 심문(영장실질심사)에 출석하고 있다./연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });문재인 대통령에게 신발을 던졌던 정창옥(60)씨가 집회에서 경찰을 폭행하고 세월호 유족을 모욕한 혐의로 구속됐다가 보석으로 풀려났다.26일 법조계에 따르면 서울중앙지법 형사4단독 신혁재 부장판사는 지난 19일 정씨가 청구한 보석을 이날 받아들였다. 신 부장판사는 정씨를 보석으로 석방하는 대신 보증금 3,000만원을 납부하고 보석조건을 지킬 것을 명령했다. 보석조건은 △신고된 주거지에 거주할 것 △소환시 정해진 일시·장소에 출석하고 불출석 사유가 있을시 미리 법원에 밝힐 것 △3일 이상 여행 및 출국시 법원 허가를 받을 것이다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  이에 따라 정씨는 남은 재판을 불구속 상태로 받는다. 신 부장판사는 ""피고인은 형사소송법 제95조 각 호의 경우에 해당하지 않아 보석을 허가할 상당한 이유가 있다고 인정된다""고 설명했다.앞서 정씨는 지난해 7월 국회에서 문 대통령을 향해 신발을 던진 혐의로 구속영장이 신청됐지만, 증거인멸이나 도주의 염려가 없다는 이유로 법원에서 기각됐다. 하지만 정씨는 한 달 뒤 광복절 집회에서 경찰관을 폭행한 혐의로 구속됐다. 그는 당초 올해 2월 말 6개월의 구속기간이 만료되는 것이었지만, 세월호 유족을 모욕한 혐의로 또 재판에 넘겨지며 추가 구속영장이 발부돼 구속이 연장됐다. 당시 재판부는 '도망할 우려가 있다'는 이유로 추가 구속영장을 발부했다./박예나 인턴기자 yena@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
361,서울경제,윤경환,"[속보] 文대통령, 美 '백신 사재기' 우회비판...'우리도 단합해야'","viewer  문재인 대통령. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });문재인 대통령이 최근 미국 등 강대국들을 중심으로 신종 코로나바이러스 감염증(코로나19) 백신 사재기 현상이 나타나는 가운데 우리나라 국민들도 내부적으로 단합해야 한다고 강조했다.문 대통령은 26일 청와대 여민관에서 열린 수석보좌관회의에서 “코로나와 같은 감염병의 세계적 대유행은, 어느 한 나라가 자국의 문제를 해결한다고 해서 끝나는 것이 아니기 때문에 다른 어떤 문제보다도 국제적인 연대와 협력이 필요한데도 국제 정치의 현실은 그렇지 않다”며 “여유가 있을 때는 모든 나라가 한목소리로 연대와 협력을 말했지만 자국의 사정이 급해지자 연합도 국제 공조도 모두 뒷전이 되어 국경 봉쇄와 백신 수출 통제, 사재기 등으로 각자도생에 나서고 있다”고 한탄했다. 그러면서 “우리는 국제적인 연대와 협력을 추구하면서도 그와 같은 냉엄한 국제 정치의 현실을 직시해야 하고, 그럴 때일수록 우리도 내부적으로 단합하여 지혜롭게 대응해 나가야 한다”고 강조했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  문 대통령은 또 “정부는 이미 확보한 백신 외에 다른 백신에 대해서도 국제 동향과 효과 및 안전성을 면밀히 살펴보고 있다”며 “전 세계적인 백신 생산 부족과 백신 개발국의 자국 우선주의, 강대국들의 백신 사재기 속에서 우리가 필요한 백신 물량을 확보할 수 있었던 데는 방역모범국가라는 평가와 함께 우리 기업들이 가지고 있는 세계 최고 수준의 백신 위탁생산능력, 특수 주사기 생산 능력 등이 큰 힘이 됐다”고 말했다./윤경환 기자 ykh22@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
369,서울경제,박예나,"국민 72% '文대통령, 한미정상회담서 백신 확보 나서야'","viewer  문 대통령이 지난 20일 중국 하이난성에서 열린 '보아오포럼 연차총회 개막식'에 영상 축사를 보냈다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });   viewer  한국이 획득해야 할 정상회담 성과·정상회담 외 우선활동/전경련 제공국민 10명 중 7명은 원활한 국내 백신 공급을 위해 문재인 대통령이 다음 달 열리는 한미정상회담에서 적극적으로 나서야 한다고 생각하는 것으로 나타났다.전국경제인연합회는 조 바이든 미국 대통령 취임 후 처음으로 열리는 한미정상회담 개최를 앞두고 실시한 '한미정상회담에 국민이 거는 기대' 인식조사 결과를 26일 발표했다. 조사 결과 이번 한미정상회담에서 한국이 얻어야 할 가장 중요한 성과로 가장 많은 31.2%가 백신 스와프를 꼽았다. 전경련은 국민이 한일현안(21.1%)이나 경제(18.6%), 대북 이슈(14.8%), 동맹 강화(14.2%)보다 백신 확보를 최우선으로 생각한다는 것으로, 그만큼 국민이 느끼는 절박함이 크다고 분석했다.또 문재인 대통령이 이번 방미 과정에서 정상회담 외 우선으로 해야 할 활동과 관련해선 응답자 71.7%가 ""백신 공급을 위해 직접 미국 민간기업과 소통해야 한다""고 답했다.   viewer  한국이 취해야 할 대외 포지션·한미관계 전망/전경련 제공googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });한국의 대외전략에 대해선 미국의 역내 리더십에 적극적으로 동참해야 한다는 의견이 많았다. '일본·호주와 같이 미국의 역내 리더십 움직임에 적극적으로 동참'을 선택한 비율은 44.3%로 가장 많았다. 이어 '미중관계 균형을 고려한 전략적 모호성 유지'(37.7%), '미국과 적당한 거리두기 시행 및 친중국 포지션 확대'(9.9%) 순이었다.바이든 정부 아래 한미관계 전망에 관해서는 도널드 트럼프 전 대통령 재임기와 비교해 달라지는 것이 없을 것이라는 관측이 37.3%로 가장 많았다. 개선될 것이라는 전망도 35.9%였다. 미·일, 미·호주 관계 강화에 따라 상대적으로 약화할 것이라는 응답 비율은 26.8%를 차지했다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');     viewer  한미 경제관계 우선순위/전경련 제공한미 간 경제 우선순위와 관련해선 미중 갈등 속에서 한국의 경제 실익을 챙겨야 한다는 의견이 대다수였다. '미중 갈등에 따른 반도체·배터리 등 미국 핵심부품 공급망 재검토 기회 활용'(41.7%), '민주주의 가치를 공유하는 기술 선진국 간 5G 첨단기술 동맹 구축'(26.3%), '트럼프의 무역 제한조치 폐지 및 우리 기업 피해 복구'(16.3%) 순이었다.한일관계 대응에 대해선 '한일 간 관계 회복을 위한 직접적인 노력'(34.3%), '쿼드 참여 등 다자관계를 통해서 간접적 관계 회복 노력'(15.1%) 등 관계 개선 노력에 대한 요구가 많았다. 북미대화 재개 방향과 관련해선 '비핵화 문제에 대한 북한의 실질적인 진전 이후 대화 재개'(43.6%)라는 응답이 가장 많았다.김봉만 전경련 국제협력실장은 ""민주주의 기술 동맹, 핵심부품 공급망 재검토 등 바이든 정부가 주도하는 세계 경제 어젠다에서 한국이 누락되지 않아야 경제 실익이 확보된다""고 말했다.이번 조사는 전경련이 여론조사기관 모노리서치에 의뢰해 지난 21~22일 전국 성인남녀 1,004명을 대상으로 자동응답전화(ARS)를 통해 이뤄졌다. 표본오차는 95% 신뢰수준에 ±3.1%포인트다./박예나 인턴기자 yena@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
387,서울경제,강지수,"조해진 '前대통령 사면, 야당이 매달릴 필요 없다'","viewer  조해진 국민의힘 의원이 지난 23일 서울 여의도 국회 소통관에서 당대표 선거 출마를 선언하고 있다. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });
국민의힘 당대표에 도전하는 3선 조해진 의원이 26일 이명박·박근혜 전 대통령의 사면 문제와 관련해 “야당 입장에서 대통령에 요구하거나 매달릴 필요가 없다고 본다”고 주장했다.
조 의원은 이날 오전 YTN 라디오 ‘황보선의 출발 새아침’에 출연해 이명박·박근혜 전 대통령의 사면과 관련해 “제 입장이든 다른 분들의 입장이든, 입장은 이미 다 나와 있다. 사적인 동기에서 이야기한 분은 없다고 본다”며 이같이 말했다. 그는 “모두가 다 나라 발전을 위해 필요한 국민 통합, 불행한 헌정사가 종식되어야 한다거나 정치가 더 이상 파행을 계속하지 말고 정상화되어야 한다는 등 이런 충정에서 한 이야기”라며 “사면은 사면권을 가진 대통령이 결정하는 문제지, 야당이 부탁한다고 대통령이 들어주시고 부탁 안 한다고 안 하시는 문제는 아니다”고 설명했다. 그러면서“우리가 더 이상 이 문제를 거론하거나 왈가왈부하거나 대통령께 요구하고 매달릴 일은 아니다”라고 강조했다. 조 의원은 앞서 여러 차례 전 대통령의 사면에 찬성 입장을 밝힌 바 있다. 
그는 ‘어떤 인물이 내년 3월 차기 대선에 후보로 나가야 한다는 생각을 가지고 있느냐’라는 질문에 “시대정신에 맞는 인물”을 꼽았다. 조 의원은 “이 정권이 5년 더 가면 번영의 시장 경제가 무너지고 정치체제가 1당 독재 전체주의로 갈 수 있다. 또 한미일 자유주의 동맹이 무너지고 북중한 전체주의 동맹으로 갈 수 있다는 위기적 흐름을 차단하는 게 우리 국민들의 강렬한 바람이다”며 “그런 시대정신을 담을 수 있는 후보”가 나와야 한다고 답했다. 또 “공정한 사회를 만들어야 한다는 여론, 민심의 요구가 일어나고 있다”며 “현재로서는 정권 교체와 새로운 대한민국을 바라는 많은 국민의 여론이 윤 전 총장에게 기대를 걸고 있는 것이 여론조사 결과로도 나타나고 있다”고 언급하기도 했다. 이어 “범야권 후보 단일화를 하는 데 있어서 이 분을 빼놓고 생각할 수 없는 것이 현실이다”고 덧붙였다./강지수 인턴기자 jisukang@sedaily.com (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
400,서울경제,이진석,'대통령 국정철학' 발언 비판에..박범계 '유념하겠다',"viewer  박범계 법무부 장관이 26일 오전 정부과천청사 법무부로 출근하던 중 취재진의 질문에 답하고 있다./연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });박범계 법무부 장관은 26일 차기 총장 인선 기준으로 '대통령 국정 철학과의 상관성'을 거론하면서 논란이 불거진데 대해 “일부 언론이 지적하는 그런 점에 대해서는 유념하겠다""고 밝혔다. 박 장관은 이날 법무부 과천청사로 출근하던 중 취재진과 만나 ""정치검찰의 탈피는 문재인 대통령의 오랜 염원이었다. 자세한 내용은 말씀드리는 것 하나하나가 다 인사에 영향을 미치는 요소라 더 길게 말씀드리진 않겠다. 내일 법사위도 있다""며 이 같이 말했다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });앞서 박 장관이 지난 23일 차기 검찰총장 인선 기준으로 ""대통령의 국정 철학에 대한 상관성이 클 것""이라고 언급해 법조계와 정치권을 중심으로 비판의 목소리가 쏟아졌다. 검찰의 독립성과 중립성 보장에 대한 고려가 없었다는 지적이다. 여당인 더불어민주당 소속 조응천 의원도 지난 24일 자신의 페이스북에 ""(박 장관의 말에) 제 귀를 의심했다. 장관이 생각하는 검찰개혁이 무엇인지 정말 우려스럽다""며 ""말 잘 듣는 검찰을 원한다는 걸 장관이 너무 쿨하게 인정해버린 것 같아 당황스럽다""고 꼬집었다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  박 장관은 ‘김학의 전 차관 불법 출국금지’ 의혹과 관련해 피의자로 입건된 이성윤 서울중앙지검장이 총장 후보군에 포함될지 여부에 대해 ""어떻게 대답하겠느냐""고 즉답을 피했다.이어 ""(추천위는) 오늘부터 사실상 시작하는 것이고, 오늘 위원님들께 자료가 보내질 것""이라며 ""잘 논의되도록 협조하겠다""고 했다.현직 검찰 간부인 이 지검장의 수사심의위 신청은 부적절하다는 지적에 대해서는 ""법무부 외에서 진행되는 부분이라 제가 왈가왈부할 이유가 없다. (수사심의위는) 검찰총장 인사와는 별개의 것""이라고 말했다./이진석 기자 ljs@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
406,서울경제,김연하,코로나 위기·국정혼란에 브라질 대통령 탄핵요구 봇물,"viewer  /로이터연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });신종 코로나바이러스 감염증(코로나19)에 대한 부실 대응과 현실 부정적인 행태, 실업자 증가와 물가 상승 등 경제지표 악화, 군 수뇌부 교체에 따른 국정 혼란 등으로 인해 자이르 보우소나루 브라질 대통령에 대한 탄핵 요구가 끊임없이 나오고 있다.googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });25일(현지시간) 브라질 언론에 따르면 하원에 접수된 보우소나루 대통령 탄핵 요구서는 지금까지 116건에 달하는 것으로 알려졌다. 보우소나루 대통령 임기 전반부인 2019년부터 지난해 말까지 66건에 이어 올해 들어서만 50건에 달한다. 브라질에서 군사독재정권(1964∼1985년)이 종식되고 민주주의가 회복된 이후 탄핵 요구서가 가장 많았던 것은 좌파 지우마 호세프 전 대통령(68건) 때이지만, 이는 2011년 1월 취임 이래 2016년 8월 탄핵으로 물러날 때까지 집계다.이처럼 탄핵 요구가 빗발치고 있으나 보우소나루 대통령에게 우호적인 아르투르 리라 하원의장은 탄핵 추진 여건이 되지 않는다거나 탄핵 요구서 검토 시간이 필요하다는 등의 이유로 판단을 미루고 있다. 브라질 헌법상 대통령 탄핵 절차 개시 여부는 하원의장의 결정에 달렸다. 대통령 탄핵이 이뤄지려면 하원에서 전체 의원 513명 가운데 3분의 2(342명) 이상, 상원에서 전체 의원 81명 가운데 3분의 2(54명) 이상이 찬성해야 한다. 정치권과 시민사회의 압력이 계속 가중하고 여론이 탄핵 지지로 돌아서면 리라 의장이 마냥 버티기는 어려울 수 있다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  보우소나루 탄핵에 대해 여론은 찬반 의견이 팽팽하게 갈리고 있다. 지난달 말 여론조사 결과를 보면 '의회가 대통령 탄핵 절차를 개시해야 한다고 보느냐'는 질문에 찬성 46%, 반대 50%로 나왔다. '보우소나루 대통령이 자진 사퇴해야 한다고 보느냐'는 물음에는 찬성 47%, 반대 50%였다.정치권에서는 좌파 정당들이 주도하고 일부 우파 정치인들이 가세한 가운데 보우소나루 탄핵 추진 그룹이 결성될 조짐이 나타나고 있다. 한때 보우소나루 대통령이 몸담았던 우파 사회자유당의 조이시 하세우만 하원의원은 ""헌정사상 대통령이 이렇게 많은 탄핵 요구의 대상이 된 적이 없다""고 말했다. 정부의 코로나19 부실 대응을 따지기 위한 상원의 국정조사가 이번 주부터 시작되는 것도 변수가 될 수 있다. 국정조사가 보우소나루 탄핵에 동력을 제공할지 관심이다. 상원은 27일 국정조사위 첫 회의를 열어 위원장단을 선출하고 국정조사 진행 방식을 확정할 예정이다. 위원은 모두 11명이며 4명은 여권, 7명은 야권으로 분류된다./김연하 기자 yeona@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
445,서울경제,김경훈,"'문파, 文대통령 죽일 것' 해체 촉구했던 황교익 '욕이 일베·양아치 수준을 넘어'","viewer  문재인 대통령/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });문재인 대통령에 대한 강성 지지층 이른바 '문파'가 선을 넘었다면서 당장 해체시켜야 한다고 주장했던 음식칼럼니스트 황교익씨가 ""욕이 일베나 양아치 수준을 넘는다""며 ""문 대통령의 인품과 정반대편에 있는 자들이 문파""라며 또 다시 날카롭게 대립각을 세웠다. 황씨는 23일 자신의 페이스북에 올린 글을 통해 ""세상에 어떻게 저런 욕을 하는 사람이 문재인 지지자일 수 있는지 도저히 이해를 할 수가 없다""면서 이렇게 목소리를 높였다. 그러면서 황씨는 ""나는 문파로부터 수년간 수시로 온갖 욕설을 메시지와 댓글로 받았다""고 상황을 짚고 ""건수로 보자면 수천만 건은 족히 될 것""이라고도 했다. 황씨는 또한 ""그 욕설이 얼마나 심각한 수준에 있는지 잘 안다""며 ""나보다 먼저 당한 이들을 보고 흔들리지 말자고 단단히 결심을 한 터라 데미지는 크지 않지만, 준비 없이 당하면 멘붕에 빠지고 나가떨어지게 되어 있다""고 지적했다. 아울러 황씨는 ""문파는 '문재인의 이름으로 욕을 하는 집단'""이라고 규정한 뒤 ""욕을 듣고 기분이 나빠지지 않는 사람은 없다. 욕을 한 사람들은 물론이고 그들이 욕을 하며 보호하려는 인물까지 경멸하게 된다. 문파는 물론이고 결국은 문재인도 경멸하게 된다는 말""이라고 강한 어조의 비판을 이어갔다. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });여기에 덧붙여 황씨는 ""문파는 문재인 지지자를 문재인으로부터 떨구어내는 일을 하고 있고 최종에는 문재인과 일천 내지 2천명의 '욕쟁이 문파'만 남기게 될 것""이라면서 ""더불어민주당은 진정 이러기를 바라는가. 언제까지 이들을 내버려둘 것인가""라고 물었다.    viewer  음식칼럼니스트 황교익씨/연합뉴스 (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  앞서 황씨는 지난 15일에도 자신의 페이스북에 글을 올려 ""일부 문재인 지지자 중에 온라인에서 집단으로 행동하는 이들이 있다""면서 ""스스로 문파라고 말을 하고 있지만 '사람이 먼저다'는 문재인 정신을 철저히 짓밟고 있을 뿐""이라고 말문을 열었다.그러면서 황씨는 ""이들의 가장 큰 특징은 심한 욕설을 한다는 것""이라며 ""태극기부대 욕설보다 더 심하고 일베 수준의 반인륜적인 욕설도 한다""고 지적했다.황씨는 또한 ""뉴스 댓글이나 인터넷 게시판에서만 하는 것이 아니라 공격대상에게 직접 메시지나 메일을 보낸다는 것도 한 특징""이라면서 ""공격대상과 관련이 있는 조직, 단체, 기업 등에도 전화를 하여 욕설로 항의를 한다""고 상황을 짚었다.이같은 황씨의 언급은 이번 재보궐선거에서 참패한 여당의 쇄신을 촉구하고 나선 2030 초선 의원들을 향한 '문자폭탄' 세례와 금태섭 전 민주당 의원의 모친을 겨냥한 거친 발언을 지적한 것으로 읽힌다.아울러 황씨는 ""이들의 존재는 문재인 대통령 선거 운동 기간에 드러났었는데 그때 이미 '문파가 최종에는 문재인을 죽일 것이다'라는 말이 나돌았다""면서 ""문파는 다수가 더불어민주당 당원인 것으로 알지만 내버려두면 이들이 문재인은 물론 더불어민주당도 죽일 것""이라고 적었다.여기에 덧붙여 황씨는 ""아무리 정치판이 개싸움을 하는 곳이라지만 지켜야 하는 선이 있는데 그 선을 한참 넘었다""며 ""문파를 조직하고 이용한 자들은 이들을 해체하는 방법도 알 것이다. 당장에 해체시켜야 한다""고 목소리를 높였다./김경훈 기자 styxx@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
446,서울경제,이희조,"정세균 전 총리, 고 노무현 전 대통령 묘소 참배","viewer googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });차기 대권 도전 의사를 내비친 정세균 전 국무총리가 첫 지역 일정으로 부산·경남을 방문한다. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });더불어민주당 경남도당은 정 전 총리가 오는 25일 경남 김해 봉하마을에 있는 고(故) 노무현 전 대통령 묘소 참배를 시작으로 창원, 부산 지역을 찾는다고 밝혔다.정 전 총리는 25일 오전 봉하마을을 방문해 노 전 대통령 묘역을 참배한 후 권양숙 여사를 예방하고 함께 오찬을 갖는다. 그는 지난 16일 총리 사임 후 첫 공식 일정으로 고 김대중 전 대통령의 일산 사저를 찾은 바 있다. 정 전 총리는 김해 방문 후 창원으로 이동해 시내 중심가를 직접 걷고 지역 주민과 만날 예정이다. 창원 시내 걷기 행사는 시민들과의 게릴라 데이트 형식으로 진행한다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  26일에는 부산상공회의소에서 장인화 회장을 비롯해 상공회의소 회원들과 경제문제, 일자리문제, 지역 현안 문제에 대해 심도있는 대화를 나눈다. 이후 부산항연안여객 터미널에서 항만노동조합과 간담회를 진행하고, 해운노동조합 현장을 방문해 연속 간담회도 진행한다. 항만, 해운산업에 대한 현안과 방안을 논의함으로써 ‘경제전문가’라는 자신의 이미지를 부각시킨다는 계획이다.정 전총리는 해운대를 기점으로 부산 시내를 걷고 국민과의 스킨십을 늘려나갈 계획이다. 부산·경남을 시작으로, 대구·경북에 이어 호남을 방문할 예정이다./이희조 기자 love@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
457,서울경제,김경훈,"'文대통령, 굉장히 정의로운 분' 평가한 안민석 '헌신하는 주위 참모들이 부족'","viewer  문재인 대통령/연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });안민석 더불어민주당 의원이 문재인 대통령은 인품과 인성 등 지도자로서의 자질이 훌륭하지만 주위에 대통령과 정부를 위해 헌신하는 참모들이 부족하다고 상황을 짚었다. 안 의원은 22일 전파를 탄 KBS 라디오 '주진우 라이브'에 나와 ""참모들은 자기를 던져야 하는데, 자기 정치를 하는 참모들이 있다는 우려를 많이 한다""고 말문을 열었다. googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });그러면서 안 의원은 ""(문 대통령은) 자기 절제력이 강하고 또 자기 욕심이 없으시고 굉장히 선한 의지를 갖고 정의로운 그런 분""이라면서 ""대통령이나 정부를 향해서 살신성인 하고 헌신하는 주위의 참모들이 좀 부족한 것이 저는 참으로 아쉽다""고 주장했다.    viewer  안민석 더불어민주당 의원/연합뉴스 (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  아울러 안 의원은 ""(참모들이) 이제 남은 임기 1년 동안 자기 정치를 해서는 안 된다""고도 했다. 여기에 덧붙여 안 의원은 이철희 신임 정무수석에게 전화가 왔다는 것을 언급하면서 ""사실 정무수석이 의원한테 전화가 먼저 온 게 처음""이라며 ""전화가 와서 앞으로 자주 경청을 하겠다고 했다. 정무수석 자리는 경청을 잘해야 하는 자리""라고 강조했다. 더불어 안 의원은 ""정무수석은 대통령께 좋은 소리만 하는 게 아니다""라면서 ""국민의 쓴소리와 또 올바른 소리, 대통령님께 꼭 전달해야 할 그런 민심의 소리를 정무수석이 잘 전해줘서 앞으로는 자기 정치하는 대통령 참모가 단 1명도 없어야 한다""고 했다./김경훈 기자 styxx@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
472,서울경제,윤경환,"文대통령, ‘세월호 특검’에 민변 출신 이현주 임명","viewer  문재인 대통령. /연합뉴스googletag.cmd.push(function() { googletag.display('div-gpt-ad-1558947979364-0'); });googletag.cmd.push(function() { googletag.display('div-gpt-ad-1567043459465-0'); });문재인 대통령이 23일 ‘세월호참사 진상규명 특별검사’로 이현주(62·사법연수원 22기) 변호사를 임명했다. 세월호 특검은 세월호참사 증거자료의 조작·편집 의혹 사건에 대한 진상 규명 업무를 맡는다.문 대통령은 이날 청와대 본관에서 이 변호사에게 임명장을 수여했다. 이 변호사는 민주사회를 위한 변호사모임(민변) 대전·충청지부장 출신이다. 법무부 인권정책과장, 대전시 정무부시장 등을 거친 뒤 현재 법무법인 ‘새날로’에서 재직 중이다. (function(d,a,b,l,e,_) {if(d[b]&&d[b].q)return;d[b]=function(){(d[b].q=d[b].q||[]).push(arguments)};e=a.createElement(l);e.async=1;e.charset='utf-8';e.src='//static.dable.io/dist/plugin.min.js';_=a.getElementsByTagName(l)[0];_.parentNode.insertBefore(e,_);})(window,document,'dable','script');dable('setService', 'sedaily.com');dable('sendLogOnce');dable('renderWidget', 'dablewidget_V7aeGx7B');  앞서 국회 세월호참사 진상규명 특별검사 후보 추천위원회는 전날 특검 후보자로 이현주·장성근 변호사를 문 대통령에 추천했다./윤경환 기자 ykh22@sedaily.com

                                    < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >"
