,date,title,reporter,content,press
272,2021-04-03,문 대통령 “4·3 국가폭력 반성”…국방장관·경찰청장 추념식 첫 참석,이완 기자 wani@hani.co.kr,"문재인 대통령이 3일 제주에서 열린 4·3 추념식을 찾아 “4·3 특별법의 개정을 보고드릴 수 있게 되어 매우 다행”이라면서 “추가 진상규명과 피해자의 명예회복, 국가폭력에 의한 희생자 지원 방안을 담았다”고 말했다. 이번 4·3 추념식에는 서욱 국방부장관과 김창룡 경찰청장이 처음으로 참석했다. 
문 대통령은 제주 4·3 평화공원 내 제주 4·3 평화교육센터에서 열린 추념식에서 “4·3 특별법 개정이 여야 합의로 이뤄진 것은 21대 국회의 가장 큰 성과 중 하나로 평가받게 될 것이다. 이 자리를 빌려 특별법 개정에 힘을 모아준 각계각층 모든 분들께 깊은 감사와 존경의 인사를 올린다”고 말했다. 이어 “이번 특별법 개정으로 1948년과 1949년 당시 군법회의로 수형인이 되었던 이천오백서른 분이 일괄 재심으로 명예를 회복할 길이 열렸다”고 말했다. 
제주 4·3 때인 1948년과 1949년 군사재판을 받은 이는 ‘수형인명부’상 최소한 2530명이다. 이들 가운데 상당수는 한국전쟁 발발 직후 집단학살됐다. 제주4·3 당시 전체 행방불명된 이는 4255명에 이르는 것으로 조사된 상황이다.
문 대통령은 2018년 70주년 추념식과 2020년 추념식에 이어 재임 중 세번째로 추념식에 참석했다. 청와대는 문 대통령의 이번 방문은 제주 4·3 특별법이 최근 개정된 것의 역사적 의미를 강조하고, 4·3의 완전한 해결을 위해 임기 끝까지 최선을 다하겠다는 의지를 보여주기 위한 것이라고 밝혔다. 특히 이번 추념식에는 사상 최초로 국방부장관과 경찰청장이 참석했다. 문 대통령은 “군과 경찰의 진정성 있는 사죄의 마음을 희생자와 유가족, 제주도민들께서 포용과 화합의 마음으로 받아주시기 바란다”며 “국가가 국가폭력의 역사를 더욱 깊이 반성하고 성찰하겠다는 마음”이라고 밝혔다.


문 대통령은 추가 진상조사와 명예회복을 위한 후속 조처도 약속했다. 문 대통령은 “며칠 전 가시리에서 유해를 발굴한 세분을 포함해 지금까지 유해로 돌아오신 사백여덟분 중 이백일흔다섯 분은 아직까지 신원을 확인하지 못하고 있다”면서 “정부는 유해발굴 사업과 함께 유전자 감식을 지원하여 반드시 고인들을 가족의 품으로 돌려드릴 것”이라고 말했다. 
아울러 문 대통령은 4·3 명예회복을 위한 제주도민의 노력에 민주당 정부도 함께 했음을 강조했다. 문 대통령은 “반세기 만에 금기를 풀고, 김대중 정부에서 진상규명과 명예회복의 초석을 다질 수 있었던 것은 용기를 낸 증언과 행동이 지속되었기 때문이다. 2003년 노무현 정부가 정부 차원의 진상조사보고서를 확정하고, 대통령으로서 최초로 과거 국가 권력의 잘못에 대해 유족과 제주도민들에게 공식 사과할 수 있었던 것도, 그리고 우리 정부에서 4·3의 진실에 더 다가갈 수 있었던 것도 제주도민과 국민들이 계셨기 때문이다”고 말했다. ",hankyoreh
273,2021-03-12,문 대통령 “좀스럽다. 그 정도 하시죠”…야당 사저 공격에 반박,이완 기자 wani@hani.co.kr,"문재인 대통령이 12일 에스엔에스(SNS·사회관계망서비스)를 통해 경남 양산에 마련 중인 사저에 대한 야당의 공격을 “좀스럽다”는 표현을 동원해 강하게 반박했다.
 문 대통령은 이날 페이스북 등에 “선거 시기라 이해하지만, 그 정도 하시지요. 좀스럽고, 민망한 일입니다. 대통령 돈으로 땅을 사서 건축하지만, 경호 시설과 결합되기 때문에 대통령은 살기만 할 뿐 처분할 수도 없는 땅이지요”라고 글을 올렸다. 이어 “노무현 전 대통령의 봉하 사저를 보면 알 수 있지 않나요? 모든 절차는 법대로 진행하고 있습니다”라고 적었다. ‘좀스럽고 민망한 일’이란 표현 등을 사용해 야당의 사저 공격에 대한 부당함과 불쾌감을 드러낸 것으로 보인다.
 앞서 국민의힘은 이날 논평을 통해 ‘대통령 사저 부지의 농지를 원상복구해 농민에게 돌려주라’고 주장했다. 문 대통령 사저 부지는 양산시가 농지 전용 허가를 내준 것이라는 윤영석 국민의힘 의원실 자료를 토대로 한 논평이었다. 국민의힘 쪽은 최근 한국토지주택공사(LH·엘에이치) 직원들이 3기 새도시 건설이 예정된 농지를 내부정보를 이용해 구입했다는 의혹이 불거지자, 문 대통령이 농지를 활용해 사저를 짓는 것을 문제 삼고 있다.
 청와대는 지난해 6월 문 대통령이 퇴임 뒤에는 경남 양산시 평산마을에 사저를 새로 마련해 지낼 계획이라고 밝힌 바 있다. 원래 있는 양산시 매곡동 사저는 경호 시설 신축이 어려워 퇴임 뒤 거주하기가 어렵다고 판단했다는 게 청와대 쪽 설명이다. 문 대통령 사비로 매입한 사저 부지는 2630.5㎡(795.6평) 규모다",hankyoreh
274,2021-03-07,야권 LH 투기 의혹 총공세…대통령 직접사과·변창흠 해임 요구,김미나 기자 mina@hani.co.kr,"야권은 7일 한국토지주택공사(LH) 임직원들의 투기 의혹과 관련해 문재인 대통령의 직접 사과와 변창흠 국토부 장관의 사퇴를 요구했다. 재보궐선거를 한달 앞두고 엘에이치 의혹을 정권심판론 확산의 고리로 삼을 태세다.
배준영 국민의힘 대변인은 이날 논평을 내어 “대통령께서 ‘부동산 투기와의 전쟁에서 결코 지지 않을 것’이라고 했지만, 임기 중에 국토부와 엘에이치가 투기꾼의 온상이 됐다”며 “국정최고책임자가 직접 사과해야 국민이 사태수습의 진정성을 인정할 것”이라고 밝혔다. 배 대변인은 또 조사 주체에 감사원과 검찰이 빠진 것을 두고 “엘에이치 사태 진상(眞想)조사를 요구했는데, 정권에 바치는 진상(進上)조사를 하려 한다”며 “정권의 명운을 걸겠다는 민주당의 말은 거짓”이라고 비판했다. 국민의힘은 배 대변인 명의의 또 다른 논평에서 “4월 7일은 오만과 독선으로 가득한 정부, 민주당, 그리고 엘에이치를 심판하는 날이 될 것”이라며 “한 달간 이들에 대한 시민 검증을 통해 무엇이 서울과 부산을 위한 선택인지 밝힐 것”이라고 했다.
주호영 국민의힘 원내대표는 윤석열 검찰총장의 사퇴로 엘에이치 투기 의혹 같은 권력형 비리에 대한 검찰 수사가 제대로 이뤄지지 않을 수 있다고 우려했다. 주 원내대표는 이날 페이스북에 글을 올려 “윤석열이 사라진 세상, 검찰이 사라진 나라, 도둑놈들의 마을에 평화가 찾아왔다”며 “왜 민주당은 ‘철저 조사’를 외치면서도 엘에이치 비리를 감사원에 맡긴다든지, 검찰 수사를 요구한다든지, 국정조사에 나서지 않는 걸까”라고 물었다. 그러면서 “문재인 정권은 검찰 대표선수 윤석열을 1년에 걸쳐 두들겨 패서 쫓아냈다. 어느 정신 나간 검사가 고개 들고, 엘에이치 사건을 제대로 수사하겠다고 나서겠나? 문재인 정권이 계획대로 검찰 수사권을 완전 박탈하게 되면 대통령을 포함한 정권 핵심들에 대한 수사는 모두 경찰로 넘어가 차곡차곡 쌓이게 된다”고 주장했다.",hankyoreh
277,2021-01-05,"문 대통령 “코로나 조기 극복, 국민 일상 되찾겠다”",이완 기자 wani@hani.co.kr,"문재인 대통령은 5일 새해 첫 국무회의를 열고 “올해 코로나를 반드시 조기에 극복하여 잃어버린 국민의 일상을 되찾겠다”고 말했다.
문 대통령은 이날 청와대와 정부서울청사 등을 영상으로 연결한 국무회의에서 “다음달부터 백신과 치료제로 본격적인 대응이 가능하다. 국산 치료제 개발도 가시권”이라며 “치료제가 상용화되면 방역·백신·치료제 세 박자를 갖춘 코로나 모범국가가 될 수 있다. 빠른 일상 회복이 새해 가장 큰 선물이 되도록 최선을 다하겠다”고 했다.
문 대통령은 또 “코로나가 주는 고통의 무게는 결코 평등하지 않다”며 돌봄 격차, 교육 격차 등 코로나로 인해 드러난 격차를 해소하고, 임시직과 일용직·특수고용직 등 취약계층 고용안전망 확충에 힘을 기울이겠다고 다짐했다. 최근 정치권에선 재난지원금 보편지급 주장이 다시 고개를 들고 있지만, 문 대통령이 ‘불평등’과 ‘격차’를 강조한 것을 볼 때 청와대 분위기는 선별 지원 쪽에 무게를 실은 것으로 보인다.
아울러 문 대통령은 올해 내각의 주요 과제 가운데 하나로 부동산 문제를 꼽았다. 문 대통령은 “투기수요 차단과 주택공급 확대, 임차인 보호 강화라는 정부 정책 기조를 유지하면서 추가적으로 대책 수립에 주저하지 않겠다”며 “무엇보다 혁신적이며 다양한 주택공급 방안을 신속하게 마련하는 데 역점을 두겠다”고 강조했다.
한편, 문 대통령은 이날 회의에서 정책 이슈에 집중할 뿐, 이낙연 더불어민주당 대표가 거론한 두 전직 대통령 사면이나 검찰개혁 등 정치 현안에 대한 언급은 하지 않았다.",hankyoreh
282,2021-01-27,문 대통령 “손실보상·이익공유제는 포용적 정책모델”,이완 기자 wani@hani.co.kr,"문재인 대통령이 27일 세계경제포럼(다보스포럼) 연설을 통해 “포스트 코로나 시대의 양극화와 불평등을 막기 위해 인류가 지혜를 모으는 일도 중요하다”며 한국의 ‘손실보상제’와 ‘이익공유제’를 소개했다. 문 대통령은 “각자도생이 아니라 연대와 협력이야말로 감염병을 이길 수 있는 가장 강력한 힘”이라고 말했다.
문 대통령은 이날 화상으로 진행된 ‘2021 다보스 어젠다 한국 정상 특별연설’에서 손실보상제와 이익공유제를 언급하며 “앞으로 코로나와 같은 신종 감염병 재난을 함께 이겨내는 포용적인 정책모델이 될 수 있을 것”이라고 강조했다. 문 대통령은 “구체적인 방안에 대해서는 더 많은 지혜를 모아야 한다”면서도, 손실보상제는 정부의 방역조처로 영업금지 등 불이익을 받은 소상공인·자영업자를 지원하는 것이고, 이익공유제는 코로나 승자 기업이 자발적인 출연으로 코로나 약자들을 도우면 정부가 강력한 인센티브를 제공하는 제도라고 소개했다.
문 대통령은 코로나 극복을 위한 국제적 연대와 협력도 강조했다. 문 대통령은 “이제 세계는, 케이(K)자형 회복이 아니라 더 포용적인 새로운 일상으로 가기 위해 더욱 굳건하게 연대하고 협력해야 한다”며 “한국은 백신의 공평한 접근권을 보장하기 위한 세계보건기구(WHO)의 노력을 지지하며 코백스(퍼실리티)에 적극 동참하고 있다. 개도국의 백신 보급을 위한 국제 협력이 강화되길 기대한다”고 했다. 문 대통령은 “한국에서 개발 중인 치료제가 성공하면 원하는 나라에 포용적으로 공급될 수 있도록 지원할 것”이라고도 밝혔다.",hankyoreh
315,2021-01-08,"추락하는 문 대통령 지지율, 반등시킬 방책은?",서영지 기자 yj@hani.co.kr,"문재인 대통령의 새해 첫 국정수행 지지도가 문재인 정부 출범 이후 한국갤럽 조사 최저치인 38%로 떨어졌다. 12월 첫째주에 40% 밑으로 떨어진 지지도 수치는 좀처럼 반등 기회를 잡지 못하고 있다. 
최근 여러 여론조사에서 문 대통령에 대한 여론은 악화한 것으로 나타났다. 지난 5~6일 실시된 한국갤럽 조사(전국 18살 이상 성인 1001명 대상·신뢰수준 95%, 표본오차 ±3.1%포인트) 결과 긍정평가는 38%인 반면 부정평가는 55%로 정부 출범 이후 가장 높았다. 지난 4~6일 리얼미터가 <와이티엔>(YTN) 의뢰로 명을 대상으로 실시한 발표한 여론조사(전국 만 18살 이상 성인 1505명 대상·신뢰수준 95%에 오차범위 ±2.5%포인트)에서도 문 대통령에 대한 부정평가는 61.2%로 최고치였다. 긍정은 35.1%였다. 
민심이 나빠진 데엔 부동산 가격 상승부터 추미애 법무부 장관과 윤석열 검찰총장의 갈등, 백신 공급 논란 등이 복합적으로 작용한 결과로 보인다. 한국갤럽 조사에서 문 대통령의 부정평가 이유는 지난해 추석 이후부터 부동산 정책 문제가 계속 1순위를 차지하고 있다. 역대 정권들이 권력투쟁이나 측근비리 등으로 ‘임기 말 증후군’을 보였던 것과는 조금 다른 양상이다. 이 탓에 청와대 내부에선 지지도 하락세에 신경을 곤두세우면서도 반전의 기회를 노리고 있다. 백신 도입 늑장 논란으로 바닥을 쳤던 여론이 세밑에 이뤄진 청와대와 내각의 ‘폭풍인사’를 거치며 조금씩 회복되고 있다는 해석도 있다. 
청와대는 여러가지 카드를 준비중이다. 서울시장 출마가 유력한 박영선 중소벤처기업부 장관, ‘장수 장관’인 성윤모 산업통상자원부 장관 등의 후임자가 이르면 다음주께 지명될 것으로 보인다. 청와대 관계자는 “개각 발표 앞뒤로 예정된 신년사, 신년기자회견 등으로 국민과 소통을 강화하고, 2월 말부터 백신 접종이 시작되면 지지율이 올라가지 않을까 생각한다”고 말했다. 국토교통부는 설 전에 구체적인 주택공급 대책을 발표하면서 부동산 민심 달래기에도 나설 예정이다. 

",hankyoreh
316,2021-03-04,"문 대통령 “새도시 투기의혹, 뿌리깊은 부패구조 발본색원하라”",이완 기자 wani@hani.co.kr,"문재인 대통령이 4일 한국토지주택공사(LH·엘에이치) 직원들의 경기도 광명·시흥 새도시 토지 투기 의혹과 관련해 부패 구조를 규명해 발본색원하라고 추가 지시했다. 청와대는 전날에 이어 이틀 연속 문 대통령의 조사와 대책 마련 지시를 전달하면서, 이번 사안을 심각하게 보고 있음을 드러냈다.  
 문 대통령은 “새도시 투기 의혹이 일부 직원들의 개인적 일탈이었는지, 뿌리깊은 부패구조에 기인한 것이었는지 규명해서 발본색원하라고 추가 지시했다”고 강민석 청와대 대변인이 브리핑에서 밝혔다. 문 대통령은 제도개선책도 구조적인 문제 해결을 위한 근본 대책이 될 수 있도록 마련하라고 했다. 또 총리실과 국토교통부가 합동조사단을 만들어 나선 것에 대해 “정부 차원에서 선제적으로 빠르고 엄정하게 조사해야 할 것”이라며 “감사원 감사는 감사원이 판단할 문제”라고 했다. 
 문 대통령은 전날에도 새도시 투기 의혹과 관련해 토지거래 전수조사를 지시한 바 있다. 문 대통령은 “광명·시흥은 물론 3기 신도시 전체를 대상으로 국토교통부, 엘에이치, 관계 공공기관 등의 신규 택지 개발 관련 부서 근무자 및 가족 등에 대한 토지거래 조사를 빈틈없이 실시하라”고 했다. 지난 2일 민주사회를 위한 변호사모임과 참여연대가 공개한 투기 의혹 사례를 보면 직원들끼리 토지를 쪼개서 소유하거나 거래금액의 대부분을 대출로 마련하는 등 토지 보상금 등을 노린 치밀한 투기 정황이 드러나기도 했다. 하지만 이들이 업무상 비밀을 활용해 개발이익을 챙겨도 현행법상 처벌이 어려울수 있다는 지적도 나오고 있다.    
 이에 따라 문 대통령은 공개된 광명·시흥 새도시 투기 의혹이 ‘빙산의 일각’일 수 있다고 보고, 뿌리깊은 부패구조를 규명하라고 지시한 것으로 보인다. 3기 새도시 정책은 문재인 정부가 집값 안정을 위해 의욕적으로 추진한 것으로, 이번 투기 의혹이 부동산 정책 전반에 대한 불신을 초래할 수 있다는 우려가 커지고 있다. 부동산 문제는 다가오는 서울시장 보궐선거에서 민심에 미치는 영향이 크다. 청와대 관계자는 “구체적인 조사와 관련해서는 총리실에서도 언급이 있을 것으로 안다”고 전했다. ",hankyoreh
322,2021-04-05,"문 대통령, ‘최초 석탄화력’ 당인리 발전소에서 식목일 행사",이완 기자 wani@hani.co.kr,"문재인 대통령이 5일 우리나라 최초의 석탄화력발전소가 있던 장소를 찾아 식목일 기념 나무를 심었다. 단계적인 원전 감축과 노후 석탄발전소 폐지 등 친환경 에너지 전환 정책을 다시 강조한 것으로 풀이된다. 
 문 대통령은 이날 서울시 마포구 당인리 복합화력발전소를 찾아 회양목 묘목 4그루를 직접 심었다. 마포 복합화력발전소는 석탄발전과 중유 발전을 중지한 대신 액화천연가스(LNG·엘엔지) 발전소를 건설한 뒤 지상에는 공원을 조성한 곳이다. 
 문 대통령은 나무를 심은 뒤 상지초등학교 숲사랑청소년단과 만나 기후변화 시대에 나무의 중요성을 이야기하기도 했다. 문 대통령은 “(나무 심기는) 지구 온난화에 대한 대책, 또 탄소 중립화 대책으로 필요하다”며 “코로나19도 전문가들 의견에 의하면 기후변화가 원인이라고 한다. 발전, 교통수단, 산업, 가정, 학교에서 탄소 배출을 완전히 없앨 수는 없기 때문에 또 하나의 중요한 방법이 나무를 많이 심어서 탄소를 흡수하는 것”이라고 설명했다. 도심숲을 조성하면 미세먼지도 감소할 것이라고 덧붙였다. 
 청와대는 이날 식목일 행사는 친환경 에너지와 도시 숲의 중요성을 강조하는 의미가 담겼다고 설명했다. 문 대통령은 지난해 식목일에는 총선을 앞두고, 대형 산불로 피해가 컸던 강원 강릉시 옥계면을 찾아 지역주민을 만나고 금강소나무를 심었다.  ",hankyoreh
330,2021-01-20,문 대통령 “코로나 백신 2천만명분 추가 확보 길 열려”,서영지 기자 yj@hani.co.kr,"문재인 대통령이 “최근 노바백스사와 에스케이(SK)바이오사이언스 간에도 계약이 추진되면서 지금까지 확보한 5600만명분의 백신에 더해 2000만명분의 백신을 추가로 확보할 가능성이 열렸다”고 20일 밝혔다. 에스케이바이오사이언스는 노바백스와 기술이전 방식을 통해 코로나19 백신을 추가 생산하고, 정부는 이를 선구매할 계획이다.  
 문 대통령은 이날 경북 안동의 에스케이바이오사이언스 공장을 찾아 “정부도 전량 선구매를 통해 추가 물량으로 확보할 계획”이라며 “이번 계약은 생산뿐 아니라 기술이전까지 받는 특별한 의미가 있다. 백신의 지속적이고 공평한 보급을 확보하고, 우리 백신 개발을 앞당기는 데도 큰 역할 할 것”이라고 말했다. 또 안정적 접종과 자주권 확보를 위해 백신의 국내 개발이 중요하다고 강조했다. 문 대통령은 “에스케이바이오사이언스는 자체 백신 개발에도 최선을 다하고 있다. 예정대로라면 내년에는 우리 백신으로 접종할 수 있을 것”이라고 했다. ’
 문 대통령은 에스케이바이오사이언스 공장에서 스탠리 에르크 노바백스 대표와 영상 통화도 했다. 문 대통령은 “노바백스도 조만간 좋은 성과를 낼 예정이라는 반가운 소식을 들었는데 현재 어떻게 진행되고 있느냐?”고 물었고, 에르크 대표는 “지금은 임상시험의 마지막 단계에 이르러 3상을 남아프리카공화국, 미국, 영국 등 3개국에서 진행 중인데, 수주 내 효과성을 입증할 것으로 보고 있다”고 답했다. 
 이어 문 대통령은 “한국에 백신을 공급하기 위한 노바백스와 에스케이바이오사이언스 간의 기술 이전 계약 추진이 잘 되는지?” 물었고, 에르크 대표는 “지난해 8월부터 에스케이바이오사이언스와 훌륭한 관계를 유지하면서 매일매일 협력하고 있고 이 관계를 더욱 확대해 나갈 예정이며, 협약도 잘 진행 중”이라고 답했다. 문 대통령이 코로나19 백신과 관련해 다국적 제약사 대표와 직접 이야기를 나눈 것은 이번이 두번째다. 문 대통령은 지난해말 모더나의 스테판 반셀 대표와도 영상 통화를 했다. 
 앞서 문 대통령은 이 공장에서 최태원 에스케이(SK)그룹 회장과 함께 아스트라제네카 백신이 생산되는 현장을 둘러봤다. 최 회장은 “이미 생산에 들어가 허가만 나면 2월말에 (백신이) 나갈 수 있다”고 말했다. 에스케이바이오사이언스가 생산하고 있는 아스트라제네카 백신은 코박스 퍼실리티를 통해 국내에 공급될 예정이다. 문 대통령은 또 “이게 외국에서 수송해서 들어오지 않고 우리 국내에서 에스케이가 직접 생산해서 국내 공급이 되니까 훨씬 더 공급이 원활하게 되겠다”고 말하자, 최 회장은 “저희가 생산하는 모든 것은 생산과 일괄형 완제품까지 해서 할 수 있다”고 답했다. 에스케이바이오사이언스는 현재 아스트라제네카 코로나19 백신 등을 위탁생산하고 있다.  
 문 대통령은 이날 백신에 대한 이상 반응때 대처와 피해보상체계 등도 준비하겠다고 했다. 문 대통령은 “이제 정부가 백신 접종을 공정하면서도 차질없이 이끌어야 한다. 백신별 특성을 고려해 운송과 보관과 접종에서 최적화된 방안을 마련할 것”이라고 했다. 이어 “전국 단위의 백신 예방접종을 위해 범정부 차원의 ‘코로나19 예방접종 대응 추진단’이 출범했고, 다음 달부터 우선 접종대상자들을 시작으로 늦어도 11월까지 집단면역을 형성할 계획”이라며 “숙련된 접종 인력과 함께 이상 반응 시 대처 방안과 피해보상체계도 준비하겠다”고 밝혔다. ",hankyoreh
333,2021-03-26,[갤럽] 부동산 문제 거센 여파…대통령 지지율 34% 취임 후 최저치,오연서 기자 loveletter@hani.co.kr,"대통령 국정수행에 대한 지지율이 지난주에 이어 또 최저치를 기록했다. 국정수행 부정평가율은 역대 최고치다.
한국갤럽은 지난 23~25일 전국 유권자 1001명을 대상으로 조사(신뢰수준 95%에 표본오차±3.1%포인트)한 결과, 문 대통령의 국정수행 긍정평가는 34%, 부정평가는 59%로 나타났다고 26일 밝혔다. 긍정평가는 전주보다 3%포인트 하락하면서 지난주에 이어 취임 후 최저치를 기록했다. 부정평가도 4%포인트 상승하며 취임 후 최고치를 보였다. 부정평가 이유로는 ‘부동산 정책(34%)’이 3주째 30% 넘게 차지하고 있다. 갤럽 관계자는 “기존의 부동산 정책 불신에 겹친 한국토지주택공사(LH) 투기 의혹, 그리고 주택 공시가 현실화 여파의 결과로 추정된다”고 설명했다.



오는 4월 7일 재보궐선거에 대한 민심은 정권 견제론에 쏠렸다. ‘현 정부를 견제하기 위해 야당 후보가 많이 당선돼야 한다’는 답변이 57%로 집계됐고, ‘현 정부를 지원하기 위해 여당 후보가 많이 당선돼야 한다’는 33%였다. 그동안 ‘4·7 재보궐 선거’와 관련된 다섯 차례 조사에서 정부 견제론에 대한 응답률은 이번 조사에서 최고치를 찍었다. 시장 보궐선거를 앞둔 서울에서는 ‘야당이 다수 당선돼야 한다'가 61%로 '여당 다수 당선'(31%)보다 우세했다. 부산·울산·경남도 ‘야당 다수 당선’이 60%, ‘여당 다수 당선’이 25%인 것으로 나타났다. 특히 중도층 성향에서도 ‘야당이 다수 당선돼야 한다’가 67%로 높게 나타났다. 
정당 지지도는 더불어민주당 32%, 국민의힘 29%, 국민의당 5%인 것으로 나타났다. 민주당은 3%포인트 하락하면서 지지율 최저치를 기록했고, 국민의힘은 3%포인트 상승하면서 최고치를 기록했다. 현 정부 출범 후 양당의 지지율 격차도 가장 적었다. 
정당 지지율은 특히 중도층에서 변화가 뚜렷하게 나타났다. 중도층이 지지하는 정당 구도는 지난주 민주당 40%, 국민의힘 21%에서 이번 주엔 민주당 26%. 국민의힘 29%로 변화했다. 갤럽 관계자는 “이번 주 초 야권 후보 단일화, 공식 선거운동 돌입 등 임박한 4·7 재보궐선거의 영향으로 보인다”고 말했다.
이번 조사는 전화조사원 인터뷰 형식으로 진행됐으며 응답률은 16%다. 자세한 내용은 한국갤럽이나 중앙선거여론조사심의위원회 누리집에서 확인할 수 있다.",hankyoreh
356,2021-03-26,오세훈 “문 대통령은 중증 치매 환자…야당이 그 정도 말도 못 하냐”,김미나 기자 mina@hani.co.kr,"오세훈 국민의힘 서울시장 후보가 정부의 부동산 정책을 비판하며 문재인 대통령을 향해 “중증 치매 환자”라고 거듭 말했다. 
오 후보는 이날 오전 서울 강서구 증미역에서 유세를 하며 “(문 대통령이) 집값이 아무 문제 없다, 전국적으로 집값이 안정돼 있다고 1년 전까지 넋두리 같은 소리를 했다”며 “제가 연설할 때 ‘무슨 중증 치매 환자도 아니고’라고 지적했더니 과한 표현이라고 한다. 야당이 그 정도 말도 못 하나”라고 목소리를 높였다. 
이는 앞서 김태년 더불어민주당 당 대표 직무대행 겸 원내대표의 발언에 대한 반발로 읽힌다. 김 원내대표는 지난 24일 국회에서 열린 당 중앙선거대책위원회 회의에서 오 후보가 지난 2019년 10월 광화문 집회에서 했던 발언을 언급하며 “오 후보가 지난 2019년 10월 태극기 부대에서 연설한 걸 보니까 극우정치인이다. ‘독재자, 중증 치매 환자, 정신 나간 대통령’이라는 입에 담기 어려운 광기 어린 막말 선동을 한다”고 직격했다. 오 후보는 김 원내대표가 발언한 당일 열린 기자간담회에서도 “(문 대통령은) 갈라치기, 반통합, 분열의 정치를 하고 있다. 그게 독재자 아닌가”라고 반발한 바 있다. 또 “그런 독재자의 면모를 박영선 후보가 그대로 답습할 가능성이 높다. 실정과 무능의 대명사 ‘문재인 아바타’”라고 거친 어조로 경쟁자인 박영선 민주당 서울시장 후보를 겨냥했다. 
오 후보는 이날 유세에서 최근 상승세를 탄 지지율에 안심해서는 안 된다고 말했다. 오 후보는 “민주당은 호락호락한 정당이 아니다. 지지율이 떨어진다고 해서 쉽게 포기할 정당이 아니다”라며 “벌써 금권선거 조짐을 보인다. 구청장이 모여서 5천억원 모아 선거 때 풀겠다고 한다. 바로 여러분이 열심히 일해서 낸 세금이다. 5천억원이 누구네 집 애 이름인가”라고 반발했다. 전날 서울시구청장협의회는 서울시와 함께 5천억원 규모의 재난지원금을 마련해 지급하겠다며 25개 자치구가 2천억원, 서울시는 3000억원을 부담하겠다고 밝혔다. 오 후보는 이어 “박 후보는 선거 끝나면 본인이 10만 원씩 나눠주겠다고 한다. 이게 박 후보 개인 돈인가. 자기 돈 같으면 그렇게 쓰겠나”라며 박 후보의 ‘재난위로금 10만원 구상’을 비판했다.",hankyoreh
375,2021-03-17,"문 대통령, 18일 바이든 행정부 국무·국방장관 접견",이완 기자 wani@hani.co.kr,"문재인 대통령이 18일 오후 3시 청와대에서 미국의 토니 블링컨 국무-로이드 오스틴 국방 장관을 합동 접견할 예정이라고 청와대가 17일 밝혔다.
문 대통령은 한국을 방문한 미 국무-국방 장관을 접견하고 18일 개최되는 2+2(한-미 외교국방 장관) 회의 결과를 비롯한 방한 성과들을 보고 받는다. 문 대통령이 올해 출범한 바이든 미 행정부의 고위 관료를 접견하는 것은 이번이 처음이다. 문 대통령은 이들을 만나 대통령 임기가 1년여 남았지만, 한반도 평화프로세스 등 대북관계 개선에 대한 의지를 다시 표명할 것으로 관측된다. 문 대통령이 전날 한국토지주택공사(LH·엘에이치) 투기 의혹에 사과를 한 것도 국내 이슈를 잠시 마무리한 뒤 ‘외교의 시간’으로 넘어가기 위한 포석으로 보인다. 
또 서훈 청와대 국가안보실장도 대통령 합동접견과 별도로 두 장관을 개별 면담한다. 서훈 실장은 합동 접견 전 오스틴 국방장관을 먼저 만나고, 접견이 끝난 뒤 블링컨 국방장관을 따로 만날 예정이다. 청와대는 한반도 문제와 함께 전세계 현안에 대해 의견을 교환할 예정이라고 설명했다. 
관심은 미 국무-국방장관이 청와대를 방문해 그동안 바이든 행정부가 진행했던 대북 정책 검토에 대해 어떤 의견을 내놓을지 쏠린다. 청와대는 지난 2월 문 대통령과 바이든 미 대통령이 정상간 통화를 통해 “양 정상은 가급적 조속히 포괄적인 대북 전략을 함께 마련해 나갈 필요가 있다는 점에 인식을 같이 했다”고 밝힌 바 있다. 청와대 관계자는 지난 10일 “미국 새 행정부가 대북 정책을 검토하는데 너무 많은 시간을 걸려서 하지 않겠다고 하고 있다”며 “그래서 우리가 생각하는 북핵 문제의 해결 방안이나 시기 등 이런 부분에 대해 미국 쪽에 입장을 전달해 한국과의 협의 결과가 반영된 검토가 될 것 같다”고 말했다.
아울러 미 국무-국방 장관이 방한 전 일본을 먼저 방문해 한-미-일 동맹 협력을 강조한 것도 주목된다. 바이든 대통령이 동맹을 강조하며 중국 견제에 나선 가운데, 한국 역시 참여를 요청받을 수 있기 때문이다. 바이든 대통령은 최근 미국·일본·오스트레일리아·인도가 참여하는 대중국 견제용 협의체(쿼드) 정상회의를 연 바 있다. 청와대 관계자는 “쿼드에서 협의되는 내용은 미국을 비롯한 쿼드 참가국들을 통해 상세히 파악하고 있다. 우리는 투명성, 개방성, 포용성, 국제 규범을 준수한다면 어떠한 지역협력체나 구상하고도 적극 협력할 수 있다는 입장이다”고 말했다. ",hankyoreh
