,Unnamed: 0,date,title,press,reporter,content
258,258,2021-04-09 3:00,"김종인 “윤석열, 대통령감 판단되면 도울수도”",동아일보,강경석 기자 ,"

“선거 결과를 국민의 승리로 겸허하게 받아들이지 않고 자신들의 승리로 착각하고 개혁의 고삐를 늦춘다면 당은 다시 사분오열할 것이다.” 4·7 재·보궐선거를 승리로 이끈 국민의힘 김종인 비상대책위원장이 8일 퇴임 기자회견에서 당을 향해 뼈 있는 충고를 남기고 떠났다. 김 위원장은 이날 “대의보다 소의, 책임보다 변명, 자강보다 외풍, 내실보다 명분에 치중하는 정당에는 미래가 없다”며 “(계속 개혁하지 못하면) 정권교체와 민생회복을 이룩할 천재일우의 기회는 소멸할 것”이라며 이같이 말했다. 김 위원장은 이날 당을 떠나겠다고 결심한 이유에 대해 “정권교체를 위한 최소한의 기반을 만들었다고 생각하고 이제 자연인의 위치로 돌아간다”고 설명했다. 다만 김 위원장은 “지난 1년간 국민의힘은 혁신과 변화를 위해 노력했지만 아직 부족한 점 투성이”라며 “가장 심각한 문제는 내부 분열과 반목”이라고 지적했다. 이어 “서울시장 경선 과정에서 봤듯이 외부세력에 의존하려 한다든지, 정권을 되찾아 민생을 책임질 수권 의지는 보이지 않고 당권에만 욕심을 부리는 사람들이 국민의힘 내부에 많다”고 꼬집었다. 일부 당 안팎 인사들이 서울시장 야권후보 단일화 과정에서 국민의당 안철수 대표를 내세워 당을 흔들었다는 것이다.  김 위원장은 이날 채널A에 출연해 야권 대선 주자로 떠오른 윤석열 전 검찰총장에 대해 “윤 전 총장이 법무부와 검찰 갈등 구조로 시달리는 과정에서 꿋꿋하게 주장을 굽히지 않았기 때문에 우리 사회의 중요한 공정이라는 단어 자체가 윤 전 총장의 브랜드처럼 돼버린 것”이라고 최근 지지율이 상승한 이유를 설명했다.  윤 전 총장의 국민의힘 입당 가능성에 대해선 “개별적으로 입당하지 않을 것”이라며 “개별 입당하면 자기 정치활동 영역을 확보하기 힘들 것”이라고 말했다. 이어 “자기 주변을 제대로 구성해 정치를 시작할 수 있는 터전을 마련하는 것이 중요하다”며 “만나자고 하면 만나서 어떤 목표를 갖고 있고, 어떻게 달성할지 얘기를 들어본 뒤 대통령 후보감으로 적절하다고 판단되면 도울지 내가 결정하겠다”고 말했다. ‘김 위원장이 직접 대선에 나설 수 있느냐’는 질문에는 “내 나이가 80세가 넘었는데 무슨 책임 있는 자리를 추구하는 것은 상식에 맞지 않다”고 잘라 말했다. 조만간 제주도로 떠날 예정인 김 위원장은 이날 동아일보와 만나 “5월 초순경 돌아올 것”이라고 했다. 강경석 기자 coolup@donga.com 
"
302,302,2021-04-07 3:00,천안함 유족 “대통령이 北소행 공식발표해야”,동아일보,신규진 기자 ,"

            대통령 직속 군사망사고진상규명위원회(진상위)가 천안함 피격사건 재조사를 결정했다가 이를 번복해 논란이 일고 있는 가운데 천안함 유족과 생존자 대표들이 6일 청와대를 찾아 항의했다. 청와대 관계자는 언론 브리핑에서 “(이에 대해) 따로 설명 들은 게 없어 설명드릴 것이 없다”는 태도를 보였다.  천안함 함장이던 최원일 예비역 대령과 이성우 천안함 유족회장, 고 민평기 상사의 형 민광기 씨 등은 이날 문재인 대통령을 만나기 위해 청와대를 방문했으나 청와대에서는 시민사회수석실 행정관이 나왔다.  유족 측은 청와대 측에 문 대통령과의 면담을 요구하면서 천안함 피격이 북한의 소행이란 점을 문 대통령이 공식 발표해 달라는 입장을 전달했다.  또 이번 진상위의 천안함 재조사 번복 논란에 대한 청와대의 공식 사과도 요구했다. 이인람 위원장 등 진상위 관계자들을 처벌해야 한다고도 했다.  청와대 측은 “규명위는 독립기관이라 청와대가 개입할 수 없다”는 취지로 답했다고 한다.  민 씨는 이날 본보와의 통화에서 “대통령 직속 기관인데 청와대가 개입하지 않는다는 설명이 납득되지 않는다. 진상위가 무소불위의 권력기관이냐”라고 했다.신규진 기자 newjin@donga.com 
"
311,311,2021-04-06 3:00,식목일에 나무 심은 文대통령… “코로나도 기후 변화가 원인”,동아일보,청와대사진기자단,"
문재인 대통령과 김정숙 여사가 5일 식목일을 맞아 학생들과 함께 서울 마포구 당인리 복합화력발전소에서 ‘참고 견뎌낸다’는 꽃말을 가진 회양목 묘목을 심고 있다. 청와대는 “신종 코로나바이러스 감염증 장기화 국면에서 마지막까지 힘을 내 달라는 당부가 담겨 있다”고 했다. 문 대통령은 행사에 참여한 초등학생들과 대화하며 “지금 전 세계가 고생하는 코로나19도 전문가들 의견에 의하면 기후 변화가 그 원인이라고 한다”고 말했다. 청와대사진기자단  
"
314,314,2021-04-06 3:00,“文대통령 보고자료에 ‘윤중천 보고서’등 허위내용 있는지 수사”,동아일보,"고도예 기자 , 유원모 기자 , 장관석 기자 ","

‘청와대발 기획 사정(司正)’ 의혹을 수사 중인 서울중앙지검 수사팀이 법무부와 행정안전부 등에 김학의 전 법무부 차관 성접대 의혹, 클럽 버닝썬 의혹, 고(故) 장자연 씨 성접대 의혹 관련 청와대 보고용 자료를 제출해 달라고 요청한 것은 청와대를 향한 수사가 본격화될 것이라는 신호로 해석된다. 2019년 3월 문재인 대통령이 이들 사건에 대한 철저한 조사를 지시하게 된 배경에 유관 부처와 대통령비서실의 허위 보고가 있었는지 여부를 규명하겠다는 것이다. 검찰은 당시 각 부처에서 청와대에 보고한 자료에 당시 수사, 조사 내용과 다른 왜곡된 사실이 포함돼 있을 것으로 의심하고 있다. 특히 당시 대검 과거사진상조사단 이규원 검사가 사건 관련자 진술을 왜곡해 보고서에 반영하고, 이 내용을 청와대에 보고한 뒤 김 전 차관 별장 성접대 의혹 등 사건에 대한 재조사를 이끌어 낸 정황이 있다고 보고 배후를 수사하고 있다.  5일 동아일보 취재를 종합하면 서울중앙지검 형사1부(부장검사 변필건)는 지난달 법무부와 행안부, 경찰청 등에 김 전 차관 성접대 의혹과 버닝썬 의혹, 고 장자연 씨 성접대 의혹 조사와 관련해 만든 보고자료를 제출해달라며 사실조회 요청 공문을 보냈다. 이들 부처에서 2019년 3월 18일 대통령 업무보고를 앞두고 만든 ‘청와대(BH) 보고용 자료’를 요청한 것으로 보인다. 문재인 대통령은 2019년 3월 18일 당시 박상기 법무부 장관과 김부겸 행안부 장관의 사건 관련 보고를 받은 뒤 “검찰과 경찰의 현 지도부가 조직 명운을 걸고 책임져야 할 일”이라고 이례적으로 강한 메시지를 냈다. 검찰은 당시 청와대 보고자료에 ‘허위 의혹’을 받고 있는 ‘윤중천 면담보고서’ 내용이 반영돼 있을 가능성이 크다고 판단해 각 부처에 자료를 요청한 것으로 알려졌다. 앞서 이 검사는 김 전 차관을 접대했던 건설업자 윤중천 씨를 상대로 2018년 12월부터 5, 6차례 만나 면담한 뒤 보고서를 작성했다. 이 검사가 작성한 보고서와 면담에 참여한 또 다른 검사의 보고서 내용이 크게 달라 검찰은 이 검사가 보고서를 고의로 왜곡했을 가능성을 수사하고 있다. 검찰은 윤 씨 면담 당시의 녹취록 등을 확보해 이 검사의 보고서 내용과 대조하고 있는 것으로 알려졌다. 당시 대통령민정비서관실 선임 행정관이었던 이광철 민정비서관이 이 검사의 왜곡된 보고서 작성 등 ‘기획 사정’에 개입한 것으로 검찰은 보고 있다. 검찰은 이 비서관이 이 검사와 윤 씨 면담 전후 여러 차례 통화한 기록을 확보했다. 또 ‘버닝썬’ 유착 의혹이 불거진 윤규근 총경과 텔레그램으로 민갑룡 경찰청장의 “별장 동영상 속 남성은 육안으로도 김 전 차관이 확실하다”는 발언에 대해 “더 세게 했어야 했다. 검찰과 대립하는 구도를 진작 만들었어야 했는데”라고 대화한 기록도 확인했다.  이들 사건에 대한 엄정한 조사를 지시하는 문 대통령의 발언 직후 대검 과거사진상조사단의 활동 기간이 연장되는 등 본격 재조사가 시작된 경위도 조사 대상이다. 법무부 검찰 과거사위원회는 2019년 3월 18일 문 대통령 지시가 나온 직후 “기간 연장 없이 3월 말에 조사결과를 발표한다”는 기존 입장을 뒤집고 진상조사단 활동 기간을 연장하겠다고 밝혔다.  이후 이 검사는 2019년 3월 21일 윤 씨를 공개적으로 검찰청에 불러 조사했고, 같은 달 23일 0시 무렵에는 출국을 시도하던 김 전 차관에 대해 ‘가짜 내사번호’를 이용해 긴급 출국금지 조치를 했다.고도예 yea@donga.com·유원모·장관석 기자 
"
322,322,2021-04-05 3:00,제주 4·3 희생자 추념식 참석한 文대통령 부부,동아일보,제주=청와대사진기자단,"
문재인 대통령이 3일 제주 4·3평화교육센터에서 열린 제73주년 제주 4·3 희생자 추념식을 마친 후 위패봉안실에서 4·3 특별법 개정안 책자에 서명하고 있다. 제주=청와대사진기자단  
"
325,325,2021-04-05 3:00,文대통령 부활절 메시지 “정직한 땀 존중받는 나라 공정-정의 자리잡게 노력”,동아일보,황형준 기자 ,"
            
            문재인 대통령이 4일 부활절을 맞아 “함께 잘사는 나라를 위해 도전하면서, 근원적인 곳에서부터 공정과 정의가 자리 잡도록 더욱 노력하겠다”고 밝혔다.  문 대통령은 이날 소셜네트워크서비스(SNS) 메시지를 통해 “회복과 도약의 부활절이다. 예수님의 부활처럼, 우리 역시 ‘고난의 역사’를 ‘희망의 역사’로 바꾸어 나갈 것”이라며 “정직한 땀과 소박한 꿈이 존중받는 나라를 만들어나가겠다”고 했다. 문 대통령이 SNS를 통해 부활절 메시지를 낸 것은 지난해에 이어 두 번째다. 특히 ‘공정’과 ‘정의’를 강조한 것은 최근 한국토지주택공사(LH) 땅 투기 의혹으로 정부에 대한 불신과 민심 이반이 커지고 있는 상황과 무관치 않다는 분석이 나온다. 문 대통령은 또 “전 세계는 지금 ‘신종 코로나바이러스 감염증 이후 어떻게 살 것인가’를 질문하고 있다”며 “우리는 그 물음에 대한 답을 실천하고 있다. 혼자가 아니라 함께 자유롭고자 하는 우리 국민들의 마음은, 코로나를 극복하고 포용적이며 지속 가능한 세상을 만들어가는 동력이 되고 있다”고 밝혔다. 이어 “예수님의 부활을 기쁘게 맞이하며 유례없는 위기에도 인내와 나눔으로 희망을 만들고 계신 국민들께 존경을 표한다”며 “예수님의 사랑과 축복이 온 가정에 가득하시길 기원한다”고 덧붙였다. 문 대통령은 세례명이 디모테오인 천주교 신자다.황형준 기자 constant25@donga.com  
"
344,344,2021-04-03 3:00,"文대통령 이르면 이달 訪美, 바이든과 첫 정상회담 추진",동아일보,"박효목 기자 , 뉴욕=유재동 특파원 ","

            문재인 대통령이 이번 달이나 다음 달 미국을 방문해 조 바이든 미국 대통령과 첫 대면 정상회담을 여는 방안이 유력하게 검토되고 있다. 미국이 마무리 단계에 접어든 대북정책 검토를 끝내고 이달 새 대북전략을 발표할 예정인 가운데 문 대통령이 직접 바이든 대통령을 만나 북-미 간 조속한 비핵화 협상의 필요성을 설득하겠다는 방침인 것으로 알려졌다. 서훈 청와대 국가안보실장이 참석해 2일(현지 시간) 미국 메릴랜드주에서 시작된 한미일 3자 안보실장 회의에서 회담 일정의 윤곽이 나올 것으로 보인다. 애초 6월 영국에서 열리는 G7(주요 7개국) 정상회의에서 첫 정상회담을 하려 했으나 시기를 앞당기겠다는 것이다.  청와대 관계자는 2일 “바이든 행정부가 새 대북정책을 확정할 시점이 임박했고 미국 입장에서 동맹국들과 중국 문제 협력도 중요한 만큼 조속한 정상회담 개최를 위해 물밑에서 많은 조율을 해왔다”며 “문 대통령이 정상회담을 위해 미국을 방문할 가능성이 있다”고 말했다. 문 대통령이 바이든 대통령을 만나 그동안 강조해 온 도널드 트럼프 행정부 시절의 싱가포르 북-미 정상 합의 계승 등을 직접 설득하겠다는 계획이다. 스가 요시히데(菅義偉) 일본 총리가 워싱턴을 방문해 16일 바이든 대통령을 만나기로 확정한 만큼 우리 정부도 조속한 한미 정상회담을 급히 추진하는 것으로 보인다. 미일 정상회담에서 일본이 대북 강경론을 강조할 경우 문 대통령의 구상에 차질이 빚어질 수 있다는 우려가 작용했을 수도 있다. 일각에서는 22, 23일 바이든 대통령이 주재하는 화상 기후정상회의가 개최되기 전 한미 정상이 만날 수 있다는 관측도 나온다. 다만 바이든 행정부 고위 당국자는 1일 한미일 안보실장 회의 관련 언론 브리핑에서 싱가포르 합의가 여전히 유효하냐는 질문에 “싱가포르 합의의 중요성을 이해한다”고만 짧게 답변했다. 이 당국자는 한국의 쿼드(Quad·중국을 견제하는 미국 일본 호주 인도의 4개국 협의체) 참여 필요성에 대해서는 “쿼드는 개방적인 조직으로 우리는 한국과도 긴밀한 협의를 해왔고, (한국도) 비공식적으로 관여할 수 있는 기회가 있을 것이라고 분명히 밝혀 왔다”고 했다.  네드 프라이스 국무부 대변인은 이날 “비핵화는 미국 대북정책의 중심에 계속 있을 것”이라며 “북한에 대한 접근법이 효과적이려면 미국이 일본, 한국과 보조를 맞춰 나가야 한다”고 밝혔다. 한편 정의용 외교부 장관은 왕이(王毅) 중국 외교부장과 3일 회담을 위해 2일 중국 푸젠(福建)성 샤먼(廈門)으로 출국하기에 앞서 “한반도 평화프로세스 진전을 위해 중국과의 협력이 굉장히 중요하다”고 말했다. 박효목 기자 tree624@donga.com / 뉴욕=유재동 특파원 
"
363,363,2021-04-01 3:00,윤석열 31.2%-이재명 25.7%… 차기 대통령 적합도 오차범위 접전,동아일보,유성열 기자 ,"

내년 3월 9일 결정되는 차기 대통령에 대한 적합도 조사에서 윤석열 전 검찰총장과 이재명 경기도지사가 ‘양강 구도’를 형성하는 흐름이다. 더불어민주당 이낙연 상임선대위원장 등 다른 후보들은 모두 한 자릿수 지지율을 얻는 데 그쳤다. 또 응답자 중 절반 이상은 내년 대선에서 정권이 교체돼야 한다는 뜻을 밝혔고, 10명 중 4명은 4·7 재·보궐선거에서 승리한 진영이 내년 대선에서도 이길 것으로 전망했다. 동아일보 창간 101주년 여론조사에 따르면 14명 후보군 중 ‘차기 대통령으로 가장 적합한 인물’은 윤 전 총장 31.2%, 이 지사 25.7%로 조사됐다. 두 사람의 지지율 격차(5.5%포인트)는 오차 범위(95% 신뢰수준에서 ±3.1%포인트) 내에 있다. 두 사람에 이어 이 위원장 9.3%, 국민의당 안철수 대표 4.7%, 무소속 홍준표 의원 3.7%, 국민의힘 유승민 전 의원 2.7%, 정세균 국무총리 2.5%, 정의당 심상정 의원 2.4% 등으로 집계됐다. 윤 전 총장과 이 지사가 차기 대선의 ‘2강’을 형성하고 나머지 후보들을 앞서가는 구도가 형성된 것. 윤 전 총장의 대선 출마에 대해서는 찬성(45.9%)이 반대(36%)보다 9.9%포인트 많았다. 윤 전 총장은 60대 이상(47.3%), 대구·경북(38.9%), 전업주부(41.5%)에서 지지율이 높았고, 이 지사는 40대(39.8%)와 블루칼라(37.8%)에서 높은 지지를 받았다. 차기 대선의 승부처로 꼽히는 서울의 윤 전 총장 지지율(36.2%)은 이 지사(22.4%)를 오차 범위 밖으로 앞섰고, 중도층 지지율도 윤 전 총장(33.6%)이 이 지사(22.2%)보다 11.4%포인트 많았다. 다만 인천경기는 윤 전 총장 30.8%, 이 지사 33.9%로 오차 범위 내 접전인 것으로 나타났다. 윤 전 총장의 향후 거취에 대해서는 ‘국민의힘에서 정치를 해야 한다’는 의견이 31.1%로 가장 많았다. 정치권에서 유력하게 전망하는 제3지대 신당에서 정치를 해야 한다는 의견은 24.9%였다. 유력 대권 주자가 없는 국민의힘에서 윤 전 총장이 활동해야 한다는 보수층의 기대가 반영된 것으로 보인다. 다만 ‘잘 모르겠다’고 답한 비율도 40%나 됐다. 이번 조사에서 차기 대선 결과에 대해 응답자의 53.3%가 ‘현 정권이 교체돼야 한다’고 답했고, ‘현 정권이 유지돼야 한다’는 의견은 29.8%에 그쳤다. 이념 성향별로도 중도층의 절반 이상(56.1%)이 정권 교체를 원한다고 답했다. 주요 선거 때마다 캐스팅보트로 작용하는 중도층 민심도 정권 교체 쪽으로 기울고 있는 셈이다. 일주일 앞으로 다가온 4·7 재·보궐선거의 결과도 내년 대선의 핵심 변수가 될 것으로 전망된다. 이번 보궐선거에서 승리한 진영이 차기 대선에서도 승리할 것이라는 의견은 40.5%로 ‘그렇지 않다’는 응답(21.7%)의 두 배에 가까웠다. 다만 ‘잘 모르겠다’는 의견도 37.7%로 적지 않았고, 정당 지지율 역시 국민의힘(32.6%)과 민주당(31.8%)이 오차 범위 내 접전을 펼치는 상황이다. 무당층의 비율도 23.2%에 달했다. 야권 관계자는 “국민의힘이 이번 선거에서 이기더라도 승리에 취해 오만해진다면 중도층 유권자들은 바로 돌아설 것”이라며 “선거 결과만큼이나 선거 이후의 모습과 자세가 더 중요하다”고 말했다.동아일보가 리서치앤리서치에 의뢰해 전국 1017명을 대상으로 28, 29일 실시. 표본오차는 95% 신뢰수준에 ±3.1%포인트. 자세한 내용은 중앙선거여론조사심의위원회 홈페이지 참조.유성열 기자 ryu@donga.com  
"
364,364,2021-04-01 3:00,“차기 대통령 필요한 자질은 국가운영능력” 30.3%,동아일보,황형준 기자 ,"

            내년 3월에 선출될 차기 대통령에게 가장 필요한 자질로 국가 운영 능력(30.3%)이 꼽혔다. 문재인 정부 직무 수행 부정 평가가 많아지는 등 국정 운영에 대한 전반적인 불만이 작용하면서 지도자의 능력에 대한 요구가 높아지고 있는 상황이 반영됐다는 해석이 나온다. 31일 동아일보 여론조사 결과에 따르면 응답자들은 국가 운영 능력에 이어 공정성(19.7%)을 꼽았다. 이어 미래에 대한 비전(11.5%), 사회통합(11.3%), 도덕성(9.4%), 소통 능력(8.6%)을 차기 대통령이 갖춰야 할 자질로 꼽았다.  윤석열 전 검찰총장을 지지한다고 밝힌 응답자들은 차기 대통령의 자질로 공정성(26.2%)을 가장 많이 꼽았다. 윤 전 총장이 ‘정의’ ‘공정’ 등의 가치를 표방하고 있는 것과 무관치 않다는 해석도 나온다. 지역별로도 윤 전 총장의 지역적 기반으로 평가되는 충청에서 다른 지역에 비해 공정성(26.9%)을 꼽은 응답자가 많았다. 반면 더불어민주당 이낙연 상임선거대책위원장과 같은 당 이재명 경기도지사 지지층에선 공정성(각각 18.1%, 18.8%)보다 국가 운영 능력(각각 28.2%, 32.3%)을 택한 응답자가 많았다. ‘차기 대통령이 가장 시급하게 해소해야 할 문제’로는 ‘부동산 문제’(18.4%)를 꼽은 응답자가 가장 많은 것으로 나타났다. 문재인 정부의 아킬레스건으로 꼽히는 부동산정책 혼선과 한국토지주택공사(LH) 직원들의 땅 투기 의혹 등에 대한 민심 이반이 반영되면서 이 같은 결과가 나온 것으로 해석된다.  차기 대통령의 과제는 부동산 문제에 이어 오차범위 내에서 경제 불안정(16.9%), 부정부패(16.7%), 보수·진보 갈등(12.3%), 불공정(8.9%) 등 순으로 나타났다. 연령별로는 20대(24.8%), 30대(22.7%)가 40대 이상에 비해 차기 대통령이 시급하게 해소해야 할 문제로 부동산 문제를 많이 꼽았다. 문재인 정부 들어 급격한 주택 가격 상승에 대한 젊은층의 좌절감이 반영됐다는 분석이 나온다. 여성 응답자 22.2%가 부동산 문제를 꼽은 반면 남성(14.5%)은 상대적으로 낮게 나타났다. 동아일보가 리서치앤리서치에 의뢰해 전국 1017명을 대상으로 28, 29일 실시. 조사방법은 유무선전화면접(유선 20%, 무선80%)으로 피조사자는 유선RDD 및 휴대전화 가상번호 리스트에서 추출해 선정. 응답률은 11.5%로 가중값 산출 및 적용방법은 2021년 2월 행정안전부 주민등록 인구기준 셀가중 적용. 표본오차는 95% 신뢰수준에 ±3.1%포인트. 자세한 내용은 중앙선거여론조사심의위원회 홈페이지 참조.황형준 기자 constant25@donga.com 
"
425,425,2021-03-27 3:00,"서해수호의 날… 文대통령, 신형 호위함에 ‘천안함’ 명명",동아일보,박효목 기자 ,"

문재인 대통령은 26일 “천안함은 영웅들과 생존 장병들의 투혼을 담아 찬란하게 부활할 것”이라며 2023년 진수하는 신형 대구급 호위함 7번함을 ‘천안함’으로 명명했다. 대구급 호위함은 대공·대함·대잠수함 작전은 물론 대지상전까지 수행할 수 있는 2800t급 호위함이다. 문 대통령은 이날 경기 평택시 해군 2함대사령부에서 열린 ‘제6회 서해수호의 날 행사’에서 “천안함이 (호위함으로) 새로 태어나게 됐다”며 이같이 말했다. 이어 “지난 4년, 서해에서 무력 충돌이나 군사적 도발로 다치거나 생명을 잃은 장병이 단 한 명도 없었다”며 “국민 통합의 힘이야말로 가장 강력한 국방력이며 안보”라고 강조했다. 문 대통령이 취임 후 서해수호의 날 행사에 참석한 것은 지난해에 이어 두 번째다. 이날 행사에는 ‘천안함 46용사’ 중 한 명인 고 민평기 상사의 모친 윤청자 여사, 천안함 피격 당시 함장이었던 최원일 예비역 대령 등이 참석했다. 문 대통령은 김록현 서해수호관장에게 천안함 피격 상황을 보고받은 뒤 “당시의 사건 경과는 생생하게 잘 기억하고 있다. 파손돼 침몰한 선체일지언정 이렇게 인양해 두고두고 교훈을 얻고, 호국 교육의 상징으로 삼은 것은 바람직하다”고 했다. 이날 기념식에 야당 인사 중에서는 국민의힘 김종인 비상대책위원장, 국민의당 안철수 대표 등이 참석했다.  한편 이날 행사에서 민주당 김태년 당 대표 권한대행 겸 원내대표가 조는 모습이 카메라에 포착됐다. 기념식은 지상파 방송 등으로 생중계됐다. 이에 대해 국민의힘 중앙선거대책위원회 홍종기 부대변인은 “순국장병의 희생에 아무런 감회가 없는 것을 넘어 공개적인 모욕 수준”이라고 논평했다. 김 원내대표는 언론을 통해 “순간적으로 피로가 몰려들었다. 이유 불문 송구하다”고 밝혔다. 박효목 기자 tree624@donga.com  
"
440,440,2021-03-26 3:00,文대통령 “2030년까지 우리 발사체로 달 착륙”,동아일보,박효목 기자 ,"

문재인 대통령이 25일 “한국형 발사체 개발 성과를 바탕으로 도전적인 우주탐사 사업을 적극 추진하겠다”며 “내년에 달 궤도선을 발사하고 2030년까지 우리 발사체를 이용한 달 착륙의 꿈을 이루겠다”고 밝혔다. 문 대통령은 이날 전남 고흥 나로우주센터에서 열린 ‘한국형 발사체 누리호 1단부 종합 연소시험’ 참관식에서 “오늘 우리는 ‘누리호’ 1단부 최종 종합연소시험에 성공했다”며 이같이 말했다. 누리호는 1.5t급 실용위성을 600∼800km 상공의 지구 저궤도에 진입시킬 수 있는 발사체다. 이날 연소시험 성공으로 누리호를 구성하는 3단 중 이미 성능 검증을 마친 2단, 3단부 로켓에 이어 조립 난도와 추진력이 가장 높은 1단부까지 개발이 완료됐다. 이는 2010년부터 2조 원을 투입해 온 누리호 개발이 사실상 끝난 것을 의미한다. 문 대통령은 “1단부 최종 종합연소시험은 실제 발사와 똑같은 과정을 거치는 마지막 시험이기 때문에 사실상 개발 완료를 의미한다. 이제 본발사만 남았다”며 “누리호는 10월 더미 위성을 탑재해 우주로 떠날 수 있게 됐다”고 말했다. 그러면서 “2013년 ‘나로호’가 러시아의 도움을 받아야 했던 아쉬움을 털어내고 우리 위성을, 우리 발사체로, 우리 땅에서 발사하게 된 것”이라고 의미를 부여했다. 독자 기술로 발사체에 위성을 담아 우주로 발사하는 건 미국, 러시아, 유럽, 중국, 일본, 인도 등에 이어 세계 7번째다. 문 대통령은 “그저 부럽고 먼 나라 이야기 같았지만 이제 대한민국의 우주시대가 눈앞에 다가왔다”며 “장기적인 비전과 흔들림 없는 의지로 우주 개발에 과감하게 투자하고 과학기술인들과 함께 우주로 뻗어 나갈 것”이라고 강조했다.  정부는 7대 우주강국 도약을 목표로 한국형 위성항법시스템(KPS) 독자 개발에도 나설 방침이다. 이를 위해 장관급인 국가우주위원회 위원장을 국무총리급으로 격상한다.박효목 기자 tree624@donga.com 
"
453,453,2021-03-25 3:00,"‘文대통령 백신 바꿔치기 의혹’ 글에… 방역당국 “가짜뉴스, 경찰 수사 요청”",동아일보,이지윤 기자 ,"

문재인 대통령이 23일 접종받은 신종 코로나바이러스 감염증(코로나19) 백신이 바꿔치기 된 것이란 인터넷 의혹이 제기되자 경찰이 수사에 나섰다. 문 대통령은 “제가 (백신을) 맞아보니 안심해도 된다”는 접종 후기를 올렸다. 중앙방역대책본부(방대본)는 24일 브리핑을 열고 “(문 대통령) 주사기를 바꿔치기했다는 허위 정보글이 유포되는 것은 백신 불안을 야기할 수 있다”며 “해당 인터넷 게시글을 허위 사실을 적시해 공무집행을 방해한 혐의로 경찰청에 수사 의뢰했다”고 밝혔다. 의뢰 주체는 범정부 차원의 예방접종대응추진단이다. 경찰은 즉시 내사에 착수했다. 23일 일부 온라인 커뮤니티에서는 문 대통령이 접종한 아스트라제네카 백신이 화이자 백신으로 바꿔치기됐다는 내용의 게시글이 등장했다. 한 커뮤니티에서는 “(간호사가) 캡(뚜껑)이 열린 주사기로 주사약을 뽑더니, (안 보이는) 뒤로 가서 캡이 닫혀 있는 주사기를 들고 왔다”는 글이 올라왔다. 문 대통령이 서울 종로구보건소에서 백신 접종을 받을 때 간호사가 칸막이 뒤로 가 백신을 바꿨다는 의혹이다. 방역당국은 문 대통령 백신 접종 당시 주사기 뚜껑을 뺐다가 다시 씌운 것은 맞지만, 오염 방지를 위한 정상적인 의료 활동이라고 밝혔다. 홍정익 방대본 예방접종기획팀장은 “바이알(약병)에서 약을 뽑고 나서 다른 작업을 할 경우 오염 방지를 위해 뚜껑을 다시 씌우는 경우가 있다”며 “이는 간호사 등 의료인의 판단”이라고 설명했다. 고재영 방대본 위기소통팀장은 “통상 (의료진이) 앉아 있는 상태에서 바로 접종하는데 당시 촬영 준비에 시간이 걸려 오염 방지를 위해 뚜껑을 씌운 것”이라고 말했다. 문 대통령은 이날 페이스북에 전날 접종받은 백신 관련 글을 올렸다. 문 대통령은 “만 하루와 7시간이 지난 지금까지도 별 탈이 없다”며 “밤늦게 미열이 있었는데 해열진통제를 먹고 잤더니 개운해졌다”고 밝혔다. 문 대통령은 또 “평소 고혈압인데 혈압에도 아무 영향이 없는 듯하다”며 “이제 (아스트라제네카) 백신의 안전성 논란을 끝내기 바란다”고 당부했다.이지윤 기자 asap@donga.com 
"
