,Unnamed: 0,press,reporter,title,content,분석결과
20,207,머니투데이,최태범,문대통령 방역위반 아니라지만…정치권 잇단 일탈에 '분통' - 머니투데이,"[서울=뉴시스]추상철 기자 = 문재인 대통령이 27일 오전 청와대에서 열린 국무회의에 참석해 마스크를 벗고 있다. 2021.04.27. scchoo@newsis.com

문재인 대통령이 퇴직한 참모 4명과 청와대에서 만찬을 가져 '5인 이상 금지' 수칙을 위반했다는 논란이 불거졌다. 정치권 인사들이 방역수칙을 위반하는 사례가 빈번하자 '내로남불 방역'에 대한 국민들의 비판이 커진다. 

28일 청와대에 따르면 문 대통령은 지난 19일 관저에서 퇴직한 참모 4명과 만찬을 진행했다. 코로나19(COVID-19) 방역지침에 따라 5인 이상의 사적모임은 현재 금지된 상태다. 

정부는 문 대통령의 만찬이 지인들과 만나 식사를 하는 사적모임이 아닌 '업무수행 차원'이라는 입장이다. 손영래 중앙사고수습본부 사회전략반장은 ""국정전반에 대한 의견수렴이나 이를 통한 당부사항 전달 등 업무수행에 필요한 성격""이라고 했다. 

이어 ""5인 이상 사적모임 금지조치가 시행될 때부터 '기업·공공기관 등에서 외교적 목적이나 계약·협상을 위한 식사를 겸한 회의·만찬 등에 대해서는 사적모임에 해당하지 않는다는 해석을 함께 내려보내고 있다""고 덧붙였다. 

/사진=온라인 커뮤니티하지만 사적모임과 공적모임은 경계가 모호해 확실한 기준점이 없는 상태다. 지난 1월 방송인 김어준 씨가 마포구 한 카페에서 5인 이상 모임금지 수칙을 위반한 정황이 포착된 사례의 경우도 3개월이 넘도록 과태료 부과 등 뚜렷한 결론이 나지 않았다. 

앞서 우상호 더불어민주당 의원은 지난 8일 오후 중구 한 고깃집에서 일행 5명과 술과 음식을 먹는 모습이 목격돼 서울 중구청에서 과태료를 부과받은 바 있다. 

서울시장 보궐선거가 한창이던 지난달 24일에는 노영민 전 청와대 비서실장과 이장섭 민주당 의원 등 여권 인사 20여명이 국회 앞 카페에서 박영선 당시 민주당 후보를 지지하는 5인 이상 모임을 가졌다가 과태료 처분을 받았다. 

또 지난달 이준석 전 국민의힘 최고위원과 장경태 민주당 의원도 각각 5명 이상이 식당에서 모여 술자리를 가졌다는 혐의로 신고당해 과태료가 부과됐다. 

 [서울=뉴시스] 고범준 기자 = 사회적 거리두기 수도권 2단계, 비수도권 1.5단계가 3주 연장된 13일 오후 서울 용산구 이태원 한 점포에 임대관련 안내문이 붙어 있다. 이날 용산구는 이태원관광특구연합회 주최로 '이태원 상권 살리기 결의대회'를 가졌다. 2021.04.13. bjko@newsis.com광역·기초의회 의원들의 위반도 잇따랐다. 경상북도의회 조현일 의원과 경산시의회 박병호 의원은 지난 19일 5인 이상 모임을 가졌다가 적발됐다. 조 의원은 잘못을 인정했고 박 의원은 자신의 식당에 찾아온 지인 모임에 잠시 참석한 것이라고 해명했다. 

국민의힘 소속 이성진 제천시의원은 지난 1월 주민 7명과 화투를 치다가 경찰에 적발됐다. 국민의힘 충북도당은 윤리위원회를 개최해 당원권 정지 6개월의 징계를 의결했다. 

서울 마포구 채우진 민주당 구의원은 지난해 12월 마포의 한 파티룸에서 지인 4명과 모임을 갖다가 경찰에 적발됐다. 파티룸 자체가 집합금지 대상인 상황이었다. 채 의원은 ""파티룸이 아니라 사무실인줄 알았다""는 해명으로 더욱 빈축을 샀다. 

황운하 민주당 의원은 같은 달 '테이블 쪼개기' 의혹의 대상이 됐다. 음식점에서 지인 2명과 식사했는데 당시 옆 테이블에 다른 일행 3명이 함께 있었다는 것이다. 황 의원은 ""나를 포함해 3명만 식사했다""고 주장했고 지자체도 방역 위반이 아니라고 결론냈다. 

모범을 보여야할 정치인들의 방역수칙 일탈이 증가하면서 방역수칙 피로도가 높아진 국민들의 방역수칙 거부 사례가 늘어날 수 있다는 우려가 나온다. 정치인들의 위반에 대해 엄정히 처벌해야 한다는 목소리가 커진다. 

김근식 전 국민의힘 비전전략실장은 문 대통령의 방역수칙 위반 논란에 대해 ""솔선수범의 자세로 과태료를 납부하면 해결되는 일""이라며 ""국민들은 대통령의 잘못을 비난하는 게 아니라 잘못을 인정 않는 고집에 분통 터지는 것""이라고 했다.",중립
21,210,머니투데이,이정현,"이철희 만난 與 초선들…""文 대통령 직접 만나고 싶어"" - 머니투데이","이철희 신임 청와대 정무수석이 16일 청와대 브리핑룸에서 열린 수석 및 비서관급 정무직 인사 브리핑에서 임명 소감을 밝히고 있다./사진=뉴스1

이철희 청와대 정무수석이 더불어민주당 초선 의원(더민초)과 만나 소통을 더욱 강화하기로 했다. 더민초는 이 정무수석에게 가능하면 문재인 대통령을 직접 대면해 소통하고 싶다는 뜻을 밝혔다.

이 정무수석은 28일 오후 국회 의원회관을 찾아 더민초와 비공개 간담회를 가졌다. 취임 이후 여야 지도부를 예방한데 이어 여당 초선 모임과도 소통에 나선 것이다.

간담회 직후 기자들과 만난 이 정무수석은 '초선들이 가장 중점적으로 지적한 부분이 무엇이냐'는 질문에 ""소통을 조금 더 많이 해달라는 부분""이라고 답했다.

이 정무수석은 이날 초선과의 간담회에 이어 재선, 3선 의원들과도 만나겠다는 뜻을 밝혔다. 아직 계획은 세워놓지 않았지만 시간을 내 만날 의지가 있다는 취지다.

더민초를 주도하며 이날 간담회에 참석했던 고영인 의원은 기자들과 만나 ""소통을 잘하자는 게 주된 얘기였다""며 ""청와대도 국민과 소통을 조금 더 하고 정치권과 소통도 더 잘할 수 있도록 했으면 좋겠다""고 말했다.

고 의원은 ""이 정무수석이 그런 역할을 많이 해달라고 주문했다""며 ""코로나19(COVID-19) 문제가 있어서 그렇긴 하지만 문 대통령과의 만남도 정 안되면 화상면담이라도 하게 해달라고 요구했다""고 설명했다.

이날 더민초에서는 각 분과별 운영위원들이 간담회에 참석했다. 운영위위원들은 청와대와 국회의원의 관계에서 뿐만 아니라 정부와의 상호관계 속에서도 역할을 분담해 소통해 나가자고 요구한 것으로 전해졌다.

이 정무수석도 더민초의 주장대로 당정청 관계에서 당이 주도성을 가져야 한다는 부분에 기본적으로 동의한 것으로 알려졌다. 더민초는 이 정무수석이 더 많은 의원들의 의견을 수렴해 하나된 목소리로 청와대에 전달하는 역할을 해달라고 요구했다고 한다.",중립
22,220,머니투데이,정진우,"靑 ""文대통령 사저 공사 임시 중단…사저 변경 검토안해"" - 머니투데이","(양산=뉴스1) 여주연 기자 = 문재인 대통령이 사비 10억6,000여만원을 들여 경남 양산에 사저용 부지 약 800평을 구입했다고 청와대가 5일 밝혔다. 사진은 5일 경남 양산시 하북면 지산리 평산마을에 위치한 신규 사저 부지. 2020.6.5/뉴스1  

문재인 대통령이 퇴임 후 지낼 경남 양산의 사저 신축 공사가 인근 주민들의 반대로 잠시 중단됐다.

28일 청와대에 따르면 이달 초 착공에 들어갔던 경남 양산시 하북면 지산리 평산마을의 문 대통령 사저 공사는 지난 23일부로 임시 중단됐다.

청와대 관계자는 ""현재 사저 변경 가능성에 대해 검토는 안한다""며 ""건축하는 과정에서 관련 법 등을 준수하고 있고 인근 주민들이 문제를 제기하는 먼지 발생과 같은 문제를 염두에 두고, 그런 부분까지 철저하게 하기 위해 준비하는 과정이다""고 말했다. 

한편 문 대통령 사저가 들어서는 곳 인근 하북면 주민들이 사저 건립 반대 현수막을 내걸며 사저 공사에 반대하고 있다. 청와대는 공사로 인한 분진이나 소음 등 주민 불편 발생 가능성을 점검하기 위해 잠시 중단했다는 입장이다.

청와대는 올해 안에 사저 완공을 목표로 하고 있다. 이달 초 경호시설 관련 공사부터 착수했다가 임시 중단됐다. 소음 등 불편 사항을 점검한 뒤 재개한다는 방침이다.",중립
23,225,머니투데이,오진영,"종로구청도 ""文 대통령 만찬, 방역 위반 아냐…곧 민원 답변"" - 머니투데이","문재인 대통령이 27일 청와대 여민관에서 열린 제18회 국무회의에서 발언하고 있다. 2021.4.27/사진 = 뉴스1

서울 종로구청이 지난 19일 문재인 대통령이 전직 참모진들과 가진 비공개 만찬이 방역수칙을  위반했다는 민원에 대해 '위반이 아니다'고 답변할 계획이다. 

종로구청은 28일 ""중앙사고수습본부(중수본)의 해석에 따라 문 대통령의 만찬이 방역수칙을 위반하지 않은 것으로 결론지었다""며 ""문 대통령에게 과태료를 부과해 달라는 민원에 대해 '대통령의 만찬은 업무수행의 일환""이라는 취지로 답변할 것""이라고 밝혔다.

문 대통령은 지난 19일 최재성 전 정무수석, 윤창렬 전 사회수석, 강민석 전 대변인, 김영식 전 법무비서관 등 전직 참모 4명을 관저로 불러 비공개 만찬을 가졌다. 문 대통령은 만찬 자리에서 전직 참모들에게 직접 술을 따라주며 그간의 노고를 치하한 것으로 알려졌다.

이후 한 누리꾼은 24일~26일 온라인 커뮤니티에 글을 올려 ""종로구청은 문 대통령 외 전직 참모 4인의 청와대 관저 내 '고별 만찬'모임을 조사해 방역수칙 위반이 확인되면 감염병예방법에 따라 과태료를 부과해 달라""고 주장했다. 이 누리꾼은 세 번의 국민신문고 민원을 접수했다는 사진을 함께 게시했다.

이 누리꾼은 ""방역수칙 위반에 대한 무관용 원칙을 강조한 문 대통령이 전직 참모 4인과 만찬을 가진 것은 심하게 부적절하다""며 ""대통령은 형사상 소추(검사의 기소)를 받지 않는 '불소추 특권'이 있으나 방역수칙 위반은 행정상의 처분으로 불소추 특권 적용 대상이 아니다""라고 주장했다.

누리꾼이 국민신문고에 접수한 민원은 청와대가 주소를 두고 있는 종로구청으로 이관됐다. 종로구청은 방역수칙 위반 여부를 검토하던 중 중수본의 해석이 나오자 이에 따르기로 한 것이다. 

손영래 중수본 사회전략반장은 이날 온라인 정례 브리핑에서 ""5인 이상 사적모임 금지조치가 시행될 때부터 '기업·공공기관에서 하는 외교적 목적이나 협상, 계약을 위한 만찬은 사적모임에 해당하지 않는다'는 해석을 함께 전달했다""며 ""대통령의 고유 업무수행을 위한 모임은 사적 모임으로 해석할 수 없다""고 밝혔다.

종로구청 관계자는 ""중수본의 판단 취지와 같은 내용으로 민원에 답변할 방침""이라며 ""민원 답변기일인 14일 이내에 답변하겠다""고 밝혔다.",중립
24,231,머니투데이,이원광,"'위기돌파 리더십' 홍영표…""DJ '차별화' 거부 盧대통령, 결국 승리"" - 머니투데이","홍영표 더불어민주당 당대표 후보 인터뷰 / 사진=이기범 기자 leekb@

""2002년 고(故) 김대중 전 대통령 지지율이 10%대로 떨어져 당내 중진들이 차별화해야 한다고 했지만 고(故) 노무현 전 대통령께서 거부하시고 결국 대선에서 승리하셨습니다. 반대로 노 전 대통령 지지율 떨어졌을 때 차별화 시도했던 민주당은 대선에서 패했습니다.""

'위기돌파의 리더십'을 들고 나온 홍영표 더불어민주당 대표 후보(4선·인천 부평을)의 일성이다. 문재인 정부 임기가 1년이 채 남지 않은 시점에서 무엇보다 당을 안정되고 단결하게 만드는 것이 이번 당대표의 책무라고 강조한다. 

고 김대중·노무현 전 대통령이 쌓아온 가치와 정체성을 토대로 변화와 혁신해야 한다는 흔들림 없는 홍 후보의 소신도 이같은 맥락에서 나온다. 5·2 전당대회를 앞둔 홍 후보의 이야기를 들어봤다.

━홍영표 ""내로남불은 없다…부동산 투기, 열명이든 스무명이든 출당""━
홍영표 후보는 이달 27일 국회 의원회관에서 머니투데이 더300(the300)과 인터뷰를 갖고 ""국민들이 이번 보궐선거를 통해 민주당에게 변화하고 혁신하라는 준엄한 명령을 내렸다. 위기돌파가 절실할 때""라며 이같이 말했다.

홍 후보는 쇄신과 혁신의 성과를 이뤄낼 책임 있는 리더십이 중요하다고 수차례 강조했다. '친문(친 문재인 대통령)'을 비롯한 당내 안정적 지지층을 기반으로 변화를 이뤄낸다는 설명이다.

전국 단위 관심을 모으는 '내로남불'(내가 하면 로맨스, 남이 하면 불륜) 타파가 대표적이다. 홍 후보는 ""당대표가 된다면 우리 민주당은 더 이상 '내로남불'은 없을 것이라고 약속 드린다""고 목소리를 높였다. 

이어 ""권익위에서 의원들 (투기) 전수조사 결과가 곧 나오지 않나. 국민 눈높이에서 국회의원이 아니라 투기꾼으로 판단되시면 어떤 어려움이 있더라도 열명이든 스무명이든 출당이라는 과감한 조치를 해야 한다고 생각한다""고 말했다.

홍영표 더불어민주당 당대표 후보 인터뷰 /사진=이기범 기자 leekb@
━'코로나19 극복 예산', 1호 고위당정 안건으로 올린다━
특히 ""이제는 더 적극적이고 체계적인 대책을 세워야 할 때""라며 코로나19(COVID-19) 위기 극복에 총력을 다하겠다고 홍 후보는 강조했다. 그러면서 코로나19 피해 보상과 양극화 해소 예산을 종합한 '코로나19 극복 예산'을 제 1호 고위 당정협의 안건을 올리겠다고 공약했다.

홍 후보는 ""코로나19 위기가 어느덧 1년이 넘어가는데 종합적이고 제도적인 보상체계가 없어 재난지원금 논의 때마다 규모나 방식을 두고 불필요한 정치적·사회적 갈등이 발생한다""며 ""일정 단계 이상의 방역 수칙을 유지하는 동시에 정부가 기준에 따라 차등해 재난지원금을 지속적으로 지급하는 체계적 시스템을 만들겠다""고 말했다.

━홍영표 ""정권말 단골메뉴, 계파 논란…우리당에선 옛날 이야기""━
내년 3월 대선 승리를 위해 구상도 내놨다. 안정과 단결을 기반으로 한 리더십이 필요하다고 홍 후보는 강조했다. 홍 후보는 ""우리는 과거에 분열로 인해 실패한 경험이 있다. 그래서 경선을 공정하게 관리하고 이후에 대선 승리를 위해 힘을 모으게 하는 단결의 리더십이 필요하다""며 ""앞서 말씀드린 차기 당대표에게 요구되는 조건에 제 경험과 리더십이 부합한다고 생각한다""고 말했다. 

특히 대선을 앞둔 정권 말기에 소모적 '계파 논란'을 경계해야 한다고 홍 후보는 강조했다. 홍 후보는 ""우리당의 역사를 보면 정권 말기에 대통령 지지도가 낮아지거나 당이 어려워지면 나오는 단골메뉴가 계파 논란""라며 ""갑자기 계파 이야기가 나오는 것을 보니 때가 됐다 싶다. 그러나 우리당에선 이미 그것은 옛날 이야기""라고 말했다. 

홍영표 더불어민주당 당대표 후보 인터뷰 /사진=이기범 기자 leekb@
━""생애 첫 아파트 대출규제, 바로 잡아야…투기 차단·서민 주거권 보장 기조 유지""━
부동산 정책 보안도 시사했다. 세제 개편 등에 앞서 청년, 무주택자 등 주거 약자를 고려한 대출규제 보안과 금융지원, 청약제도 재설계 등이 선결 과제라고 홍 후보는 밝혔다. 

홍 후보는 ""생애 처음 아파트에 대한 대출 규제 등 잘못된 것은 인정하고 바로 잡아야 한다""며 ""아울러 투기 억제에 집중하다보니 청년, 무주택자 등 주거 지원에 미흡했는데 금융지원 방안 등이 적극 검토될 필요가 있다고 생각한다. 동시에 모든 청년들이 공정하게 아파트를 소유하도록 청약제도 재설계가 필요하다""고 설명했다. 

그러면서도 ""무엇보다 부동산 정책은 일관성이 매우 중요하다""며 ""불로소득과 투기를 차단하고 서민 주거권을 보장하겠다는 문재인 정부의 기조 하에 부동산 시장이 안정되도록 공급 중심의 대책을 차질없이 추진하겠다""고 밝혔다.

━홍영표는 누구━
홍영표 의원은 1957년생으로 전북 고창 출신의 4선 의원이다. 이리고와 동국대를 졸업했다. 대우자동차(한국GM 전신) 노조위원장 출신으로 생산직으로 입사해 파업 당시 김우중 회장과의 단독 협상으로 노사 합의를 이끌어낸 주인공이다. 참여연대 정책위원, 한국노동운동연구소장을 지냈고 참여정부에서 국무총리실 시민사회비서관을 역임했다.

정치권에서 핵심 '친문' 인사로 꼽히며 18·19대 대통령 선거에서 당시 문재인 후보 중앙선대위 종합상황실장과 일자리위원장을 맡았다. 2019년 4월 민주당 원내대표로 당시 원내 상황을 진두지휘하며 이른바 '패스트트랙' 국면을 돌파했다.

홍영표 더불어민주당 당대표 후보 인터뷰 /사진=이기범 기자 leekb@",중립
25,232,머니투데이,정진우,"정진석 추기경 애도한 文대통령 ""나라의 어른이 떠나 안타깝다"" - 머니투데이","[서울=뉴시스] 문재인 대통령은 28일 소셜네트워크서비스(SNS)를 통해 정진석 추기경의 선종에 애도의 메시지를 남겼다. (사진=청와대 제공) 2021.04.28. photo@newsis.com *재판매 및 DB 금지

문재인 대통령이 28일 ""한국 천주교의 큰 언덕이며 나라의 어른이신 추기경님이 우리 곁을 떠나 하늘나라에 드셨다""며 ""참으로 온화하고 인자한 어른이셨다""고 밝혔다.

문 대통령은 이날 오후 자신의 페이스북 등 사회관계망서비스(SNS)에 ""정진석 추기경님의 선종을 애도한다""며 이같이 적었다.

문 대통령은 ""서른아홉 젊은 나이에 주교로 서품되신 후, 한평생 천주교 신자뿐 아니라 국민 모두에게 평화를 주신 추기경님의 선종이 너무나 안타깝다""고 강조했다.

그러면서 ""추기경님은 '모든 이를 위한 모든 것'이란 사목표어를 삶의 마지막 순간까지 실천하심으로써 우리에게 '나눔과 상생'의 큰 가르침을 남겨 주셨고, '가장 중요한 것은 돈보다 사람을 중심으로 한 정책'이란 말씀은 국민들의 가슴에 깊이 새겨졌다""고 했다.

이어 ""추기경님, 지상에서처럼 언제나 인자한 모습으로 우리 국민과 함께해 주시길 기도합니다""며 ""추기경님의 정신을 기억하겠습니다. 영원한 평화의 안식을 누리소서""라고 덧붙였다.",중립
26,240,머니투데이,김근희,"文 대통령 5인 만찬 논란…방역당국 ""사적모임 해당 안해"" - 머니투데이","(서울=뉴스1) 유승관 기자 = 문재인 대통령이 27일 청와대 여민관에서 열린 제18회 국무회의에서 발언하고 있다. 2021.4.27/뉴스1  

문재인 대통령이 퇴임하는 참모들과 5인 이상 만찬 행사를 진행한 것과 관련해 방역당국은 방역수칙 위반사항이 아니라고 판단했다. 대통령이 국정운영을 위해 진행한 만찬을 사적모임으로 보기 어렵다는 이유에서다. 

손영래 보건복지부 중앙사고수습본부(중수본) 사회전략반장은 28일 정부세종청사에서 열린 중앙재난안전대책본부(중대본) 정례브리핑에서 ""국정 전반에 대한 의견수렴이나 혹은 이를 통한 당부사항 전달 같은 것들은 아마 대통령의 업무수행에 필요한 업무일 것""이라며 ""이런 성격의 모임들을 사적모임이라고 하는 그 해석의 범주에 포함되지 않는다""고 말했다.

손 반장은 ""5인 이상 사적모임 금지가 시행됐을 때부터 '기업, 공공기관 등에서 외교적 목적이나 혹은 계약, 협상을 위한 식사를 겸한 회의, 만찬 등에 대해서는 사적모임에 해당하지 않는다'라고 했다""며 ""기업과 공공부문에서 꼭 필요한 경우에는 이러한 일을 진행하고 있다""고 설명했다. 

앞서 문 대통령은 지난 19일  최재성 전 청와대 정무수석, 윤창렬 사회수석, 강민석 전 대변인, 김영식 전 법무비서관 등 4명과 청와대 관저에서 만찬을 했다. 이에 일각에서는 5인 이상 사적모임 금지 방역수칙을 위반했다는 지적이 나왔다. 

다만 방역당국은 회식은 공적 업무에 해당하지 않는다고 봤다. 

손 반장은 ""목적성과 형식성을 갖춰야 한다""며 ""목적성에 있어서는 공적인 목적으로 업무상 또는 공무상 필요성이 분명해야 하고, 형식성에 있어서는 회식 같은 즉흥적인 친목의 모임이 아니라 공개된 것이어야 한다""고 말했다 이어 ""진행에 있어서도 공적 목적을 위한 진행과정들이 결부돼있어야 한다""고 덧붙였다.",중립
27,273,머니투데이,정진우,"文대통령 ""평화의 시계 다시 돌릴 준비를 해야할 때"" - 머니투데이","문재인 대통령이 지난 2018년 김정은 북한 국무위원장과 함께 했던 '4·27 판문점 선언' 발표 3주년을 맞아, 북한과 대화 의지를 밝혔다. 문 대통령은 경색된 북한과의 관계를 아쉬워하며, 다시 한번 '한반도 평화'를 위해 노력하자고  김 위원장 등 북한에 당부했다.

문 대통령은 27일 오전 청와대 여민관에서 비대면 화상 국무회의를 주재하고 ""남·북 정상이 8000만 겨레 앞에서 판문점 선언을 한 지 어느덧 3년이 됐다""며 ""도보다리의 풍경이 아직도 눈에 선하지만, 하노이 북미회담 결렬 이후 교착 상태가 장기화되고 있어 매우 안타까운 심정이다""고 밝혔다.

문 대통령은 특히 ""판문점 선언은 누구도 훼손할 수 없는 평화의 이정표다""며 ""어떤 경우에도 판문점 선언이 약속한 평화의 길을 되돌릴 수 없다""고 말했다.

그러면서 현실적 어려움도 얘기했다. 문 대통령은 ""대외 여건과 현실적 제약으로 판문점 선언의 성과를 발전시키는 데 어려움이 많지만, 남북관계의 크고 작은 악재 속에서도 군사적 충돌 없이 한반도 정세가 어느 시기보다 안정적으로 관리되고 있습니다. 경색국면 속에서도 평화가 지속되고 있다""고 설명했다.

문 대통령은 다만 지금의 평화는 미완의 평화라고 규정했다. 판문점 선언의 토대 위에서 불가역적인 항구적 평화로 나아가야 한다고 했다.

문 대통령은 ""이제 오랜 숙고의 시간을 끝내고 다시 대화를 시작해야 할 시간이 다가오고 있다""며 ""진통을 겪으면서 얻은 교훈을 바탕으로 평화의 시계를 다시 돌릴 준비를 해야 할 때다""고 말했다.

이어 ""5월 하순으로 예정된 한미 정상회담이 한미동맹을 더욱 굳건하게 다지는 한편, 대북정책을 긴밀히 조율하고 발전적으로 나아갈 방향을 정립하는 계기가 되길 기대한다""며 ""우리 정부는 바이든 정부와 견고한 협력을 바탕으로 한반도 평화 프로세스를 진전시켜 나갈 길을 찾고자 한다. 남·북과 북·미 간에도 대화 복원과 협력의 물꼬가 트일 수 있기를 바란다""고 덧붙였다.",중립
28,276,머니투데이,정진우,"노바백스CEO 만난 文대통령 ""백신 기대 커…SK와 협력하길"" - 머니투데이","문재인 대통령이 27일 스탠리 어크 노바백스 CEO를 만난 자리에서 ""한국 국민들은 노바백스 백신에 큰 기대를 걸고 있다""며 ""노바백스 백신은 임상시험 과정에서 아주 탁월한 면역 효과 보여줬고, 특히 영국 변이 바이러스와 남아공 변이 바이러스가 출연한 이후에도 임상이 이뤄졌기 때문에 그 두 변이 바이러스에 대해서도 높은 효과가 있다는 것이 확인됐다고 들었다""고 밝혔다.

박경미 청와대 대변인은 이날 오후 춘추관에서 브리핑을 통해 문 대통령이 오후 3시 청와대 본관에서 어크 회장을 접견하고, 노바백스에서 개발 중인 코로나19 백신과 관련한 협력 방안 등에 대해 의견을 나눴다고 말했다.  문 대통령과 어크 회장은 지난 1월20일 영상회의 이후 두 번째 만남이다.

문 대통령은 모두발언에서 ""노바백스 백신은 실제 사용에 있어서도 보관에서 별도의 콜드체인(저온 유통체계)이 필요 없이 일반 냉장고의 온도로 보관하면 되고, 유통기간이 아주 길어서 실제 접종에 사용하기에 아주 편리하다고 들었다""며 ""그 점에서 더욱 기대가 크다""고 높이 평가했다.

이에 어크 회장은 ""문 대통령께서 저보다 노바백스에 대해 더 잘 알고 계시다""고 화답했다. 그러면서 ""앞으로 노바백스를 독감 백신과 결합시켜 코로나까지 한 번 접종으로 예방효과가 있을 것""이라고 강조했다.

그러자 문 대통령은 ""우리 국민은 매년 독감 백신을 접종하는데, 코로나와 한번에 맞을 수 있다면 매우 편리할 것이라고 기대한다""고 말했다.

어크 회장은 ""노바백스와 SK바이오사이언스사가 1년 전부터 협력해오며 서로 배우고 있는데, SK바이오사이언스는 백신 제조 역량이 뛰어난 훌륭한 협력사다""고 했다. 이어 ""원자재 확보에 대한 한국의 전폭적인 지원에 감사드린다""고 덧붙였다.

문 대통령은 ""노바백스는 세계적인 백신 제조회사이고, SK바이오사이언스사는 바이오·의약품 생산 능력이 뛰어난 만큼 두 회사가 좋은 협력 관계가 지속되도록 정부가 지원하고, 식품의약품안전처에 전담심사팀을 신설해 노바백스 백신 도입에 신속한 허가가 이뤄질 수 있도록 협력하겠다""고 말했다.
박 대변인은 ""앞으로 백신 분야에서 노바백스와 한국의 협력을 통해 전 인류의 생명보호와 건강증진에 함께 기여해 나가자는 데 뜻을 모으며 접견을 마쳤다""고 설명했다.

청와대 핵심 관계자는 ""양쪽이 굉장히  화기애애하고 덕담이 오가는 그런 분위기였다""며 ""어떤 사안에 대해서 이견이 있다거나 그런 것은 전혀 없었다""고 말했다. 

한편 이날 접견엔 노바백스사에서 존 헤르만 최고법무경영자가, SK측에서는 최창원 SK디스커버리 부회장, 안재용 SK바이오사이언스 사장이 참석했다. 정부에선 성윤모 산업통상자원부·권덕철 보건복지부 장관이, 청와대에서는 이태한 사회수석과 류근혁 사회정책비서관, 이호준 산업정책비서관, 기모란 방역기획관 등이 자리했다.",중립
29,279,머니투데이,정진우,"文대통령 ""어둡고 긴 터널 벗어나 경제성장 궤도 올라섰다"" - 머니투데이","문재인 대통령이 올해 경제 회복을 자신하며, 경제성장의 궤도에 들어섰다고 강조했다. 우리 경제가 코로나19(COVID-19) 위기 이전 수준을 회복한 것은 물론 올해 3%중후반대 성장도 가능하다고 했다.

문 대통령은 27일 오전 청와대 여민관에서 비대면 화상 국무회의를 주재하고 ""오늘 한국은행이 발표한 1분기 GDP 속보치에 따르면 우리 경제는 올해 1분기에 이미 코로나 이전의 경제 수준을 넘어선 것으로 나타났다""며 ""국제기구들과 시장의 예상을 뛰어넘는 분기 성장률을 기록하면서 위기 이전 수준을 당초 전망했던 것보다 한 분기 앞당겨 회복했다""고 밝혔다.

━文대통령 ""힘을 모아준 국민과 경제주체에 감사""━문 대통령은 이날 회의에서 ""OECD 주요 국가들 가운데 가장 앞서가는 회복세로, 우리 경제의 놀라운 복원력이라 하지 않을 수 없다""며 ""이제 한국 경제는 코로나의 어둡고 긴 터널을 벗어나 경제 성장의 정상궤도에 올라섰다고 말할 수 있게 됐다. 위기에 더욱 강한 한국 경제의 면모를 여실히 보여준 것""이라고 강조했다.

그러면서 한국은 코로나로 인한 세계적인 경제위기 속에서 GDP 규모에서 세계 10대 대국이 됐다고 했다.

문 대통령은 ""빠른 경제 회복을 이끄는 세계 선도그룹이 됐다""며 ""한국 경제가 선방하고 더욱 강해진 것은 가계와 기업, 정부 등 모든 경제 주체가 하나가 돼 경제 위기 극복의 주역이 됐기 때문에 가능한 일이다""고 설명했다.

이어 ""실제로 수출과 투자, 민간소비, 재정 모두가 플러스 성장하면서 1분기 성장에 기여한 것으로 확인됐다""며 ""어려움을 견디면서 힘을 모아 주신 국민들과 모든 경제 주체들에게 깊은 존경과 감사의 마음을 전한다""고 덧붙였다.

━文대통령 ""코로나 불평등 완화하는데 최선의 노력""━문 대통령은 또 1분기의 경제 회복 흐름이 2분기에도 이어져 상승세가 지속되고 있다고 분석했다. 4월 수출은 전년 동월 대비 40% 이상 증가하고 있고, 카드매출액도 크게 느는 등 소비도 활력을 되찾아 가고 있다고 했다.

문 대통령은 ""경제 회복 추세를 이어나간다면 올해 성장률에서 3% 중후반대 이상의 빠르고 강한 회복이 충분히 가능할 것으로 전망한다""고 강조했다.

그러면서 ""양적인 면에서 보여주는 경제 회복의 실적뿐 아니라, 한국 경제를 질적으로 도약시키는 선도형 경제 전환에서도 괄목할만한 성과를 내고 있다""며 ""디지털 경제, 저탄소 경제 전환에 속도를 내고 있고, 바이오, 시스템반도체, 친환경차 등 신산업의 성장과 함께 제2벤처붐의 확산은 우리 경제의 역동성과 미래 경쟁력을 보여주기에 충분하다""고 했다.

이어 ""정부는 경제 반등 흐름을 가속화하기 위해 총력을 기울이면서, 선도형 경제로의 대전환에 더욱 박차를 가하겠다""고 덧붙였다. 

문 대통령은 다만 ""여러 차례 강조했지만 회복도, 도약도, 포용 없이는 온전히 이룰 수 없음을 명심해야 한다""며 ""우리 경제에 훈풍이 불고 있지만, 여전히 위기 속에서 어려움을 겪고 있는 국민이 많다""고 지적했다.

그러면서 ""점차 개선되고 있는 고용 상황도 코로나 이전 수준을 회복하려면 더 많은 시간이 필요하다""며 ""특히 코로나 격차와 불평등 문제는 역량을 집중하여 해결해야 할 국가적 과제다. 정부는 포용적 회복과 포용적 도약으로, 코로나 불평등을 완화하는데 최선의 노력을 기울여야 할 것""이라고 강조했다.",중립
